GRP,SUBGROUP,CLASS,PROGRAM,MINID,ITEM,PLAN,CHANGE,AMOUNT,CONTID,DATA
1,1,1,2,105034,4264,12350000.0,0.0,11581445.1,44,20191224
1,1,1,2,105034,4267,1552600.0,299600.0,1728785.0,45,20191224
1,1,1,2,105034,4822,143000.0,0.0,91442.0,46,20191224
1,1,1,3,101001,4111,498261800.0,0.0,498101440.0,47,20191224
1,1,1,3,101001,4112,117989200.0,0.0,117989200.0,48,20191224
1,1,1,3,101001,4113,24371300.0,0.0,24371300.0,49,20191224
1,1,1,3,101001,4212,21437200.0,30700000.0,46091601.3,50,20191224
1,1,1,3,101001,4213,5992300.0,1000000.0,5537643.5,51,20191224
1,1,1,3,101001,4214,24640700.0,-14703000.0,8317939.5,52,20191224
1,1,1,3,101001,4215,1500000.0,-675000.0,825000.0,53,20191224
1,1,1,3,101001,4221,79500000.0,45810000.0,125233389.0,54,20191224
1,1,1,3,101001,4231,1000000.0,-725000.0,245000.0,55,20191224
1,1,1,3,101001,4232,2610700.0,0.0,2559000.0,56,20191224
1,1,1,3,101001,4233,5000000.0,-5000000.0,0.0,57,20191224
1,1,1,3,101001,4234,6819400.0,0.0,3791709.9,58,20191224
1,1,1,3,101001,4236,1000000.0,21540000.0,22496108.6,59,20191224
1,1,1,3,101001,4237,112000000.0,6000000.0,111869593.7,60,20191224
1,1,1,3,101001,4239,0.0,950000.0,950000.0,61,20191224
1,1,1,3,101001,4251,0.0,26653000.0,16593000.0,62,20191224
1,1,1,3,101001,4252,15500300.0,-5693700.0,8859836.0,63,20191224
1,1,1,3,101001,4261,14811200.0,-5000000.0,7525540.9,64,20191224
1,1,1,3,101001,4262,666500.0,0.0,333200.0,65,20191224
1,1,1,3,101001,4264,25360300.0,0.0,24785181.0,66,20191224
1,1,1,3,101001,4267,5102300.0,2843700.0,5079582.9,67,20191224
1,1,1,3,101001,4822,1500000.0,400000.0,1143659.0,68,20191224
1,1,1,3,101001,4861,156100000.0,-70000000.0,85965314.0,69,20191224
1,1,1,3,101003,4111,2129388500.0,-189700.0,2063803821.0,70,20191224
1,1,1,3,101003,4112,500229200.0,0.0,456592173.0,71,20191224
1,1,1,3,101003,4113,108167500.0,189700.0,108357200.0,72,20191224
1,1,1,3,101003,4212,226523700.0,-53131700.0,128769959.2,73,20191224
1,1,1,3,101003,4213,9476200.0,0.0,6437371.7,74,20191224
1,1,1,3,101003,4214,84111100.0,0.0,36093234.2,75,20191224
1,1,1,3,101003,4215,5000000.0,0.0,2732000.0,76,20191224
1,1,1,3,101003,4216,31165200.0,-28413000.0,0.0,77,20191224
1,1,1,3,101003,4221,518511200.0,103531700.0,581188857.8,78,20191224
1,1,1,3,101003,4231,4000000.0,0.0,128000.0,79,20191224
1,1,1,3,101003,4232,15104000.0,51113000.0,31908990.0,80,20191224
1,1,1,3,101003,4234,17982600.0,-2300000.0,5938643.2,81,20191224
1,1,1,3,101003,4236,1000000.0,-1000000.0,0.0,82,20191224
1,1,1,3,101003,4237,220000000.0,0.0,73521257.9,83,20191224
1,1,1,3,101003,4251,0.0,213200000.0,112269157.0,84,20191224
1,1,1,3,101003,4252,23750000.0,7000000.0,11170746.0,85,20191224
1,1,1,3,101003,4261,44563900.0,-2500000.0,18924654.2,86,20191224
1,1,1,3,101003,4262,2000000.0,-2000000.0,0.0,87,20191224
1,1,1,3,101003,4264,82905000.0,-25600000.0,35378656.0,88,20191224
1,1,1,3,101003,4269,400000.0,300000.0,323874.0,89,20191224
1,1,1,3,101003,4511,386345800.0,0.0,386345800.0,90,20191224
1,1,1,3,101003,4822,4318700.0,0.0,993829.0,91,20191224
1,1,1,3,101003,4861,150000000.0,0.0,142164982.6,92,20191224
1,1,1,3,104001,4111,379520000.0,47250700.0,426770700.0,93,20191224
1,1,1,3,104001,4112,81847100.0,8930600.0,90777700.0,94,20191224
1,1,1,3,104001,4113,26587200.0,0.0,26587200.0,95,20191224
1,1,1,3,104001,4212,7403500.0,-1257300.0,6130056.5,96,20191224
1,1,1,3,104001,4214,6314400.0,2464400.0,3982808.1,97,20191224
1,1,1,3,104001,4215,320000.0,0.0,231000.0,98,20191224
1,1,1,3,104001,4221,7056000.0,262400.0,5734430.0,99,20191224
1,1,1,3,104001,4232,5589200.0,0.0,5058200.0,100,20191224
1,1,1,3,104001,4234,5473000.0,23142000.0,4744550.0,101,20191224
1,1,1,3,104001,4237,1500000.0,0.0,1108960.0,102,20191224
1,1,1,3,104001,4239,452600.0,0.0,0.0,103,20191224
1,1,1,3,104001,4252,4161600.0,0.0,2048330.0,104,20191224
1,1,1,3,104001,4261,3683700.0,0.0,2484405.8,105,20191224
1,1,1,3,104001,4264,7780400.0,0.0,4900000.0,106,20191224
1,1,1,3,104001,4267,240000.0,0.0,135000.0,107,20191224
1,1,1,3,104001,4269,100000.0,0.0,0.0,108,20191224
1,1,1,3,104001,4621,5743000.0,0.0,4947416.4,109,20191224
1,1,1,3,104001,4822,88000.0,0.0,54176.0,110,20191224
1,1,1,3,104003,4111,1003061400.0,0.0,961500732.0,111,20191224
1,1,1,3,104003,4113,84783000.0,0.0,84783000.0,112,20191224
1,1,1,3,104003,4212,24689900.0,-4774700.0,18660295.1,113,20191224
1,1,1,3,104003,4213,459500.0,31000.0,444780.0,114,20191224
1,1,1,3,104003,4214,17718800.0,-2030000.0,14576522.2,115,20191224
1,1,1,3,104003,4215,420000.0,0.0,355000.0,116,20191224
1,1,1,3,104003,4216,341900.0,0.0,263250.0,117,20191224
1,1,1,3,104003,4221,6900000.0,0.0,4133700.0,118,20191224
1,1,1,3,104003,4231,2281200.0,-1231200.0,1008000.0,119,20191224
1,1,1,3,104003,4232,49433000.0,-7599200.0,41833800.0,120,20191224
1,1,1,3,104003,4234,395000.0,0.0,134997.0,121,20191224
1,1,1,3,104003,4237,1500000.0,0.0,1020645.0,122,20191224
1,1,1,3,104003,4239,3940000.0,-3940000.0,0.0,123,20191224
1,1,1,3,104003,4241,300000.0,0.0,140992.0,124,20191224
1,1,1,3,104003,4252,3695000.0,-650000.0,839100.0,125,20191224
1,1,1,3,104003,4261,13943900.0,0.0,10711097.0,126,20191224
1,1,1,3,104003,4264,9016000.0,0.0,8928400.0,127,20191224
1,1,1,3,104003,4267,766600.0,0.0,426113.0,128,20191224
1,1,1,3,104003,4621,5606200.0,0.0,5536500.0,129,20191224
1,1,1,3,104003,4822,396400.0,0.0,244890.0,130,20191224
1,1,1,3,104024,4111,317370700.0,0.0,275827839.0,131,20191224
1,1,1,3,104024,4112,66980700.0,0.0,54150089.0,132,20191224
1,1,1,3,104024,4113,23696600.0,0.0,23696600.0,133,20191224
1,1,1,3,104024,4214,5429000.0,0.0,1727306.6,134,20191224
1,1,1,3,104024,4215,180000.0,0.0,172000.0,135,20191224
1,1,1,3,104024,4221,10000000.0,0.0,9398254.0,136,20191224
1,1,1,3,104024,4232,4406200.0,0.0,57800.0,137,20191224
1,1,1,3,104024,4234,788800.0,0.0,0.0,138,20191224
1,1,1,3,104024,4237,5000000.0,0.0,1255843.1,139,20191224
1,1,1,3,104024,4239,300000.0,0.0,0.0,140,20191224
1,1,1,3,104024,4252,1758500.0,0.0,269300.0,141,20191224
1,1,1,3,104024,4261,1899200.0,0.0,0.0,142,20191224
1,1,1,3,104024,4264,4600000.0,0.0,856800.0,143,20191224
1,1,1,3,104024,4267,499800.0,0.0,0.0,144,20191224
1,1,1,3,104024,4822,113000.0,0.0,35900.0,145,20191224
1,1,1,3,106002,4111,382919900.0,0.0,352555178.0,146,20191224
1,1,1,3,106002,4112,78075600.0,0.0,78075600.0,147,20191224
1,1,1,3,106002,4113,31330000.0,0.0,31330000.0,148,20191224
1,1,1,3,106002,4212,11892800.0,-1000000.0,8136398.6,149,20191224
1,1,1,3,106002,4213,205300.0,0.0,138740.0,150,20191224
1,1,1,3,106002,4214,6713500.0,0.0,4205140.2,151,20191224
1,1,1,3,106002,4215,360000.0,0.0,296000.0,152,20191224
1,1,1,3,106002,4216,400000.0,0.0,0.0,153,20191224
1,1,1,3,106002,4221,2257200.0,0.0,1631200.0,154,20191224
1,1,1,3,106002,4232,1740000.0,0.0,1732000.0,155,20191224
1,1,1,3,106002,4234,200000.0,0.0,176176.0,156,20191224
1,1,1,3,106002,4237,300000.0,1000000.0,902990.0,157,20191224
1,1,1,3,106002,4252,2600000.0,0.0,1960000.0,158,20191224
1,1,1,3,106002,4261,1573000.0,0.0,1055107.8,159,20191224
1,1,1,3,106002,4264,8401000.0,0.0,5481470.0,160,20191224
1,1,1,3,106002,4267,411400.0,0.0,300394.0,161,20191224
1,1,1,3,106002,4729,30000000.0,0.0,30000000.0,162,20191224
1,1,1,3,106002,4822,312000.0,0.0,244535.0,163,20191224
1,1,1,3,106003,4111,414429200.0,0.0,360688477.0,164,20191224
1,1,1,3,106003,4112,86536300.0,0.0,83760089.0,165,20191224
1,1,1,3,106003,4113,31872000.0,0.0,31872000.0,166,20191224
1,1,1,3,106003,4212,9279700.0,-500000.0,7443995.0,167,20191224
1,1,1,3,106003,4213,180200.0,0.0,121900.0,168,20191224
1,1,1,3,106003,4214,6546400.0,-500000.0,3967984.0,169,20191224
1,1,1,3,106003,4215,320000.0,0.0,131000.0,170,20191224
1,1,1,3,106003,4221,2529600.0,0.0,2192700.0,171,20191224
1,1,1,3,106003,4232,1770000.0,582200.0,2142000.0,172,20191224
1,1,1,3,106003,4234,200000.0,200000.0,271250.0,173,20191224
1,1,1,3,106003,4237,300000.0,1000000.0,1215716.0,174,20191224
1,1,1,3,106003,4239,100000.0,0.0,100000.0,175,20191224
1,1,1,3,106003,4241,200000.0,-100000.0,80840.0,176,20191224
1,1,1,3,106003,4252,1196000.0,0.0,1161200.0,177,20191224
1,1,1,3,106003,4261,1729000.0,0.0,1259626.0,178,20191224
1,1,1,3,106003,4264,8812000.0,-682200.0,8122300.0,179,20191224
1,1,1,3,106003,4267,452200.0,0.0,452182.0,180,20191224
1,1,1,3,106003,4729,30000000.0,0.0,30000000.0,181,20191224
1,1,1,3,106003,4822,92000.0,0.0,59205.0,182,20191224
1,1,1,3,106004,4111,423168300.0,0.0,357328905.0,183,20191224
1,1,1,3,106004,4112,86523700.0,0.0,73817230.0,184,20191224
1,1,1,3,106004,4113,34381500.0,0.0,34381499.0,185,20191224
1,1,1,3,106004,4212,13846200.0,-800000.0,11892570.7,186,20191224
1,1,1,3,106004,4213,221500.0,450000.0,653050.1,187,20191224
1,1,1,3,106004,4214,5571600.0,-1600000.0,3516068.7,188,20191224
1,1,1,3,106004,4215,320000.0,0.0,210000.0,189,20191224
1,1,1,3,106004,4221,4440000.0,950000.0,5279800.0,190,20191224
1,1,1,3,106004,4232,1740000.0,0.0,1737000.0,191,20191224
1,1,1,3,106004,4234,200000.0,0.0,0.0,192,20191224
1,1,1,3,106004,4237,300000.0,1000000.0,1102598.5,193,20191224
1,1,1,3,106004,4252,1449400.0,0.0,1364400.0,194,20191224
1,1,1,3,106004,4261,1677000.0,0.0,1328840.0,195,20191224
1,1,1,3,106004,4264,9004000.0,0.0,5136880.0,196,20191224
1,1,1,3,106004,4267,438600.0,0.0,438600.0,197,20191224
1,1,1,3,106004,4729,30000000.0,0.0,26090000.0,198,20191224
1,1,1,3,106004,4822,462400.0,0.0,426400.0,199,20191224
1,1,1,3,106005,4111,563935100.0,0.0,514621132.0,200,20191224
1,1,1,3,106005,4112,113535600.0,0.0,113535600.0,201,20191224
1,1,1,3,106005,4113,47588700.0,0.0,47588700.0,202,20191224
1,1,1,3,106005,4212,19477200.0,-600000.0,9542357.5,203,20191224
1,1,1,3,106005,4213,315700.0,0.0,261088.7,204,20191224
1,1,1,3,106005,4214,7885500.0,-400000.0,2621304.0,205,20191224
1,1,1,3,106005,4215,320000.0,0.0,152000.0,206,20191224
1,1,1,3,106005,4216,685000.0,0.0,685000.0,207,20191224
1,1,1,3,106005,4221,11652000.0,0.0,10863600.0,208,20191224
1,1,1,3,106005,4232,2480000.0,0.0,2470900.0,209,20191224
1,1,1,3,106005,4234,200000.0,0.0,27200.0,210,20191224
1,1,1,3,106005,4237,300000.0,1000000.0,1162600.0,211,20191224
1,1,1,3,106005,4239,100000.0,0.0,0.0,212,20191224
1,1,1,3,106005,4241,170000.0,0.0,169445.0,213,20191224
1,1,1,3,106005,4252,2323000.0,0.0,2321500.0,214,20191224
1,1,1,3,106005,4261,2392000.0,0.0,1835730.4,215,20191224
1,1,1,3,106005,4264,7809000.0,0.0,5160760.0,216,20191224
1,1,1,3,106005,4267,625600.0,0.0,321756.0,217,20191224
1,1,1,3,106005,4729,30000000.0,0.0,28500000.0,218,20191224
1,1,1,3,106005,4822,470700.0,0.0,192959.0,219,20191224
1,1,1,3,106006,4111,455284000.0,0.0,412996749.0,220,20191224
1,1,1,3,106006,4112,93190500.0,0.0,93190500.0,221,20191224
1,1,1,3,106006,4113,36890700.0,0.0,36890700.0,222,20191224
1,1,1,3,106006,4212,16007100.0,-3009500.0,9932581.9,223,20191224
1,1,1,3,106006,4213,254600.0,0.0,230648.3,224,20191224
1,1,1,3,106006,4214,7104200.0,-1000000.0,5352498.2,225,20191224
1,1,1,3,106006,4215,360000.0,0.0,139000.0,226,20191224
1,1,1,3,106006,4216,930000.0,671000.0,1550000.0,227,20191224
1,1,1,3,106006,4221,9868800.0,0.0,9863000.0,228,20191224
1,1,1,3,106006,4232,1802000.0,0.0,1802000.0,229,20191224
1,1,1,3,106006,4234,200000.0,1000000.0,1189300.0,230,20191224
1,1,1,3,106006,4237,300000.0,2636000.0,2935999.8,231,20191224
1,1,1,3,106006,4239,0.0,600000.0,0.0,232,20191224
1,1,1,3,106006,4241,1500000.0,60000.0,1498180.0,233,20191224
1,1,1,3,106006,4252,1273000.0,220000.0,1434000.0,234,20191224
1,1,1,3,106006,4261,1794000.0,0.0,1792870.0,235,20191224
1,1,1,3,106006,4264,9728000.0,-1636000.0,6748664.0,236,20191224
1,1,1,3,106006,4267,469200.0,0.0,400500.0,237,20191224
1,1,1,3,106006,4269,0.0,458500.0,0.0,238,20191224
1,1,1,3,106006,4729,30000000.0,0.0,30000000.0,239,20191224
1,1,1,3,106006,4822,474000.0,0.0,365647.0,240,20191224
1,1,1,3,106007,4111,432078200.0,0.0,403638316.0,241,20191224
1,1,1,3,106007,4112,88720000.0,0.0,88720000.0,242,20191224
1,1,1,3,106007,4113,34730900.0,0.0,34730900.0,243,20191224
1,1,1,3,106007,4212,13950000.0,-1000000.0,12891133.1,244,20191224
1,1,1,3,106007,4213,36300.0,0.0,0.0,245,20191224
1,1,1,3,106007,4214,5078900.0,-900000.0,3934047.3,246,20191224
1,1,1,3,106007,4215,240000.0,0.0,223000.0,247,20191224
1,1,1,3,106007,4216,12233300.0,0.0,12233300.0,248,20191224
1,1,1,3,106007,4221,4057800.0,0.0,4039900.0,249,20191224
1,1,1,3,106007,4232,2540000.0,900000.0,2116600.0,250,20191224
1,1,1,3,106007,4234,200000.0,0.0,0.0,251,20191224
1,1,1,3,106007,4237,300000.0,1000000.0,1299940.0,252,20191224
1,1,1,3,106007,4239,450000.0,0.0,446900.0,253,20191224
1,1,1,3,106007,4252,1600000.0,0.0,1452500.0,254,20191224
1,1,1,3,106007,4261,1781000.0,0.0,1497520.0,255,20191224
1,1,1,3,106007,4264,8328000.0,0.0,7638000.0,256,20191224
1,1,1,3,106007,4267,465800.0,0.0,465800.0,257,20191224
1,1,1,3,106007,4729,30000000.0,0.0,19500000.0,258,20191224
1,1,1,3,106007,4822,449100.0,0.0,444050.0,259,20191224
1,1,1,3,106008,4111,498190100.0,-16000000.0,472363515.0,260,20191224
1,1,1,3,106008,4112,101330000.0,16000000.0,117330000.0,261,20191224
1,1,1,3,106008,4113,41010000.0,0.0,41010000.0,262,20191224
1,1,1,3,106008,4212,16220300.0,-1000000.0,12374505.7,263,20191224
1,1,1,3,106008,4213,731600.0,0.0,594233.5,264,20191224
1,1,1,3,106008,4214,5919300.0,0.0,3954242.0,265,20191224
1,1,1,3,106008,4215,240000.0,0.0,239000.0,266,20191224
1,1,1,3,106008,4216,1200000.0,0.0,1200000.0,267,20191224
1,1,1,3,106008,4221,5718000.0,0.0,5239100.0,268,20191224
1,1,1,3,106008,4232,2660000.0,0.0,2630000.0,269,20191224
1,1,1,3,106008,4234,200000.0,0.0,121000.0,270,20191224
1,1,1,3,106008,4237,300000.0,1000000.0,1296599.8,271,20191224
1,1,1,3,106008,4241,196400.0,-149200.0,47200.0,272,20191224
1,1,1,3,106008,4252,1102000.0,0.0,1071999.8,273,20191224
1,1,1,3,106008,4261,2132000.0,0.0,1659666.0,274,20191224
1,1,1,3,106008,4264,6382000.0,0.0,5737700.0,275,20191224
1,1,1,3,106008,4267,564000.0,149200.0,491189.0,276,20191224
1,1,1,3,106008,4729,30000000.0,0.0,30000000.0,277,20191224
1,1,1,3,106008,4822,386000.0,0.0,386000.0,278,20191224
1,1,1,3,106009,4111,432178000.0,0.0,379917429.0,279,20191224
1,1,1,3,106009,4112,89117900.0,0.0,80775088.6,280,20191224
1,1,1,3,106009,4113,34361500.0,0.0,34361500.0,281,20191224
1,1,1,3,106009,4212,10938100.0,0.0,7743549.8,282,20191224
1,1,1,3,106009,4213,301500.0,250000.0,473408.6,283,20191224
1,1,1,3,106009,4214,6310600.0,0.0,2482486.0,284,20191224
1,1,1,3,106009,4215,360000.0,0.0,0.0,285,20191224
1,1,1,3,106009,4216,996000.0,0.0,996000.0,286,20191224
1,1,1,3,106009,4221,16608100.0,-1200000.0,12510800.0,287,20191224
1,1,1,3,106009,4232,3467000.0,0.0,3129000.0,288,20191224
1,1,1,3,106009,4234,400000.0,0.0,367600.0,289,20191224
1,1,1,3,106009,4237,300000.0,0.0,300000.0,290,20191224
1,1,1,3,106009,4239,200000.0,0.0,200000.0,291,20191224
1,1,1,3,106009,4241,102600.0,0.0,19622.0,292,20191224
1,1,1,3,106009,4252,2361000.0,950000.0,2357899.7,293,20191224
1,1,1,3,106009,4261,1859000.0,0.0,1126450.0,294,20191224
1,1,1,3,106009,4264,9090000.0,0.0,8697929.0,295,20191224
1,1,1,3,106009,4267,486200.0,0.0,486200.0,296,20191224
1,1,1,3,106009,4729,30000000.0,0.0,25795000.0,297,20191224
1,1,1,3,106009,4822,354000.0,0.0,262756.0,298,20191224
1,1,1,3,106009,4861,92000.0,0.0,88600.0,299,20191224
1,1,1,3,106010,4111,309110400.0,0.0,294259645.0,300,20191224
1,1,1,3,106010,4112,64088400.0,0.0,62076694.0,301,20191224
1,1,1,3,106010,4113,24228900.0,0.0,24228900.0,302,20191224
1,1,1,3,106010,4212,8251900.0,0.0,6623134.2,303,20191224
1,1,1,3,106010,4213,154400.0,250000.0,318896.0,304,20191224
1,1,1,3,106010,4214,6317900.0,0.0,4376745.7,305,20191224
1,1,1,3,106010,4215,320000.0,0.0,103000.0,306,20191224
1,1,1,3,106010,4216,299300.0,0.0,0.0,307,20191224
1,1,1,3,106010,4221,5786300.0,0.0,4174800.0,308,20191224
1,1,1,3,106010,4232,2024000.0,0.0,1399000.0,309,20191224
1,1,1,3,106010,4234,200000.0,0.0,81000.0,310,20191224
1,1,1,3,106010,4237,300000.0,0.0,299900.0,311,20191224
1,1,1,3,106010,4239,100000.0,0.0,0.0,312,20191224
1,1,1,3,106010,4241,429700.0,0.0,84525.0,313,20191224
1,1,1,3,106010,4252,1793500.0,-250000.0,1081300.0,314,20191224
1,1,1,3,106010,4261,1183000.0,0.0,1084608.0,315,20191224
1,1,1,3,106010,4264,7952000.0,0.0,5147100.0,316,20191224
1,1,1,3,106010,4267,309400.0,0.0,162680.0,317,20191224
1,1,1,3,106010,4729,30000000.0,0.0,30000000.0,318,20191224
1,1,1,3,106010,4822,402000.0,0.0,272325.0,319,20191224
1,1,1,3,106011,4111,381006100.0,0.0,352753867.0,320,20191224
1,1,1,3,106011,4112,78191900.0,0.0,60157779.0,321,20191224
1,1,1,3,106011,4113,30667000.0,0.0,25412486.0,322,20191224
1,1,1,3,106011,4212,8237300.0,-1590000.0,5290059.6,323,20191224
1,1,1,3,106011,4213,191800.0,60000.0,231184.8,324,20191224
1,1,1,3,106011,4214,5558300.0,-910000.0,2762784.5,325,20191224
1,1,1,3,106011,4215,175000.0,0.0,160000.0,326,20191224
1,1,1,3,106011,4216,2568000.0,-1770000.0,792000.0,327,20191224
1,1,1,3,106011,4221,6686300.0,850000.0,7323400.0,328,20191224
1,1,1,3,106011,4232,1466000.0,0.0,1449000.0,329,20191224
1,1,1,3,106011,4234,178200.0,-100000.0,19600.0,330,20191224
1,1,1,3,106011,4237,300000.0,3010000.0,2801360.1,331,20191224
1,1,1,3,106011,4241,50000.0,0.0,48615.0,332,20191224
1,1,1,3,106011,4252,3023000.0,350000.0,3091780.0,333,20191224
1,1,1,3,106011,4261,1469000.0,0.0,1222084.2,334,20191224
1,1,1,3,106011,4264,4417000.0,0.0,4018880.0,335,20191224
1,1,1,3,106011,4267,384200.0,100000.0,442637.2,336,20191224
1,1,1,3,106011,4729,80000000.0,0.0,70545000.0,337,20191224
1,1,1,3,106011,4822,283800.0,0.0,276384.0,338,20191224
1,1,1,45,104001,4237,0.0,4796750.0,4050925.0,339,20191224
1,1,1,4,104003,4112,225263300.0,95608800.0,309140024.0,340,20191224
1,1,1,4,104003,4221,2500000.0,0.0,0.0,341,20191224
1,1,1,4,104003,4232,7300000.0,-7300000.0,0.0,342,20191224
1,1,1,4,104003,4237,4500000.0,0.0,2534950.0,343,20191224
1,1,1,4,104003,4252,1200000.0,-1200000.0,0.0,344,20191224
1,1,1,4,104003,4822,0.0,0.0,0.0,345,20191224
1,1,1,4,104003,4891,84783000.0,-75655100.0,0.0,346,20191224
1,1,1,5,104001,4632,1073552500.0,0.0,1073552500.0,347,20191224
1,1,1,6,105034,4112,0.0,18775100.0,0.0,348,20191224
1,1,1,6,105034,4221,0.0,0.0,0.0,349,20191224
1,1,1,6,105034,4861,18775100.0,-18775100.0,0.0,350,20191224
1,1,1,7,101002,5122,104060500.0,189277600.0,177036684.0,351,20191224
1,1,1,8,105034,5122,12311800.0,0.0,10338210.0,352,20191224
1,1,1,9,101001,5122,22000000.0,2000000.0,18171907.0,353,20191224
1,1,1,9,101001,5132,2000000.0,-2000000.0,0.0,354,20191224
1,1,1,9,101003,5122,63033300.0,103400000.0,121129870.9,355,20191224
1,1,1,9,104001,5122,3000000.0,20025000.0,2421040.0,356,20191224
1,1,1,9,104003,5122,20999000.0,-2805900.0,18193060.0,357,20191224
1,1,1,9,106002,5122,14086500.0,0.0,13803480.0,358,20191224
1,1,1,9,106003,5122,4053500.0,0.0,3076500.0,359,20191224
1,1,1,9,106004,5122,2475000.0,0.0,2050500.0,360,20191224
1,1,1,9,106006,5122,3000000.0,0.0,2999840.0,361,20191224
1,1,1,9,106007,5122,5931200.0,0.0,4511400.0,362,20191224
1,1,1,9,106008,5122,6990500.0,0.0,5295290.0,363,20191224
1,1,1,9,106009,5122,3000000.0,0.0,1429980.0,364,20191224
1,1,1,9,106011,5122,3000000.0,0.0,2995700.0,365,20191224
1,1,1,10,101003,4639,123278000.0,-123250200.0,0.0,366,20191224
1,1,1,11,104003,4111,20115600.0,0.0,6585681.0,367,20191224
1,1,1,11,104003,4112,5747300.0,0.0,0.0,368,20191224
1,1,1,11,104003,4214,318000.0,35000.0,164774.0,369,20191224
1,1,1,11,104003,4215,40000.0,0.0,39000.0,370,20191224
1,1,1,11,104003,4232,100000.0,-35000.0,0.0,371,20191224
1,1,1,11,104003,4237,15000.0,0.0,4160.0,372,20191224
1,1,1,11,104003,4252,206100.0,0.0,0.0,373,20191224
1,1,1,11,104003,4261,269800.0,0.0,0.0,374,20191224
1,1,1,11,104003,4264,820000.0,0.0,276500.0,375,20191224
1,1,1,11,104003,4267,47700.0,0.0,0.0,376,20191224
1,1,1,11,104003,4822,11000.0,0.0,0.0,377,20191224
1,1,1,12,101003,4639,110332700.0,-34919800.0,56023700.0,378,20191224
1,1,1,12,101003,4822,0.0,0.0,0.0,379,20191224
1,1,1,13,101003,4112,124000000.0,0.0,124000000.0,380,20191224
1,1,1,13,101003,4213,600000.0,0.0,0.0,381,20191224
1,1,1,13,101003,4214,800000.0,0.0,800000.0,382,20191224
1,1,1,13,101003,4215,600000.0,0.0,0.0,383,20191224
1,1,1,13,101003,4216,2500000.0,0.0,0.0,384,20191224
1,1,1,13,101003,4221,20000000.0,0.0,9832964.0,385,20191224
1,1,1,13,101003,4234,5800000.0,0.0,5479400.0,386,20191224
1,1,1,13,101003,4237,7000000.0,0.0,404200.0,387,20191224
