CONTID,CONTRACT,COMREF,CONTAMOUNT,PAYAMOUNT,PREAMOUNT,PAYPREAMOUNT,CONTBEGIN,CONTEND,BENCUST,DATA
94,378499044,"ՀՀ-ԱՄ-ՎԱՐՁ-ԲԸԱՀԾՁԲ-15/01-1
",300000.0,300000.0,0.0,0.0,20170825,20171220,"«ԱՊԱՐԱՆԻ ՀԱՄԱՅՆՔԱՊԵՏԱՐԱՆԻ ԱՇԽԱՏԱԿԱԶ
Մ»",20171227
96,355306044,"ՀՀ-ԱՄ-ՄՌՏԿՀ-ԲԸԱՀԾՁԲ-17/01
",115000.0,115000.0,0.0,0.0,20170228,20171225,"«ԵՐԵՎԱՆԻ ՄԱԹԵՄԱՏԻԿԱԿԱՆ ՄԵՔԵՆԱՆԵՐԻ Գ
ԻՏԱՀԵՏԱԶՈՏԱԿԱՆ ԻՆՍՏԻՏՈՒՏ»ՓԲԸ",20171227
96,359342044,"ՀՀ-ԱՄ-ԲԸԱՀ-ԾՁԲ-17/01
",72000.0,72000.0,0.0,0.0,20170217,20171225,Ա/Ձ «ԼԵՌՆԻԿ ՍԱՐԻԲԵԿՅԱՆ»,20171227
96,390284044,"ՀՀ-ԱՄ-ՀԾ-ՄԱԾՁԲ-17/01
",95000.0,95000.0,0.0,0.0,20171213,20171225,«ՀԱՅԿԱԿԱՆ ԾՐԱԳՐԵՐ»ՍՊԸ,20171227
97,355303044,"ՀՀ-ԱՄ-ՔԾ-ԲԸԱՀԾՁԲ-17/01
",100000.0,99999.2,0.0,0.0,20170228,20171225,"«ՀՀ պետական կառավարման ակադեմիա».պե
տ.ոչ.առեւտր.կազմակերպություն",20171227
97,357972044,"SB-AR5-2-17
",100000.0,100000.0,0.0,0.0,20170406,20171225,«ՀԱՅՓՈՍՏ»ՓԲԸ,20171227
99,356904044,"ՀՀ-ԱՄ-ՏՊ-ԲԸԱՀԾՁԲ-17/01
",200000.0,200000.0,0.0,0.0,20170313,20171225,«ՆՈՐՄԱ ՍԵՐՎԻՍ»ՍՊԸ,20171227
99,361959044,"ՀՀ-ԱՄ-ԱՎՏՈ-ԲԸԱՀԾՁԲ-17/01
",990000.0,990000.0,0.0,0.0,20170419,20171225,Ա/Ձ ԿԱՐԱՊԵՏ ՌԵԶՅԱՆ,20171227
99,389044044,"ՀՀ-ԱՄ-ԱՎՏՈ-ՄԱԱՊՁԲ-17/01
",480000.0,480000.0,0.0,0.0,20171128,20171220,«ՏՈՒՐԲՈԼԱՅՆ»ՍՊԸ,20171227
100,364107044,"ՀՀ-ԱՄ-ՇՀԱՊՁԲ-15/3-02/17-1
",61744.0,61744.0,0.0,0.0,20170505,20171225,«ՍՄԱՐԹԼԱՅՆ»ՍՊԸ,20171227
100,364108044,"ՀՀ-ԱՄ-ՇՀԱՊՁԲ-15/3-02/17-2
",289000.0,289000.0,0.0,0.0,20170505,20171225,«ՆԱԵՎ»ՍՊԸ,20171227
100,364109044,"ՀՀ-ԱՄ-ՇՀԱՊՁԲ-15/3-02/17-3
",886800.0,886800.0,0.0,0.0,20170505,20171225,«ՄԵԳԱ-ՊԵՅՊԵՐ»ՍՊԸ,20171227
101,356631044,"ՀՀ ԱՄ ՇՀԱՊՁԲ-15/1-01/17
",5964888.8,5964010.0,0.0,0.0,20170322,20171225,«ՖԼԵՇ»ՍՊԸ,20171227
102,356902044,"ՀՀ-ԱՄ-ՏՆՏ-ԲԸԱՀԱՊՁԲ-17/01
",200000.0,200000.0,0.0,0.0,20170313,20171225,«Գեւորգ Եդիգարյան»Ա/Ձ,20171227
107,327501041,N 07108136590,3048800.0,2823279.0,0.0,0.0,20170109,20171220,Գազպրոմ Արմենիա ՓԲԸ,20171227
107,327502041,N 102,5430500.0,5063865.0,0.0,0.0,20170109,20171220,ՀԷՑ  ՓԲԸ Արաքս մ/ճ Արտաշատ ցանց,20171227
108,327518041,N 67135046,145000.0,101520.0,0.0,0.0,20170109,20171220,Վեոլիա  Ջուր ՓԲԸ,20171227
108,372586041,Բ1102639119 Բ 2845831432,35200.0,35200.0,0.0,0.0,20170712,20171220,"Արտաշատ  կանխարգելիչ  ախտահանում դո
ւստր ՓԲԸ",20171227
109,326271041,N117860137-17/-1,175200.0,116488.0,0.0,0.0,20170109,20171220,ՎԵՈՆ Արմենիա ՓԲԸ,20171227
109,326272041,N113039917-113069529-17/-1,350400.0,270245.0,0.0,0.0,20170109,20171220,ՎԵՈՆ Արմենիա ՓԲԸ,20171227
109,326273041,N113066324-112743329-17/-1,4174900.0,3352275.0,0.0,0.0,20170109,20171220,ՎԵՈՆ Արմենիա ՓԲԸ,20171227
109,358221041,N1500-ՆԳ,540000.0,540000.0,0.0,0.0,20170109,20171220,"ՀՀ Ազգային  անվտանգության ծառայությ
ուն",20171227
109,367169041,ԱՄ-ԲԸԱՀ-ԾՁԲ16/6-ԱՄ,60000.0,60000.0,0.0,0.0,20170101,20171220,ՋԻ Էն ՍԻ  Ալֆա ՓԲԸ,20171227
110,390300041,Բ 7057998576,25000.0,25000.0,0.0,0.0,20171214,20171225,Ինգո Արմենիա  ԱՓԲԸ,20171227
110,390301041,Բ 8051122489,25000.0,25000.0,0.0,0.0,20171214,20171225,ԻՆԳՈ ԱՐՄԵՆԻԱ  ԱՓԲԸ,20171227
110,390302041,Բ 0891272508,25000.0,25000.0,0.0,0.0,20171214,20171225,ԻՆԳՈ ԱՐՄԵՆԻԱ ԱՓԲԸ,20171227
110,390303041,Բ 4580920941,25000.0,25000.0,0.0,0.0,20171214,20171225,ԻնգոԱրմենիա  ԱՓԲԸ,20171227
110,390304041,Բ 6300495106,25000.0,25000.0,0.0,0.0,20171214,20171225,Ինգո Արմենիա ԱՓԲԸ,20171227
110,390305041,Բ 9639317236,43000.0,43000.0,0.0,0.0,20171214,20171225,Ինգո Արմենիա  ԱՓԲԸ,20171227
110,390306041,Բ 5655471547,43000.0,43000.0,0.0,0.0,20171214,20171225,ԻՆԳՈ ԱՐՄԵՆԻԱ ԱՓԲԸ,20171227
112,342923041,ԱՄ-ԲԸԱՀ-ԾՁԲ-17/1-ԱՄ,115000.0,115000.0,0.0,0.0,20170203,20171220,ԵՐՄՄԳՀԻ ՓԲԸ,20171227
112,344496041,ԱՄ-ԲԸԱՀ-ԾՁԲ-17/02,72000.0,72000.0,0.0,0.0,20170213,20171220,Ա/Ձ Լեռնիկ Ալեքսանյան,20171227
112,370363041,ԱՄ-ՄԱ-ԾՁԲ-17/01-ԱՄ,300000.0,300000.0,0.0,0.0,20170703,20171220,ԼՍՈՖՏ ՍՊԸ,20171227
112,373712041,Ա6996794800,198000.0,198000.0,0.0,0.0,20170704,20171220,Հայկական ծրագրեր  ՍՊԸ,20171227
113,352081041,Ա1212697179,13500.0,13500.0,0.0,0.0,20170227,20171220,Հանրապետություն ՓԲԸ,20171227
113,354157041,SB-A6-75-01-17,74000.0,74000.0,0.0,0.0,20170309,20171220,Հայփոստ  ՓԲԸ,20171227
113,357851041,Ա3990250670,13500.0,13500.0,0.0,0.0,20170327,20171220,Հանրապետություն ՓԲԸ,20171227
113,357906041,ԱՄ-ԲԸԱՀ-ԾՁԲ-17/07-ԱՄ,150000.0,125046.0,0.0,0.0,20170327,20171220,"ՀՀ Պետական  կառավարման  ակադեմիա  Պ
ՈԱԿ",20171227
113,363579041,ԱՄ-ՇՀԾՁԲ-17/1-ԱՄ,450000.0,450000.0,0.0,0.0,20170502,20171220,Տելելեքս ՍՊԸ,20171227
113,376194041,Ա2512135300,30000.0,30000.0,0.0,0.0,20170608,20171220,Հանրապետություն ՓԲԸ,20171227
115,385218041,Ա2561013745,100000.0,100000.0,0.0,0.0,20171109,20171220,Հայաստանի  ազգային արխիվ ՊՈԱԿ,20171227
116,342924041,N 11-226,80844.0,80844.0,0.0,0.0,20170118,20171220,ԷՅ Ի ՋԻ Սերվիս  ՍՊԸ,20171227
117,341187041,ԱՄ-ԲԸԱՀ-ԾՁԲ-17/3-ԱՄ,500000.0,425000.0,0.0,0.0,20170208,20171220,Տարոն  Կոմպ ՍՊԸ,20171227
117,351520041,ԱՄ-ԲԸԱՀ-ԾՁԲ-17/05-ԱՄ,696000.0,691000.0,0.0,0.0,20170224,20171220,Տոյոտա Երեւան ՍՊԸ,20171227
118,348458041,PD-104-02-17,112500.0,108000.0,0.0,0.0,20170216,20171220,Հայփոստ ՓԲԸ,20171227
118,352079041,ԱՄ-ՇՀԱՊՁԲ-17/2-2-ԱՄ,107625.0,107625.0,0.0,0.0,20170302,20171220,Կապիտալ Քոնսթրաքշն ՍՊԸ,20171227
118,352094041,ԱՄ-ՇՀԱՊՁԲ-17/2-1-ԱՄ,383400.0,383400.0,0.0,0.0,20170302,20171220,Սմարթլայն  ՍՊԸ,20171227
118,356533041,ԱՄ-ՇՀԱՊՁԲ-17/3-2-ԱՄ,100740.0,100740.0,0.0,0.0,20170317,20171220,ՋԻԷՄՋԵԹՍԵՐՎԻՍ ՍՊԸ,20171227
118,356534041,ԱՄ-ՇՀԱՊՁԲ-17/3-1-ԱՄ,26400.0,26400.0,0.0,0.0,20170317,20171220,Ստարտկոպի ՍՊԸ,20171227
118,390379041,Բ1690493221,50000.0,50000.0,0.0,0.0,20171207,20171220,Էլեկտրիկ ԱԿ,20171227
119,328318041,ԱՄ-ՇՀԱՊՁԲ-17/1-ԱՄ,5400000.0,5400000.0,0.0,0.0,20170109,20171225,ՍԻ ՓԻ ԷՍ ՕԻԼ Քորփորեյշն ՍՊԸ,20171227
119,355217041,ԱՄ-ԲԸԱՀ-ԱՊՁԲ-17/03-ԱՄ,901000.0,901000.0,0.0,0.0,20170321,20171220,Ա/Ձ Խաչիկ  Խաչատրյան,20171227
119,355218041,ԱՄ-ԲԸԱՀ-ԱՊՁԲ-17/02-ԱՄ,682200.0,682200.0,0.0,0.0,20170321,20171220,Ա/Ձ  Խաչիկ Խաչատրյան,20171227
120,350139041,ԱՄ-ԲԸԱՀ-ԱՊՁԲ-17/04-ԱՄ,204500.0,204500.0,0.0,0.0,20170222,20171220,Յու  Հարությունյան  եւ որդիներ  ՍՊԸ,20171227
125,328114033,18-17,6452700.0,5971451.6,0.0,0.0,20170120,20171220,ՀԱՅԱՍՏԱՆԻ ԷԼԵԿՏՐԱԿԱՆ ՑԱՆՑԵՐ,20171227
125,328115033,08108136951,4654332.0,4024973.6,0.0,0.0,20171017,20171220,ԳԱԶՊՐՈՄ ԱՐՄԵՆԻԱ,20171227
125,328120033,17-276,1600000.0,1599999.5,0.0,0.0,20170120,20171220,ՀԱՅԱՍՏԱՆԻ ԷԼԵԿՏՐԱԿԱՆ ՑԱՆՑԵՐ,20171227
125,354557033,N 8-13,101468.0,93014.0,0.0,0.0,20170310,20171220,Էյ-Ի-Ջի Սերվիս ՍՊԸ,20171227
126,350257033,1023411321,207000.0,183200.0,0.0,0.0,20170221,20171220,ՎԵՈԼԻԱ ՋՈՒՐ,20171227
126,352641033,ՀՀ ԱՄ ԲԸԱՀ ԾՁԲ-1/1-2,34500.0,34500.0,0.0,0.0,20170303,20171220,"ԱՐՄԱՎԻՐ ԿԱՆԽԱՐԳԵԼԻՉ ԱԽՏԱՀԱՆՄԱՆ ԴՈՒՍ
ՏՐ",20171227
126,387430033,1023411321,98730.0,97740.0,0.0,0.0,20171124,20171220,ՎԵՈԼԻԱ   ՋՈՒՐ,20171227
126,387435033,N 2 24/13,901270.0,901269.0,0.0,0.0,20171128,20171225,ՆՈՐ ԱԿՈՒՆՔ,20171227
127,328116033,112740781,390000.0,365034.4,0.0,0.0,20170120,20171220,ԱՐՄԵՆԻԱ ՏԵԼԵՖՈՆ ԿՈՄՊԱՆԻ,20171227
127,328117033,113024244,138800.0,100016.6,0.0,0.0,20170120,20171220,ԱՐՄԵՆԻԱ ՏԵԼԵՖՈՆ ԿՈՄՊԱՆԻ,20171227
127,328118033,112935414,138800.0,122688.3,0.0,0.0,20170120,20171220,ԱՐՄԵՆԻԱ ՏԵԼԵՖՈՆ ԿՈՄՊԱՆԻ,20171227
127,328119033,394867,450000.0,428721.0,0.0,0.0,20170119,20171220,Ղ-ՏԵԼԵԿՈՄ,20171227
127,328121033,113109188,3067130.0,3032819.8,0.0,0.0,20170120,20171220,ԱՐՄԵՆԻԱ ՏԵԼԵՖՈՆ ԿՈՄՊԱՆԻ,20171227
127,328127033,ԲԸԱՀ N 6-Ա,540000.0,540000.0,0.0,0.0,20170120,20171220,"ՀՀ ԿԱ ԱԶԳԱՅԻՆ ԱՆՎՏԱՆԳՈՒԹՅԱՆ ԾԱՌԱՅՈՒ
ԹՅՈՒՆ",20171227
127,343864033,PD-64-01-17,240000.0,220720.0,0.0,0.0,20170203,20171220,ՀԱՅՓՈՍՏ,20171227
128,343894033,N33-16,227000.0,227000.0,0.0,0.0,20170206,20171225,ՆԱԻՐԻ ԻՆՇՈՒՐԱՆՍ ԱՊԱՀՈՎԱԳՐԱԿԱՆ,20171227
130,344390033,NՀՀ ԱՄ-ԲԸԱՀԾՁԲ-07/17,72000.0,72000.0,0.0,0.0,20170209,20171220,ԼԵՌՆԻԿ ՍԱՐԻԲԵԿՅԱՆ,20171227
130,344682033,N ՀՀ ԱՄ ԲԸԱՀ ԾՁԲ-01,120000.0,120000.0,0.0,0.0,20170216,20171220,ԵրՄՄԳՀԻ ՓԲԸ,20171227
131,352645033,ՀՀ ԱՄ ԲԸԱՀ-ԱՊՁԲ-01/1,26400.0,26400.0,0.0,0.0,20170303,20171220,ՀՀ ՄԱՄՈՒԼԻ ՏԱՐԱԾՄԱՆ ԳՈՐԾԱԿԱԼՈՒԹՅՈՒՆ,20171227
131,365400033,ՀՀ ԱՄ ՄԱ ԾՁԲ-1/1-1,100000.0,99162.0,0.0,0.0,20170518,20171220,"ՀՀ Կառավարման ակադեմիա ՊՈԱԿ Հանրայի
ն ծառայության շաբաթաթերթ",20171227
131,387460033,ՀՀ ԱՄ ՄԱ ԾՁԲ-1/1-2,18144.0,18144.0,0.0,0.0,20171204,20171220,ՀՀ ՊԵՏ.ԿԱՌ.ԱԿԱԴ.ՈՉ ԱՌՎՏ.ԿԱԶՄ.,20171227
133,348331033,ՀՀ ԱՄ ԲԸԱՀԾՁԲ-1/1-1,300000.0,300000.0,0.0,0.0,20170209,20171220,Արսեն Ավետյան,20171227
133,365401033,ՀՀ ԱՄ ԲԸԱՀ ԾՁԲ-1/1-5,300000.0,300000.0,0.0,0.0,20170519,20171220,Սարգիս Ստեփանյան Ա/Ձ,20171227
133,391640033,9300485662,208000.0,208000.0,0.0,0.0,20171220,20171225,Ջանիկ Պողոսյան Ա/Ձ,20171227
134,348469033,N ՀՀ ԱՄ-ԲԸԱՀ ԱՊՁԲ-15-01,495000.0,495000.0,0.0,0.0,20170216,20171220,ԿԱՊԻՏԱԼ ՔՈՆՍԹՐԱՔՇՆ,20171227
134,348986033,ԱՄ ԲԸԱՀ ԱՊՁԲ-15/3-1,416300.0,416300.0,0.0,0.0,20170216,20171220,ՍԱՏԻԳ,20171227
134,349022033,ԱՄ ԲԸԱՀ ԱՊՁԲ-15/8-1,171000.0,171000.0,0.0,0.0,20170220,20171220,ՍԱՏԻԳ,20171227
135,348470033,ՀՀ  ԱՄ-ՇՀԱՊՁԲ-01,2484600.0,2484600.0,0.0,0.0,20170214,20171220,ՍԻՓԻԷՍ ՕԻԼ ՔՈՐՓՈՐԵՅՇՆ,20171227
135,352643033,NՀՀ ԱՄ -ՇՀԱՊՁԲ-15/6-01,109900.0,109900.0,0.0,0.0,20170306,20171220,",,ՀՈՒՅՍ-ՄՈՏՈՐեե",20171227
135,352644033,N ՀՀ ԱՄ-ՇՀԱՊՁԲ-15/6-02,90000.0,90000.0,0.0,0.0,20170306,20171220,",,ԱՎՏՈՖԱՆ ԷՅ ՍԻ եե",20171227
135,376004033,ՀՀ ԱՄ ԳՀԱՊՁԲ-03,1890800.0,1890800.0,0.0,0.0,20170807,20171220,ՖԼԵՇ ՍՊԸ,20171227
135,376005033,ՀՀ ԱՄ ԳՀԱՊՁԲ-02,1428000.0,1428000.0,0.0,0.0,20170807,20171220,ՍԻՓԻԷՍ ՕԻԼ ՔՈՐՓՈՐԵՅՇՆ ՍՊԸ,20171227
135,392427033,ՀՀ ԱՄ ԳՀԱՊՁԲ 15/6-04,157500.0,0.0,0.0,0.0,20171225,20171225,Ինգլիշ Թրեյդ Հաուզ ՍՊԸ,20171227
135,392428033,ՀՀ ԱՄ ԳՀԱՊՁԲ 15/6-03,110000.0,0.0,0.0,0.0,20171225,20171225,Կաիման ՍՊԸ,20171227
136,344391033,ԱՄ ԲԸԱՀ ԱՊՁԲ-11/11-1,257990.0,257990.0,0.0,0.0,20170201,20171220,ՍԱՏԻԳ,20171227
141,327262017,N 166/1,4424842.0,4329337.6,0.0,0.0,20170101,20171225,Հայաստանի էլեկտրական ցանցեր ՓԲԸ,20171227
141,327263017,N 510000000351,391160.0,391065.3,0.0,0.0,20170101,20171225,Հայաստանի էլեկտրական ցանցեր ՓԲԸ,20171227
141,327264017,N 710000064,290668.0,289920.3,0.0,0.0,20170101,20171225,Հայաստանի էլեկտրական ցանցեր ՓԲԸ,20171227
141,327265017,N 550000006190,145000.0,144825.7,0.0,0.0,20170101,20171225,Հայաստանի էլեկտրական ցանցեր ՓԲԸ,20171227
141,327267017,N 710000000107,407362.0,406952.2,0.0,0.0,20170101,20171225,Հայաստանի էլեկտրական ցանցեր ՓԲԸ,20171227
141,327269017,N 10008137879,6025579.0,6008650.0,0.0,0.0,20170101,20171225,Գազպրոմ Արմենիա ՓԲԸ,20171227
141,328176017,N 1110813 8075,200000.0,181625.0,0.0,0.0,20170101,20171225,Գազպրոմ Արմենիա ՓԲԸ,20171227
141,328177017,N 527049000303,455589.0,454899.0,0.0,0.0,20170101,20171225,Հայաստանի էլեկտրական ցանցեր ՓԲԸ,20171227
142,327576017,N 167772253,1.0,0.0,0.0,0.0,20170101,20171225,Հայջրմուղկոյուղի ՓԲԸ,20171227
142,357579017,N 167772253,266799.0,247320.0,0.0,0.0,20170220,20171225,Վեոլիա Ջուր ՓԲԸ,20171227
143,327266017,N 380700487170,660000.0,606486.0,0.0,0.0,20170101,20171225,ՄՏՍ Հայաստան ՓԲԸ,20171227
143,327268017,N 112871610 S7902761,2373700.0,2357495.1,0.0,0.0,20170101,20171225,ՎԵՈՆ Արմենիա ՓԲԸ,20171227
143,336454017,N 8-Ա,540000.0,540000.0,0.0,0.0,20170101,20171225,ԱԱԾ,20171227
143,342480017,N ՀՀ ԳՄ ՇՀԾՁԲ-15/1-1,27500.0,27500.0,0.0,0.0,20170101,20171225,ԱրմենՏել ՓԲԸ,20171227
143,342483017,N ՀՀ ԳՄ ՇՀԾՁԲ-15/1,66000.0,66000.0,0.0,0.0,20170101,20171225,Ղ-Տելեկոմ ՓԲԸ,20171227
143,353576017,PD-29-01-17,240000.0,240000.0,0.0,0.0,20170112,20171225,Հայփոստ ՓԲԸ,20171227
143,377161017,N ՀՀ ԳՄ-ԳՀԾՁԲ-2017,677600.0,277989.0,0.0,0.0,20170824,20171215,Յուքոմ ՍՊԸ,20171227
144,388675017,N 11,162000.0,162000.0,0.0,0.0,20171201,20171215,ԱՁ ԴԱՎԻԹ ՀՈՎԵՅԱՆ,20171227
145,378160017,N ՀՀ ԳՄ-ՄԱԾՁԲ-2017,342500.0,342500.0,0.0,0.0,20170912,20171215,Հակոբյան Մառլենա Արտաշի,20171227
147,342336017,N ՀՀ ԳՄ-ԾՁԲ/2017,175000.0,175000.0,0.0,0.0,20170131,20171225,ԵրՄՄԳՀԻ ՓԲԸ,20171227
147,344071017,N ՀՀ ԳՄ-ԾՁԲ-17/6,72000.0,72000.0,0.0,0.0,20170207,20171225,Լեռնիկ Սարիբեկյան Մամիկոնի ԱՁ,20171227
147,351241017,N ՀՀ ԳՄ-ԾՁԲ-17/6-2,553000.0,540000.0,0.0,0.0,20170224,20171225,Վ.Ա.Ռ. ԱԿ,20171227
148,329801017,N 001,227800.0,179760.0,0.0,0.0,20170118,20171225,ՀՀ պետական կառավարման ակադեմիա ՊՈԱԿ,20171227
148,356266017,SB-E-11-01-17,24200.0,24200.0,24200.0,24200.0,20170125,20171220,Հայփոստ ՓԲԸ,20171227
151,328540017,N 483,31775.0,31775.0,0.0,0.0,20170101,20171225,"Տեխնիկական անվտանգության ազգային կե
նտրոն ՊՈԱԿ",20171227
151,328541017,N 484,48400.0,48400.0,0.0,0.0,20170101,20171225,"Տեխնիկական անվտանգության ազգային կե
նտրոն ՊՈԱԿ",20171227
151,329802017,N 13-36,79825.0,47895.0,0.0,0.0,20170101,20171225,Էյ-Ի-Ջի Սերվիս ՍՊԸ,20171227
152,349259017,N ՀՀ ԳՄ-ԲԸԱՀ-17/3,1703000.0,1702500.0,0.0,0.0,20170130,20171225,Տոյոտա Երեւան ՍՊԸ,20171227
152,351147017,N ՀՀ ԳՄ-ԾՁԲ-17/6-1,620000.0,619500.0,0.0,0.0,20170224,20171225,Վ.Ա.Ռ. ԱԿ,20171227
153,351243017,N ՀՀ ԳՄ-ՇՀԱՊՁԲ-17/3-1,1152790.0,1152790.0,0.0,0.0,20170228,20171225,Փեն բոքս ՍՊԸ,20171227
153,351244017,N ՀՀ ԳՄ-ՇՀԱՊՁԲ-17/3-2,32500.0,32500.0,0.0,0.0,20170228,20171225,Կապիտալ Քոնսթրաքշն ՍՊԸ,20171227
153,374996017,N ՀՀ ԳՄ-ԳՀԱՊՁԲ-17/3,6000.0,6000.0,0.0,0.0,20170807,20171225,Սմարթլայն ՍՊԸ,20171227
153,383299017,N ՀՀ ԳՄ-ԳՀԱՊՁԲ-17/4,118728.0,118728.0,0.0,0.0,20171018,20171215,ՌԱԶ ՇԻՆ ՍՊԸ,20171227
154,338187017,N ՀՀ ԳՄ-ԾՀԱՊՁԲ-17/1,5802015.0,5801100.0,0.0,0.0,20170131,20171225,ՍիՓիԷս Օիլ Քորփորեյշն ՍՊԸ,20171227
154,361175017,N ՀՀ ԳՄ-ՇՀԱՊՁԲ-17/6-1,40000.0,40000.0,0.0,0.0,20170309,20171225,Ավտոֆան Էյ Սի ՍՊԸ,20171227
154,361176017,N ՀՀ ԳՄ-ՇՀԱՊՁԲ-17/6-2,50000.0,50000.0,0.0,0.0,20170309,20171225,Ժակ եւ Գոռ ՍՊԸ,20171227
155,351242017,N ՀՀ ԳՄ-ՇՀԱՊՁԲ-17/11,86800.0,86800.0,0.0,0.0,20170224,20171225,Լիդեր Քոմփանի ՍՊԸ,20171227
155,377887017,N ՀՀ ԳՄ-ԳՀԱԾՁԲ-17/11-1,102777.5,102598.0,0.0,0.0,20170801,20171215,Մակրո Ֆուդ ՍՊԸ,20171227
155,384201017,N ՀՀ ԳՄ-ԳՀԱՊՁԲ-17/11-2,36000.0,36000.0,0.0,0.0,20171025,20171215,ՌԵԱՔԻՄ ՍՊԸ,20171227
155,386812017,N ՀՀ ԳՄ-ԳՀԱՊՁԲ-17/11-3,53760.0,53760.0,0.0,0.0,20171117,20171215,Մակրո ֆուդ ՍՊԸ,20171227
160,328011023,,223000.0,144829.8,0.0,0.0,20130716,20171225,ՀԷՑ Ստեփանավան,20171227
160,328012023,,400200.0,307313.5,0.0,0.0,20091110,20171225,ՀԷՑ Տաշիր,20171227
160,330060023,,5289800.0,5286282.0,0.0,0.0,20130715,20171225,ՀԷՑ Լոռու մարզպետարան,20171227
160,330061023,,606800.0,577670.2000000001,0.0,0.0,20130707,20171225,ՀԷՑ Թումանյան,20171227
160,330062023,,353900.0,253218.4,0.0,0.0,20130725,20171225,"ՀԷՑ, Սպիտակ",20171227
160,330063023,,5375500.0,4345732.0,0.0,0.0,20130801,20171225,«Գազպրոմ Արմենիա» ՓԲԸ,20171227
161,368952023,,40000.0,40000.0,0.0,0.0,20170120,20171225,"«Վանաձորի կանխարգելիչ ախտահանում Դո
ւստր» ՓԲԸ",20171227
161,368953023,,216000.0,173700.0,0.0,0.0,20170710,20171225,«Վեոլիա Ջուր» ՓԲԸ,20171227
162,330299023,,5136600.0,4788236.9,0.0,0.0,20130704,20171225,"Արմենթել, Վանաձոր",20171227
162,330300023,,135800.0,79896.7,0.0,0.0,20130724,20171225,"Արմենթել, Թումանյան",20171227
162,330301023,,74600.0,69445.3,0.0,0.0,20130725,20171225,"Արմենթել ,Սպիտակ",20171227
162,330302023,,83100.0,76577.6,0.0,0.0,20130716,20171225,"Արմենթել,Ստեփանավան",20171227
162,330303023,,59900.0,55733.0,0.0,0.0,20130719,20171225,"Արմենթել,Տաշիր",20171227
162,330304023,,585000.0,585000.0,0.0,0.0,20120117,20171225,"«Ֆին նախ գործ վարչհամ եւ պետ հիմն բյ
ուջ հաշվառման բաժին»",20171227
162,330305023,,250000.0,249960.0,0.0,0.0,20170412,20171225,Հայփոստ,20171227
163,359333023,,25000.0,25000.0,0.0,0.0,20170406,20170422,«Արմենիա Ինշուրանս» ԱՍՊԸ,20171227
163,359334023,,43000.0,43000.0,0.0,0.0,20170406,20180422,«Արմենիա Ինշուրանս» ԱՍՊԸ,20171227
163,390471023,SJ008452,25000.0,25000.0,0.0,0.0,20171206,20181206,"«Արմենիա Ինշուրանս» Ապահովագրական Ս
ՊԸ",20171227
163,390472023,SJ008458,43000.0,43000.0,0.0,0.0,20171206,20181206,"«Արմենիա Ինշուրանս» Ապահովագրական Ս
ՊԸ",20171227
163,390473023,SJ008469,43000.0,43000.0,0.0,0.0,20171206,20181206,"«Արմենիա Ինշուրանս» Ապահովագրական Ս
ՊԸ",20171227
163,390474023,SJ008465,31000.0,31000.0,0.0,0.0,20171206,20181206,"«Արմենիա Ինշուրանս» Ապահովագրական Ս
ՊԸ",20171227
163,390475023,SJ008462,43000.0,43000.0,0.0,0.0,20171206,20181206,"«Արմենիա Ինշուրանս» Ապահովագրական Ս
ՊԸ",20171227
164,353225023,,501996.0,501996.0,0.0,0.0,20160915,20171225,Մհեր Մակիչյան,20171227
164,353226023,,240000.0,240000.0,0.0,0.0,20141103,20171225,Լեւոն Մաթոսյան,20171227
164,353227023,,138000.0,138000.0,0.0,0.0,20141225,20171225,Միքայել Ղարաքեշիշյան,20171227
164,353236023,,49992.0,24800.0,0.0,0.0,20141219,20171225,Տաշիրի քաղաքապետարան,20171227
166,358658023,,600000.0,600000.0,0.0,0.0,20170125,20171225,«ԼՍՈՖՏ» ՍՊԸ,20171227
166,358659023,,110000.0,110000.0,0.0,0.0,20170206,20171225,«ԵրՄՄԳՀԻ» ՓԲԸ,20171227
166,358660023,,72000.0,72000.0,0.0,0.0,20170125,20171225,«Լեռնիկ Սարիբեկյան» Ա/Ձ,20171227
167,358661023,,410000.0,157878.0,0.0,0.0,20170314,20171225,"«ՀՀ պետական կառավարման ակադեմիա» ՊՈ
ԱԿ",20171227
167,358662023,,100000.0,100000.0,0.0,0.0,20170123,20171225,«Հայմամուլ» ՓԲԸ,20171227
169,351580023,,1310000.0,1310000.0,0.0,0.0,20170118,20171225,«Այպոշին» ՍՊԸ,20171227
169,359694023,,96820.0,96820.0,0.0,0.0,20161125,20171225,Տեխնիկական անվտ ազգային կենտրոն,20171227
169,391851023,4-103,33032.0,33032.0,0.0,0.0,20171212,20180402,«ԷՅ-Ի-ՋԻ Սերվիս» ՍՊԸ,20171227
170,352350023,,973000.0,973000.0,0.0,0.0,20170207,20171225,Ա/Ձ Վրեժ Մելքումյան,20171227
171,352214023,,777600.0,777600.0,0.0,0.0,20170217,20171225,«Սմարթլայն» ՍՊԸ,20171227
171,360485023,,15800.0,15800.0,0.0,0.0,20170411,20170630,«Սմարթլայն» ՍՊԸ,20171227
171,365626023,,82050.0,82050.0,0.0,0.0,20170411,20170630,«Անկյուն» ՍՊԸ,20171227
