GRP,SUBGROUP,CLASS,PROGRAM,MINID,ITEM,PLAN,CHANGE,AMOUNT,CONTID,DATA
1,1,1,2,105034,4822,176000,0.0,132300.0,39,20161229
1,1,1,3,101001,4111,1360484500,24640000.0,1314203619.0,40,20161229
1,1,1,3,101001,4113,45594500,0.0,45592810.0,41,20161229
1,1,1,3,101001,4212,118102800,-29131200.0,63033580.0,42,20161229
1,1,1,3,101001,4213,6510800,45000.0,3878583.0,43,20161229
1,1,1,3,101001,4214,55356500,-12500000.0,24205747.0,44,20161229
1,1,1,3,101001,4215,2480000,0.0,1762021.0,45,20161229
1,1,1,3,101001,4216,31165200,0.0,31165200.0,46,20161229
1,1,1,3,101001,4221,579133200,84600400.0,657420607.0,47,20161229
1,1,1,3,101001,4231,1000000,0.0,712000.0,48,20161229
1,1,1,3,101001,4232,1944000,0.0,1944000.0,49,20161229
1,1,1,3,101001,4234,10000000,206000.0,8513688.0,50,20161229
1,1,1,3,101001,4236,2000000,0.0,546522.0,51,20161229
1,1,1,3,101001,4237,225940000,3670000.0,218809770.0,52,20161229
1,1,1,3,101001,4251,10000000,0.0,8967338.4,53,20161229
1,1,1,3,101001,4252,424679200,130440000.0,541738120.0,54,20161229
1,1,1,3,101001,4261,31367000,-7097700.0,20854575.0,55,20161229
1,1,1,3,101001,4262,2666500,-784000.0,600400.0,56,20161229
1,1,1,3,101001,4264,119014900,-37867400.0,80382276.0,57,20161229
1,1,1,3,101001,4267,30100000,-7697300.0,13660286.0,58,20161229
1,1,1,3,101001,4511,338147600,-1310300.0,336837300.0,59,20161229
1,1,1,3,101001,4822,6423500,36000.0,3614436.0,60,20161229
1,1,1,3,101001,4861,188000000,-4600000.0,145144743.0,61,20161229
1,1,1,3,101003,4111,950318900,156500000.0,1106587368.0,62,20161229
1,1,1,3,101003,4113,51025000,0.0,51024878.0,63,20161229
1,1,1,3,101003,4212,201658000,-42575100.0,152478608.0,64,20161229
1,1,1,3,101003,4213,11394900,-4218700.0,6317104.1,65,20161229
1,1,1,3,101003,4214,170720000,-23000000.0,143844411.7,66,20161229
1,1,1,3,101003,4215,5000000,-1500000.0,3115246.0,67,20161229
1,1,1,3,101003,4221,89500000,-67400000.0,13409909.0,68,20161229
1,1,1,3,101003,4231,4000000,-1000000.0,2652750.0,69,20161229
1,1,1,3,101003,4232,12800000,-2700000.0,10052150.0,70,20161229
1,1,1,3,101003,4234,15550000,0.0,15126450.0,71,20161229
1,1,1,3,101003,4237,103500000,-6400000.0,97099984.0,72,20161229
1,1,1,3,101003,4251,1000000,-1000000.0,0.0,73,20161229
1,1,1,3,101003,4252,16000000,4069700.0,18840560.0,74,20161229
1,1,1,3,101003,4261,29000000,0.0,28813379.0,75,20161229
1,1,1,3,101003,4264,175000000,-56417100.0,117771083.0,76,20161229
1,1,1,3,101003,4822,2400000,-1500000.0,701425.0,77,20161229
1,1,1,3,101003,4861,50000000,0.0,48096403.0,78,20161229
1,1,1,3,106002,4111,366934200,0.0,366934200.0,79,20161229
1,1,1,3,106002,4113,30846700,0.0,30846700.0,80,20161229
1,1,1,3,106002,4212,15506000,-160700.0,11739600.0,81,20161229
1,1,1,3,106002,4213,207800,0.0,207800.0,82,20161229
1,1,1,3,106002,4214,9260400,0.0,6984000.0,83,20161229
1,1,1,3,106002,4215,320000,0.0,318310.0,84,20161229
1,1,1,3,106002,4216,600000,0.0,400000.0,85,20161229
1,1,1,3,106002,4221,3034400,0.0,2511800.0,86,20161229
1,1,1,3,106002,4232,300000,0.0,227000.0,87,20161229
1,1,1,3,106002,4234,300000,0.0,300000.0,88,20161229
1,1,1,3,106002,4237,300000,0.0,300000.0,89,20161229
1,1,1,3,106002,4252,2400000,0.0,2398000.0,90,20161229
1,1,1,3,106002,4261,1858000,0.0,1540900.0,91,20161229
1,1,1,3,106002,4264,7412000,0.0,5703490.0,92,20161229
1,1,1,3,106002,4267,200000,0.0,200000.0,93,20161229
1,1,1,3,106002,4729,30000000,0.0,30000000.0,94,20161229
1,1,1,3,106002,4822,311900,0.0,301300.0,95,20161229
1,1,1,3,106003,4111,383453900,6813700.0,390267600.0,96,20161229
1,1,1,3,106003,4113,30894200,0.0,30894200.0,97,20161229
1,1,1,3,106003,4212,18523900,-7087300.0,8595972.0,98,20161229
1,1,1,3,106003,4213,180200,0.0,162479.0,99,20161229
1,1,1,3,106003,4214,7771800,0.0,5960853.0,100,20161229
1,1,1,3,106003,4215,320000,0.0,224000.0,101,20161229
1,1,1,3,106003,4221,3050000,0.0,2909520.0,102,20161229
1,1,1,3,106003,4232,950000,0.0,487000.0,103,20161229
1,1,1,3,106003,4234,1610000,0.0,1576004.0,104,20161229
1,1,1,3,106003,4237,300000,0.0,300000.0,105,20161229
1,1,1,3,106003,4239,300000,0.0,240000.0,106,20161229
1,1,1,3,106003,4241,200000,0.0,80844.0,107,20161229
1,1,1,3,106003,4252,1200000,0.0,1193100.0,108,20161229
1,1,1,3,106003,4261,1729000,0.0,1034335.0,109,20161229
1,1,1,3,106003,4264,8812000,0.0,8811999.0,110,20161229
1,1,1,3,106003,4267,204500,0.0,204500.0,111,20161229
1,1,1,3,106003,4729,30000000,0.0,30000000.0,112,20161229
1,1,1,3,106003,4822,498200,0.0,352200.0,113,20161229
1,1,1,3,106004,4111,401867000,0.0,401867000.0,114,20161229
1,1,1,3,106004,4113,33968700,0.0,33968689.0,115,20161229
1,1,1,3,106004,4212,15166600,1346100.0,16318532.0,116,20161229
1,1,1,3,106004,4213,214200,0.0,214200.0,117,20161229
1,1,1,3,106004,4214,7289400,-1335000.0,5799740.0,118,20161229
1,1,1,3,106004,4215,320000,0.0,289770.0,119,20161229
1,1,1,3,106004,4221,4085400,1790000.0,5633240.0,120,20161229
1,1,1,3,106004,4232,300000,0.0,192000.0,121,20161229
1,1,1,3,106004,4234,250000,0.0,229926.0,122,20161229
1,1,1,3,106004,4237,300000,0.0,300000.0,123,20161229
1,1,1,3,106004,4252,808000,0.0,808000.0,124,20161229
1,1,1,3,106004,4261,1690000,0.0,1157640.0,125,20161229
1,1,1,3,106004,4264,9004000,-200000.0,7079754.0,126,20161229
1,1,1,3,106004,4267,258000,0.0,257850.0,127,20161229
1,1,1,3,106004,4729,30000000,-1790000.0,28207755.0,128,20161229
1,1,1,3,106004,4822,462400,0.0,447150.0,129,20161229
1,1,1,3,106005,4111,545920600,5395600.0,551316200.0,130,20161229
1,1,1,3,106005,4113,47366700,0.0,47366700.0,131,20161229
1,1,1,3,106005,4212,21015700,-4233100.0,12276619.0,132,20161229
1,1,1,3,106005,4213,295400,0.0,246500.0,133,20161229
1,1,1,3,106005,4214,9142900,-1395600.0,5732192.0,134,20161229
1,1,1,3,106005,4215,280000,0.0,152000.0,135,20161229
1,1,1,3,106005,4216,685000,0.0,142700.0,136,20161229
1,1,1,3,106005,4221,11652000,0.0,10703000.0,137,20161229
1,1,1,3,106005,4232,800000,0.0,799000.0,138,20161229
1,1,1,3,106005,4234,500000,0.0,249800.0,139,20161229
1,1,1,3,106005,4237,300000,0.0,300000.0,140,20161229
1,1,1,3,106005,4239,256000,0.0,256000.0,141,20161229
1,1,1,3,106005,4241,170000,0.0,160000.0,142,20161229
1,1,1,3,106005,4252,2123000,0.0,2122200.0,143,20161229
1,1,1,3,106005,4261,2930500,0.0,1366529.0,144,20161229
1,1,1,3,106005,4264,6820000,0.0,5915000.0,145,20161229
1,1,1,3,106005,4267,372000,0.0,299520.0,146,20161229
1,1,1,3,106005,4729,30000000,0.0,30000000.0,147,20161229
1,1,1,3,106005,4822,718700,0.0,186250.0,148,20161229
1,1,1,3,106006,4111,454771000,0.0,454771000.0,149,20161229
1,1,1,3,106006,4113,39745200,0.0,39745200.0,150,20161229
1,1,1,3,106006,4212,19420500,-5000000.0,12526381.0,151,20161229
1,1,1,3,106006,4213,396100,0.0,381100.0,152,20161229
1,1,1,3,106006,4214,8741500,0.0,7873928.0,153,20161229
1,1,1,3,106006,4215,360000,0.0,283620.0,154,20161229
1,1,1,3,106006,4216,930000,0.0,846322.0,155,20161229
1,1,1,3,106006,4221,9868800,0.0,9864400.0,156,20161229
1,1,1,3,106006,4232,980000,0.0,911000.0,157,20161229
1,1,1,3,106006,4234,550000,0.0,548400.0,158,20161229
1,1,1,3,106006,4237,300000,0.0,300000.0,159,20161229
1,1,1,3,106006,4239,100000,0.0,100000.0,160,20161229
1,1,1,3,106006,4241,1490000,0.0,1485000.0,161,20161229
1,1,1,3,106006,4252,1273000,0.0,1273000.0,162,20161229
1,1,1,3,106006,4261,1851100,-200000.0,1464890.0,163,20161229
1,1,1,3,106006,4264,9728000,0.0,8360900.0,164,20161229
1,1,1,3,106006,4267,199700,0.0,199650.0,165,20161229
1,1,1,3,106006,4729,30000000,-3000000.0,27000000.0,166,20161229
1,1,1,3,106006,4822,229700,0.0,229700.0,167,20161229
1,1,1,3,106007,4111,399509100,0.0,399308125.0,168,20161229
1,1,1,3,106007,4113,34047200,0.0,34047200.0,169,20161229
1,1,1,3,106007,4212,26134100,-249700.0,24392978.0,170,20161229
1,1,1,3,106007,4213,210300,0.0,36300.0,171,20161229
1,1,1,3,106007,4214,6447200,0.0,4906396.0,172,20161229
1,1,1,3,106007,4215,320000,0.0,320000.0,173,20161229
1,1,1,3,106007,4216,5432000,0.0,5421700.0,174,20161229
1,1,1,3,106007,4221,4057800,0.0,4057800.0,175,20161229
1,1,1,3,106007,4232,1500000,0.0,902000.0,176,20161229
1,1,1,3,106007,4234,450000,0.0,145962.0,177,20161229
1,1,1,3,106007,4237,300000,0.0,300000.0,178,20161229
1,1,1,3,106007,4239,450000,0.0,348000.0,179,20161229
1,1,1,3,106007,4252,1600000,0.0,198000.0,180,20161229
1,1,1,3,106007,4261,2076200,0.0,1297492.0,181,20161229
1,1,1,3,106007,4264,8312000,0.0,6577100.0,182,20161229
1,1,1,3,106007,4267,278000,0.0,278000.0,183,20161229
1,1,1,3,106007,4729,30000000,0.0,30000000.0,184,20161229
1,1,1,3,106007,4822,465100,0.0,461250.0,185,20161229
1,1,1,3,106008,4111,474260200,0.0,473870164.0,186,20161229
1,1,1,3,106008,4113,40431400,0.0,40431400.0,187,20161229
1,1,1,3,106008,4212,19841100,-239000.0,18447069.0,188,20161229
1,1,1,3,106008,4213,267100,0.0,126631.0,189,20161229
1,1,1,3,106008,4214,10395900,0.0,8159240.0,190,20161229
1,1,1,3,106008,4215,320000,0.0,318239.0,191,20161229
1,1,1,3,106008,4216,1384400,0.0,1367671.0,192,20161229
1,1,1,3,106008,4221,6582000,0.0,5712500.0,193,20161229
1,1,1,3,106008,4232,812000,0.0,749500.0,194,20161229
1,1,1,3,106008,4234,585000,0.0,407422.0,195,20161229
1,1,1,3,106008,4237,300000,0.0,300000.0,196,20161229
1,1,1,3,106008,4241,196400,0.0,47191.0,197,20161229
1,1,1,3,106008,4251,300000,-300000.0,0.0,198,20161229
1,1,1,3,106008,4252,1862000,0.0,1699500.0,199,20161229
1,1,1,3,106008,4261,1828900,0.0,1438570.0,200,20161229
1,1,1,3,106008,4264,8000000,0.0,7823000.0,201,20161229
1,1,1,3,106008,4267,264000,300000.0,406095.0,202,20161229
1,1,1,3,106008,4729,30000000,0.0,30000000.0,203,20161229
1,1,1,3,106008,4822,408000,0.0,408000.0,204,20161229
1,1,1,3,106009,4111,403671100,0.0,403671100.0,205,20161229
1,1,1,3,106009,4113,34099300,0.0,34099300.0,206,20161229
1,1,1,3,106009,4212,12386800,-163000.0,10421784.0,207,20161229
1,1,1,3,106009,4213,305800,0.0,305796.0,208,20161229
1,1,1,3,106009,4214,9524800,0.0,9060695.0,209,20161229
1,1,1,3,106009,4215,320000,0.0,242000.0,210,20161229
1,1,1,3,106009,4216,1732500,0.0,996000.0,211,20161229
1,1,1,3,106009,4221,16608100,0.0,16608100.0,212,20161229
1,1,1,3,106009,4232,2237200,0.0,1972000.0,213,20161229
1,1,1,3,106009,4234,790000,0.0,790000.0,214,20161229
1,1,1,3,106009,4237,300000,0.0,300000.0,215,20161229
1,1,1,3,106009,4239,400000,0.0,200000.0,216,20161229
1,1,1,3,106009,4241,102600,0.0,73149.0,217,20161229
1,1,1,3,106009,4252,2150000,0.0,2146000.0,218,20161229
1,1,1,3,106009,4261,934400,0.0,918800.0,219,20161229
1,1,1,3,106009,4264,11112000,0.0,10076075.0,220,20161229
1,1,1,3,106009,4267,292500,0.0,287890.0,221,20161229
1,1,1,3,106009,4729,30000000,0.0,30000000.0,222,20161229
1,1,1,3,106009,4822,412100,0.0,225500.0,223,20161229
1,1,1,3,106009,4861,92000,0.0,88600.0,224,20161229
1,1,1,3,106010,4111,290138100,0.0,290138100.0,225,20161229
1,1,1,3,106010,4113,23074400,0.0,23074400.0,226,20161229
1,1,1,3,106010,4212,10378400,-147100.0,9388639.0,227,20161229
1,1,1,3,106010,4213,154500,0.0,138900.0,228,20161229
1,1,1,3,106010,4214,7628000,0.0,6266145.0,229,20161229
1,1,1,3,106010,4215,320000,0.0,210000.0,230,20161229
1,1,1,3,106010,4216,412600,0.0,299280.0,231,20161229
1,1,1,3,106010,4221,6358600,0.0,6358600.0,232,20161229
1,1,1,3,106010,4232,1230000,0.0,841800.0,233,20161229
1,1,1,3,106010,4234,450000,0.0,354790.0,234,20161229
1,1,1,3,106010,4237,300000,0.0,0.0,235,20161229
1,1,1,3,106010,4239,100000,0.0,0.0,236,20161229
1,1,1,3,106010,4241,429700,0.0,84525.0,237,20161229
1,1,1,3,106010,4252,1793500,0.0,1413500.0,238,20161229
1,1,1,3,106010,4261,1675200,0.0,1373300.0,239,20161229
1,1,1,3,106010,4264,7952000,0.0,6281850.0,240,20161229
1,1,1,3,106010,4267,271200,0.0,265850.0,241,20161229
1,1,1,3,106010,4729,30000000,0.0,30000000.0,242,20161229
1,1,1,3,106010,4822,402800,0.0,295000.0,243,20161229
1,1,1,3,106011,4111,352506200,3713000.0,356218329.0,244,20161229
1,1,1,3,106011,4113,29839600,0.0,29839400.0,245,20161229
1,1,1,3,106011,4212,8952400,-1312200.0,5963468.0,246,20161229
1,1,1,3,106011,4213,185100,0.0,175739.0,247,20161229
1,1,1,3,106011,4214,8670300,-1230600.0,5405074.0,248,20161229
1,1,1,3,106011,4215,280000,0.0,155220.0,249,20161229
1,1,1,3,106011,4216,2114200,0.0,2114100.0,250,20161229
1,1,1,3,106011,4221,6686300,0.0,6685900.0,251,20161229
1,1,1,3,106011,4232,884000,0.0,861000.0,252,20161229
1,1,1,3,106011,4234,178200,0.0,141790.0,253,20161229
1,1,1,3,106011,4237,300000,0.0,300000.0,254,20161229
1,1,1,3,106011,4241,28300,0.0,0.0,255,20161229
1,1,1,3,106011,4252,2823000,0.0,2514900.0,256,20161229
1,1,1,3,106011,4261,1456000,0.0,925870.0,257,20161229
1,1,1,3,106011,4264,6987700,-1282400.0,5705290.0,258,20161229
1,1,1,3,106011,4267,224000,0.0,168160.0,259,20161229
1,1,1,3,106011,4729,80000000,0.0,80000000.0,260,20161229
1,1,1,3,106011,4822,313100,0.0,272550.0,261,20161229
1,1,1,4,104001,4111,121448000,-22513700.0,98934300.0,262,20161229
1,1,1,4,104001,4212,3580300,-1259200.0,2051070.0,263,20161229
1,1,1,4,104001,4213,65200,-37500.0,0.0,264,20161229
1,1,1,4,104001,4214,2409100,863300.0,1515054.0,265,20161229
1,1,1,4,104001,4215,240000,-40000.0,196640.0,266,20161229
1,1,1,4,104001,4221,1883000,-1594700.0,287400.0,267,20161229
1,1,1,4,104001,4234,296000,-296000.0,0.0,268,20161229
1,1,1,4,104001,4237,1500000,138000.0,1637902.7,269,20161229
1,1,1,4,104001,4239,222600,-222600.0,0.0,270,20161229
1,1,1,4,104001,4252,1693600,-293600.0,1399450.0,271,20161229
1,1,1,4,104001,4261,961500,-461500.0,440640.0,272,20161229
1,1,1,4,104001,4264,6320400,-1789000.0,4305325.0,273,20161229
1,1,1,4,104001,4267,30000,0.0,30000.0,274,20161229
1,1,1,4,104001,4621,3989500,200.0,3989036.9,275,20161229
1,1,1,4,104001,4822,112400,1500.0,110700.0,276,20161229
1,1,1,4,104002,4111,78198100,0.0,78198100.0,277,20161229
1,1,1,4,104002,4212,2113800,-37300.0,1983800.0,278,20161229
1,1,1,4,104002,4213,22600,0.0,0.0,279,20161229
1,1,1,4,104002,4214,2308800,0.0,325000.0,280,20161229
1,1,1,4,104002,4215,200000,0.0,200000.0,281,20161229
1,1,1,4,104002,4237,1500000,0.0,1181800.0,282,20161229
1,1,1,4,104002,4252,1195000,0.0,624800.0,283,20161229
1,1,1,4,104002,4261,567000,0.0,515729.0,284,20161229
1,1,1,4,104002,4264,4750000,0.0,4693235.0,285,20161229
1,1,1,4,104002,4822,55000,0.0,0.0,286,20161229
1,1,1,4,104003,4111,81267200,1890000.0,83009043.0,287,20161229
1,1,1,4,104003,4212,3605500,-3605500.0,0.0,288,20161229
1,1,1,4,104003,4213,21000,-21000.0,0.0,289,20161229
1,1,1,4,104003,4214,3817600,0.0,325000.0,290,20161229
1,1,1,4,104003,4215,200000,0.0,199800.0,291,20161229
1,1,1,4,104003,4221,0,4000000.0,2769682.3,292,20161229
1,1,1,4,104003,4234,132900,0.0,123598.0,293,20161229
1,1,1,4,104003,4237,1500000,0.0,1499430.0,294,20161229
1,1,1,4,104003,4252,1291000,0.0,934300.0,295,20161229
1,1,1,4,104003,4261,1520500,0.0,322600.0,296,20161229
1,1,1,4,104003,4264,4750000,0.0,4488000.0,297,20161229
1,1,1,4,104003,4267,68200,0.0,0.0,298,20161229
1,1,1,4,104003,4822,55000,0.0,28050.0,299,20161229
1,1,1,4,104004,4111,112303600,0.0,112303600.0,300,20161229
1,1,1,4,104004,4212,4349900,0.0,2573000.0,301,20161229
1,1,1,4,104004,4213,49800,0.0,49800.0,302,20161229
1,1,1,4,104004,4214,7767100,0.0,2096065.0,303,20161229
1,1,1,4,104004,4215,280000,0.0,280000.0,304,20161229
1,1,1,4,104004,4221,505000,-58600.0,38000.0,305,20161229
1,1,1,4,104004,4237,1500000,0.0,1500000.0,306,20161229
1,1,1,4,104004,4252,1950000,-145800.0,1730600.0,307,20161229
1,1,1,4,104004,4261,800000,0.0,576900.0,308,20161229
1,1,1,4,104004,4264,5377000,-660600.0,4639450.0,309,20161229
1,1,1,4,104004,4822,73000,0.0,0.0,310,20161229
1,1,1,4,104005,4111,114029000,-3000000.0,108564678.0,311,20161229
1,1,1,4,104005,4212,1407900,-1055900.0,352000.0,312,20161229
1,1,1,4,104005,4213,29400,-16200.0,13200.0,313,20161229
1,1,1,4,104005,4214,7077900,0.0,5274448.0,314,20161229
1,1,1,4,104005,4215,210000,0.0,210000.0,315,20161229
1,1,1,4,104005,4221,117000000,3000000.0,120000000.0,316,20161229
1,1,1,4,104005,4234,1088600,0.0,1088600.0,317,20161229
1,1,1,4,104005,4237,50185500,0.0,39246146.0,318,20161229
1,1,1,4,104005,4252,750000,0.0,750000.0,319,20161229
1,1,1,4,104005,4261,250600,-7200.0,243380.0,320,20161229
1,1,1,4,104005,4264,7197600,-527900.0,6669670.0,321,20161229
1,1,1,4,104005,4822,55000,0.0,50050.0,322,20161229
1,1,1,4,104006,4111,65316800,0.0,65316800.0,323,20161229
1,1,1,4,104006,4212,692400,-12200.0,634700.0,324,20161229
1,1,1,4,104006,4214,2455300,0.0,1777917.0,325,20161229
1,1,1,4,104006,4215,120000,0.0,117210.0,326,20161229
1,1,1,4,104006,4221,795900,0.0,774000.0,327,20161229
1,1,1,4,104006,4237,1500000,0.0,1499900.0,328,20161229
1,1,1,4,104006,4252,700000,0.0,699170.0,329,20161229
1,1,1,4,104006,4261,265600,0.0,196376.0,330,20161229
1,1,1,4,104006,4264,3044000,0.0,2252000.0,331,20161229
1,1,1,4,104006,4822,56000,0.0,0.0,332,20161229
1,1,1,4,104007,4111,101472900,-10514700.0,90958200.0,333,20161229
1,1,1,4,104007,4212,1197200,-21100.0,466337.0,334,20161229
1,1,1,4,104007,4213,34800,0.0,34800.0,335,20161229
1,1,1,4,104007,4214,3800600,-65000.0,1773020.0,336,20161229
1,1,1,4,104007,4215,240000,0.0,240000.0,337,20161229
1,1,1,4,104007,4221,501800,0.0,452400.0,338,20161229
1,1,1,4,104007,4237,1500000,0.0,1494565.0,339,20161229
1,1,1,4,104007,4252,1500000,-375000.0,1122500.0,340,20161229
1,1,1,4,104007,4261,125400,0.0,125400.0,341,20161229
1,1,1,4,104007,4264,5632000,-1425000.0,4205705.0,342,20161229
1,1,1,4,104007,4267,45700,0.0,45695.0,343,20161229
1,1,1,4,104007,4822,103200,0.0,103200.0,344,20161229
1,1,1,4,104009,4111,76360500,0.0,76360500.0,345,20161229
1,1,1,4,104009,4212,4483200,-79000.0,3620800.0,346,20161229
1,1,1,4,104009,4213,22300,0.0,4937.0,347,20161229
1,1,1,4,104009,4214,3846000,0.0,2932601.0,348,20161229
1,1,1,4,104009,4215,200000,0.0,200000.0,349,20161229
1,1,1,4,104009,4221,365200,1300000.0,1226005.0,350,20161229
1,1,1,4,104009,4232,142000,0.0,125000.0,351,20161229
1,1,1,4,104009,4237,950000,0.0,949376.0,352,20161229
1,1,1,4,104009,4252,1857500,0.0,1856930.0,353,20161229
1,1,1,4,104009,4261,154700,0.0,110955.0,354,20161229
1,1,1,4,104009,4264,4107600,0.0,3503400.0,355,20161229
1,1,1,4,104009,4822,85000,0.0,62000.0,356,20161229
1,1,1,4,104010,4111,65204000,0.0,65204000.0,357,20161229
1,1,1,4,104010,4212,855600,-855600.0,0.0,358,20161229
1,1,1,4,104010,4213,25800,-25800.0,0.0,359,20161229
1,1,1,4,104010,4214,6462400,0.0,2517434.0,360,20161229
1,1,1,4,104010,4215,120000,0.0,107000.0,361,20161229
1,1,1,4,104010,4237,1500000,0.0,1500000.0,362,20161229
1,1,1,4,104010,4252,1059000,0.0,397000.0,363,20161229
1,1,1,4,104010,4261,355000,0.0,239565.0,364,20161229
1,1,1,4,104010,4264,2850000,0.0,2650450.0,365,20161229
1,1,1,4,104010,4267,47900,0.0,45540.0,366,20161229
1,1,1,4,104010,4822,33000,0.0,26925.0,367,20161229
1,1,1,4,104011,4111,63132600,0.0,63132500.0,368,20161229
1,1,1,4,104011,4212,1289100,-1289100.0,0.0,369,20161229
1,1,1,4,104011,4214,4503400,0.0,1687818.0,370,20161229
1,1,1,4,104011,4215,160000,0.0,160000.0,371,20161229
1,1,1,4,104011,4221,500000,0.0,219000.0,372,20161229
1,1,1,4,104011,4234,63000,0.0,63000.0,373,20161229
1,1,1,4,104011,4237,1500000,0.0,1398493.0,374,20161229
1,1,1,4,104011,4252,756000,-236000.0,520000.0,375,20161229
1,1,1,4,104011,4261,304400,-65800.0,238086.0,376,20161229
1,1,1,4,104011,4264,4000000,-493000.0,3506966.8,377,20161229
1,1,1,4,104011,4267,25400,-6700.0,18585.0,378,20161229
1,1,1,4,104011,4822,44000,0.0,28050.0,379,20161229
1,1,1,4,104016,4111,87938200,0.0,87932085.0,380,20161229
1,1,1,4,104016,4212,848500,-15000.0,353600.0,381,20161229
1,1,1,4,104016,4214,3064800,0.0,1963250.0,382,20161229
1,1,1,4,104016,4215,280000,-17400.0,262600.0,383,20161229
1,1,1,4,104016,4221,2598200,0.0,1000000.0,384,20161229
1,1,1,4,104016,4234,118300,-1300.0,117000.0,385,20161229
1,1,1,4,104016,4237,1500000,0.0,700000.0,386,20161229
1,1,1,4,104016,4252,2312000,-5000.0,2304500.0,387,20161229
1,1,1,4,104016,4261,121300,-25400.0,95887.4,388,20161229
1,1,1,4,104016,4264,6011000,-824200.0,5134720.0,389,20161229
1,1,1,4,104016,4267,94800,0.0,66758.0,390,20161229
1,1,1,4,104016,4822,110600,0.0,49150.0,391,20161229
1,1,1,4,104018,4111,80418800,0.0,80418800.0,392,20161229
1,1,1,4,104018,4212,5496300,-1500000.0,3592349.0,393,20161229
1,1,1,4,104018,4213,21800,0.0,21800.0,394,20161229
1,1,1,4,104018,4214,3341400,-500000.0,1917397.0,395,20161229
1,1,1,4,104018,4215,200000,0.0,200000.0,396,20161229
1,1,1,4,104018,4216,3000000,0.0,3000000.0,397,20161229
1,1,1,4,104018,4234,620800,0.0,620640.0,398,20161229
1,1,1,4,104018,4237,1500000,-150000.0,0.0,399,20161229
1,1,1,4,104018,4239,540000,-540000.0,0.0,400,20161229
1,1,1,4,104018,4252,1000000,0.0,860000.0,401,20161229
1,1,1,4,104018,4261,601000,0.0,379180.0,402,20161229
1,1,1,4,104018,4264,5245000,-600000.0,4643250.0,403,20161229
1,1,1,4,104018,4822,55000,0.0,23000.0,404,20161229
1,1,1,4,104020,4111,86919900,-1878000.0,83919900.0,405,20161229
1,1,1,4,104020,4212,1774600,-881300.0,882864.0,406,20161229
1,1,1,4,104020,4213,50000,0.0,0.0,407,20161229
1,1,1,4,104020,4214,2231800,0.0,1361031.0,408,20161229
1,1,1,4,104020,4215,200000,0.0,191250.0,409,20161229
1,1,1,4,104020,4221,550000,0.0,0.0,410,20161229
1,1,1,4,104020,4232,780800,0.0,655600.0,411,20161229
