GROWP,SUBGROUP,CLASS,PROGRAM,NAME,DATA
6,3,1,10,Խմելու ջրի մատակարարման ծառայությունների սուբսիդավորում («Շիրակ-ջրմուղկոյուղի» ՓԲԸ-ի սպասարկման տարածք),2016
6,3,1,11,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող «Լոռի-ջրմուղկոյուղի» ՓԲԸ-ի ջրամատակարարման եւ ջրահեռացման ենթակառուցվածքների վերականգման ծրագրի երրորդ փուլ,2016
6,3,1,12,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող «Շիրակ-Ջրմուղկոյուղի» ՓԲԸ-ի ջրամատակարարման եւ ջրահեռացման ենթակառուցվածքների վերականգման ծրագրի երրորդ փուլ,2016
6,3,1,13,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող «Հայջրմուղկոյուղի» ՓԲԸ-ի ջրամատակարարման եւ ջրահեռացման ենթակառուցվածքների վերականգման ծրագրի երրորդ փուլ,2016
6,3,1,14,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող «Նոր Ակունք» ՓԲԸ-ի ջրամատակարարման եւ ջրահեռացման ենթակառուցվածքների վերականգման ծրագրի երրորդ փուլ,2016
6,3,1,15,Եվրոպական ներդրումային  բանկի աջակցությամբ իրականացվող «Հայջրմուղկոյուղի» ՓԲԸ-ի ջրամատակարարման եւ ջրահեռացման ենթակառուցվածքների վերականգման ծրագրի երրորդ փուլ,2016
6,3,1,16,Եվրոպական ներդրումային  բանկի աջակցությամբ իրականացվող «Շիրակ-Ջրմուղկոյուղի» ՓԲԸ-ի ջրամատակարարման եւ ջրահեռացման ենթակառուցվածքների վերականգման ծրագրի երրորդ փուլ,2016
6,3,1,17,Եվրոպական ներդրումային  բանկի աջակցությամբ իրականացվող «Լոռի-Ջրմուղկոյուղի» ՓԲԸ-ի ջրամատակարարման եւ ջրահեռացման ենթակառուցվածքների վերականգման ծրագրի երրորդ փուլ,2016
6,3,1,18,Եվրոպական ներդրումային  բանկի աջակցությամբ իրականացվող «Նոր Ակունք» ՓԲԸ-ի ջրամատակարարման եւ ջրահեռացման ենթակառուցվածքների վերականգման ծրագրի երրորդ փուլ,2016
6,3,1,19,Գերմանիայի զարգացման եւ Եվրոպական  միության հարեւանության ներդրումային  բանկի աջակցությամբ իրականացվող «Հայջրմուղկոյուղի» ՓԲԸ-ի ջրամատակարարման եւ ջրահեռացման ենթակառուցվածքների վերականգման դրամաշնորհային ծրագրի երրորդ փուլ,2016
6,3,1,20,Գերմանիայի զարգացման եւ Եվրոպական  միության հարեւանության ներդրումային  բանկի աջակցությամբ իրականացվող «Նոր Ակունք» ՓԲԸ-ի ջրամատակարարման եւ ջրահեռացման ենթակառուցվածքների վերականգման դրամաշնորհային ծրագրի երրորդ փուլ,2016
6,3,1,21,Խմելու ջրի մատակարարման ծառայությունների սուբսիդավորում («Լոռի-ջրմուղկոյուղի» ՓԲԸ-ի սպասարկման տարածք),2016
6,3,1,22,Վերակառուցման եւ զարգացման եվրոպական բանկի աջակցությամբ իրականացվող Երեւանի ջրամատակարարման բարելավման դրամաշնորհային ծրագիր (Երեւան համայնքի ղեկավարին պետության կողմից պատվիրակված լիազորություն),2016
6,3,1,23,Վերակառուցման եւ զարգացման եվրոպական բանկի աջակցությամբ իրականացվող Հայաստանի ջրային ոլորտի ներդրումային ծրագրի անցումային խորհրդատուի ընտրության  դրամաշնորհային ծրագիր,2016
6,3,1,24,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Շիրակի (Գյումրիի) մարզի ջրամատակարարման եւ ջրահեռացման համակարգերի վերականգնման ծրագիր` երկրորդ փուլ,2016
6,3,1,25,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող Լոռու (Վանաձորի) մարզի ջրամատակարարման եւ ջրահեռացման համակարգերի վերականգնման ծրագիր` երկրորդ փուլ,2016
6,3,1,42,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող ՀՀ Շիրակի (Գյումրի) մարզի ջրամատակարարման եւ ջրահեռացման համակարգերի վերականգնման դրամաշնորհային ծրագիր,2016
6,3,1,43,Գերմանիայի զարգացման վարկերի բանկի աջակցությամբ իրականացվող ջրամատակարար ընկերությունների կողմից չսպասարկվող համայնքների ջրամատակարարման եւ ջրահեռացման համակարգերի բարելավմանն ու զարգացմանն ուղղված կիրառելիության ուսումնասիրության դրամաշնորհային ծրագիր,2016
6,4,0,0,Փողոցների լուսավորում,2016
6,4,1,0,Փողոցների լուսավորում,2016
6,4,1,1,Պետական աջակացություն Երեւան քաղաքի արտաքին լուսավորության ցանցի շահագործման եւ պահպանման  աշխատանքների իրականացման համար,2016
6,4,1,2,Վերակառուցման եւ զարգացման Եվրոպական բանկի աջակցությամբ իրականացվող «Քաղաքային լուսավորության ծրագիր» դրամաշնորհային ծրագիր (Երեւանի քաղաքապետին պետության կողմից պատվիրակված լիազորություն),2016
6,5,0,0,Բնակարանային շինարարության եւ կոմունալ ծառայությունների գծով հետազոտական եւ նախագծային աշխատանքներ,2016
6,5,1,0,Բնակարանային շինարարության եւ կոմունալ ծառայությունների գծով հետազոտական եւ նախագծային աշխատանքներ,2016
6,6,0,0,Բնակարանային շինարարության եւ կոմունալ ծառայություններ  (այլ դասերին չպատկանող),2016
6,6,1,0,Բնակարանային շինարարության եւ կոմունալ ծառայություններ  (այլ դասերին չպատկանող),2016
6,6,1,1,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների պահպանում (նախարարությունների աշխատակազմերի  մասով)",2016
6,6,1,2,Նախարարության «Ծրագրերի իրականացման գրասենյակ» պետական հիմնարկի պահպանում,2016
6,6,1,3,Նախարարության «Ծրագրերի իրականացման գրասենյակ» պետական հիմնարկի պահպանում (արտաբյուջետային միջոցների հաշվին),2016
7,0,0,0,ԱՌՈՂՋԱՊԱՀՈՒԹՅՈՒՆ,2016
7,1,0,0,"Բժշկական ապրանքներ, սարքեր եւ սարքավորումներ",2016
7,1,1,0,Դեղագործական ապրանքներ,2016
7,1,1,1,"Դեղորայքի տրամադրում ամբուլատոր - պոլիկլինիկական, հիվանդանոցային բուժօգնություն ստացողներին եւ հատուկ խմբերում ընդգրկված ֆիզիկական անձանց",2016
7,1,1,2,Դեղորայքի տրամադրում պետական պահպանության ծառայությանը,2016
7,1,1,3,«Իմունականխարգելման  ազգային ծրագրի ծառայությունների աջակցություն»  դրամաշնորհային ծրագիր,2016
7,1,2,0,Այլ բժշկական ապրանքներ,2016
7,1,3,0,Բժշկական սարքեր եւ սարքավորումներ,2016
7,1,3,1,Հոսպիտալների եւ բուժկետերի բժշկական սարքավորումներով համալրում,2016
7,2,0,0,Արտահիվանդանոցային ծառայություննր,2016
7,2,1,0,Ընդհանուր բնույթի բժշկական ծառայություններ,2016
7,2,1,1,Բնակչության առողջության առաջնային պահպանման ծառայություններ,2016
7,2,2,0,Մասնագիտացված բժշկական ծառայություններ,2016
7,2,2,1,"Մտավոր,հոգեկան, լսողական, ֆիզիկական, շարժողական եվ այլ զարգացման խանգարումներով երեխաների գնահատման եւ վերականգնողական բուժման ծառայություններ",2016
7,2,2,2,Հեմոդիալիզի անցկացման ծառայություններ,2016
7,2,2,3,Մանկաբարձագինեկոլոգիական բժշկական օգնության ծառայություններ,2016
7,2,2,4,Սպորտային բժշկության եւ հակադոպինգային հսկողության ծառայություններ,2016
7,2,2,5,ՄԻԱՎ/ՁԻԱՀ-ի կանխարգելման  եւ բուժօգնության ծառայություններ,2016
7,2,2,6,Նեղ մասնագիտացված բժշկական օգնության ծառայություններ,2016
7,2,2,7,Շարունակական հսկողություն պահանջող եւ առանձին հիվանդությունների բուժման ծառայություններ,2016
7,2,2,8,Անցանկալի հղիությունների կանխարգելման նպատակով հակաբեղմնավորիչ ժամանակակից միջոցների մատչելիության ապահովում,2016
7,2,3,0,Ստոմատոլոգիական ծառայություններ,2016
7,2,3,1,Ստոմատոլոգիական բժշկական օգնության ծառայություններ,2016
7,2,3,2,Երեխաների ստոմատոլոգիական  առաջնային կանխարգելման ծառայություններ,2016
7,2,4,0,Պարաբժշկական ծառայություններ,2016
7,2,4,1,Շտապ բժշկական օգնության ծառայություններ,2016
7,2,4,2,Լաբորատոր-գործիքային ախտորոշիչ հետազոտություններ,2016
7,2,4,3,Զորակոչային եւ նախազորակոչային տարիքի անձանց փորձաքննության եւ բժշկական օգնության ծառայություններ,2016
7,3,0,0,Հիվանդանոցային ծառայություններ,2016
7,3,1,0,Ընդհանուր բնույթի հիվանդանոցային ծառայություններ,2016
7,3,1,1,Անհետաձգելի բժշկական օգնության ծառայություններ,2016
7,3,1,2,Սոցիալապես անապահով եւ հատուկ խմբերում ընդգրկվածներին բժշկական օգնության ծառայություններ,2016
7,3,1,3,"Զինծառայողներին, ինչպես նաեւ փրկարար ծառայողներին եւ նրանց ընտանիքի անդամներին բժշկական օգնության ծառայություններ",2016
7,3,1,4,Պետական հիմնարկների եւ կազմակերպությունների աշխատողների բժշկական օգնության եւ սպասարկման ծառայություններ,2016
7,3,2,0,Մասնագիտացված հիվանդանոցային ծառայություններ,2016
7,3,2,1,Տուբերկուլյոզի բժշկական օգնության ծառայություններ,2016
7,3,2,2,Աղիքային  եւ այլ ինֆեկցիոն հիվանդությունների բժշկական օգնության  ծառայություններ,2016
7,3,2,3,Սեռական ճանապարհով փոխանցվող հիվանդությունների բժշկական օգնության  ծառայություններ,2016
7,3,2,4,Հոգեկան  եւ նարկոլոգիական հիվանդների բժշկական օգնության  ծառայություններ,2016
7,3,2,5,Զորակոչային եւ նախազորակոչային տարիքի անձանց հիվանդանոցային բժշկական օգնություն եւ փորձաքննություն,2016
7,3,2,6,Ուռուցքաբանական եւ արյունաբանական հիվանդությունների բժշկական օգնության ծառայություններ,2016
7,3,2,7,Վերականգնողական բժշկական օգնության ծառայություններ,2016
7,3,2,8,Թրաֆիքինգի զոհերին բժշկական օգնության ծառայություններ,2016
7,3,2,9,Սրտի վիրահատության ծառայություններ,2016
7,3,3,0,Մոր եւ մանկան բժշկական  ծառայություններ,2016
7,3,3,1,Մանկաբարձական բժշկական օգնության ծառայություններ,2016
7,3,3,2,Գինեկոլոգիական հիվանդությունների բժշկական օգնության ծառայություններ,2016
7,3,3,3,Երեխաներին բժշկական օգնության ծառայություններ,2016
7,3,3,4,Անպտուղ զույգերի համար վերարտադրողական օժանդակ տեխնոլոգիաների կիրառմամբ բժշկական օգնության ծառայություններ,2016
7,3,4,0,Հիվանդի խնամքի եւ առողջության վերականգնման տնային ծառայություններ,2016
7,4,0,0,Հանրային առողջապահական ծառայություններ,2016
7,4,1,0,Հանրային առողջապահական ծառայություններ,2016
7,4,1,1,Հիգիենիկ եւ հակահամաճարակային փորձագիտական ծառայություններ,2016
7,4,1,2,Վարակիչ հիվանդությունների օջախների ախտահանման ծառայություններ,2016
7,4,1,3,Արյան  հավաքագրման  ծառայություններ,2016
7,4,1,4,Իմունականխարգելման  ազգային ծրագիր,2016
7,4,1,5,Բնակչության սանիտարահամաճարակային անվտանգության ապահովման եւ հանրային առողջապահության ծառայություններ,2016
7,5,0,0,Առողջապահության գծով հետազոտական եւ նախագծային աշխատանքներ,2016
7,5,1,0,Առողջապահության գծով հետազոտական եւ նախագծային աշխատանքներ,2016
7,6,0,0,Առողջապահություն (այլ դասերին չպատկանող),2016
7,6,1,0,Առողջապահական հարակից ծառայություններ եւ ծրագրեր,2016
7,6,1,1,Հանրապետությունից դուրս բուժման ուղեգրված հիվանդների ճանապարհածախսի փոխհատուցում,2016
7,6,1,2,Դժվարամատչելի ախտորոշիչ հետազոտություններ,2016
7,6,1,3,Դեղաքաղաքականությունից բխող փորձագիտական  եւ մեթոդաբանական ծառայություններ,2016
7,6,1,4,Առողջապահական օբյեկտների շինարարություն,2016
7,6,1,5,Դատաբժշկական եւ գենետիկ ծառայություններ,2016
7,6,1,6,Պաթանատոմիական ծառայություններ,2016
7,6,1,7,Հաշմանդամ եւ կարիքավոր երեխաներին օրթեզներով եւ կորսետներով ապահովման ծառայություններ,2016
7,6,1,8,Առողջ ապրելակերպի խթանման եվ հանրային իրազեկման ծառայություններ,2016
7,6,1,9,"Բժշկական օգնության մասնագիտական, խորհրդատվական եւ կազմակերպամեթոդական աջակցության ծառայություններ",2016
7,6,1,10,"Մարդասիրական օգնության կարգով ստացվող դեղերի եւ դեղագործական արտադրանքի ստացման, մաքսազերծման եւ բաշխման ծառայություններ",2016
7,6,1,11,Տուբերկուլյոզի դեմ պայքարի ազգային ծրագրի համակարգման ծառայություններ,2016
7,6,1,12,Բժիշկ-մասնագետների ժամանակավոր ուղեգրման միջոցով ՀՀ մարզային առողջապահական  կազմակերպություններում  բժշկական ծառայությունների մատուցում,2016
7,6,1,13,Համաշխարհային բանկի աջակցությամբ իրականացվող Առողջապահական համակարգի արդիականացման երկրորդ ծրագրի լրացուցիչ ֆինանսավորման ծրագիր,2016
7,6,1,14,Համաշխարհային բանկի աջակցությամբ իրականացվող Ոչ վարակիչ հիվանդությունների կանխարգելման եւ վերահսկման  ծրագիր,2016
7,6,1,15,ԱՄՆ հիվանդությունների կանխարգելման եւ վերահսկման կենտրոնի կողմից իրականացվող Սեզոնային գրիպի համաճարակաբանական ցանցի հիմնման եւ արձագանքման դրամաշնորհային ծրագիր,2016
7,6,1,16,Համաշխարհային բանկի աջակցությամբ իրականացվող Ոչ վարակիչ հիվանդությունների կանխարգելման եւ վերահսկման դրամաշնորհային ծրագիր,2016
7,6,1,17,Համաշխարհային բանկի աջակցությամբ իրականացվող «Հիվանդությունների կանխարգելման եվ վերահսկման ծրագրի շրջանակներում առողջապահության կատարողականի վրա հիմնված ֆինանսավորման ծրագրի նախապատրաստման համար» դրամաշնորհային ծրագիր,2016
7,6,1,18,Արտակարգ իրավիճակներում բուժօգնության ծառայություններ,2016
7,6,1,19,Արտասահմանյան առաջավոր կլինիկաների փորձի ուսումնասիրման նպատակով բժիշկների գործուղումներ,2016
7,6,1,20,«Երեխաների առողջ սնուցում» հանրային իրազեկման ծառայություններ,2016
7,6,1,21,Հոսպիտալների եւ բուժկետերի բժշկական սարքավորումների պահպանում եւ շահագործում,2016
7,6,1,22,Գլոբալ հիմնադրամի աջակցությամբ իրականացվող «Հայաստանի Հանրապետությունում տուբերկուլյոզի դեմ պայքարի ուժեղացում» դրամաշնորհային ծրագիր,2016
7,6,1,23,Գլոբալ հիմնադրամի աջակցությամբ իրականացվող «Հայաստանի Հանրապետությունում ՄԻԱՎ/ ՁԻԱՀ-ի դեմ պայքարի ազգային ծրագրին աջակցություն» դրամաշնորհային ծրագիր,2016
7,6,2,0,Առողջապահության (այլ դասերին չպատկանող),2016
7,6,2,1,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների պահպանում (նախարարությունների աշխատակազմերի  մասով)",2016
7,6,2,2,"«Հայաստանում  տուբերկուլյոզի դեմ պայքարի, մոր եվ մանկան առողջության եվ ընտանիքի պլանավորման /վերարտադրողական առողջության բարելավում» դրամաշնորհային  ծրագիր",2016
7,7,0,0, ,2016
7,8,0,0, ,2016
7,9,0,0, ,2016
7,10,0,0, ,2016
7,11,0,0, ,2016
7,12,0,0, ,2016
7,14,0,0, ,2016
7,15,0,0, ,2016
8,0,0,0,"ՀԱՆԳԻՍՏ, ՄՇԱԿՈՒՅԹ ԵՎ ԿՐՈՆ",2016
8,1,0,0,Հանգստի եւ սպորտի ծառայություններ,2016
8,1,1,0,Հանգստի եւ սպորտի ծառայություններ,2016
8,1,1,1,ՀՀ առաջնություններին  եւ միջազգային միջոցառումներին մասնակցության ապահովման համար մարզիկների նախապատրաստում եւ առաջնությունների անցկացում,2016
8,1,1,2,Շախմատիստների պատրաստման  ծառայություններ,2016
8,1,1,3,Միջազգային մարզական միջոցառումների հաղթողներին եւ մրցանակակիրներին դրամական մրցանակների հանձնում,2016
8,1,1,4,Նախազորակոչային եւ զորակոչային տարիքի երիտասարդության հանրապետական ռազմամարզական խաղերի անցկացում,2016
8,1,1,5,Ուսանողական մարզական միջոցառումներ,2016
8,1,1,6,ՀՀ մարզերում եւ ԼՂՀ- ում հանրապետական  մարզական փառատոնի անցկացում,2016
8,1,1,7,«Լավագույն մարզական ընտանիք» մրցույթի  անցկացում,2016
8,1,1,8,Մանկապատանեկան սպորտի մասսայականացման միջոցառումների իրականացում,2016
8,1,1,9,Հաշմանդամային սպորտին առնչվող ծառայություններ,2016
8,1,1,10,Նավամոդելային սպորտի զարգացում,2016
8,1,1,11,ՀՀ հավաքական թիմերի գլխավոր եւ ավագ մարզիչների վարձատրություն  եւ աշխարհի չեմպիոններին  պատվովճարի հատկացում,2016
8,1,1,12,Եվրախորհրդի սպորտի մասին համաձայնագրին անդամակցում,2016
8,1,1,13,Հակադոպինգային համաշխարհային գործակալությանը անդամակցում,2016
8,1,1,14,"Օլիմպիական խաղերում, աշխարհի  եւ Եվրոպայի առաջնություններում բարձր արդյունքների հասած ՀՀ հավաքական թիմերի մարզիկներին եւ նրանց մարզիչներին ՀՀ Նախագահի անվանական թոշակի հատկացում",2016
8,1,1,15,ՀՀ հավաքական թիմերին մարզահագուստով եւ մարզահանդերձանքով ապահովում,2016
8,1,1,16,Երեւանում կայանալիք միջազգային մարաթոնյան վազքի անցկացման ապահովում,2016
8,1,1,17,2016 թվականի Լիլլեհամերի երկրորդ ձմեռային պատանեկան օլիմպիական խաղերին Հայաստանի մարզական պատվիրակության մասնակցության ապահովում,2016
8,1,1,18,2016 թվականի Ռիո դե Ժանեյրոյի 31-րդ Օլիմպիական խաղերին Հայաստանի մարզական պատվիրակության նախապատրաստման եւ մասնակցության ապահովում,2016
8,1,1,19,2016 թվականի Ռիո դե Ժանեյրոյի պարալիմպիկ խաղերին Հայաստանի մարզական պատվիրակության մասնակցության  ապահովում,2016
8,1,1,20,«Հաշմանդամություն ունեցող լավագույն մարզիկ» մրցույթի անցակցում,2016
8,1,1,21,«Լավագույն մարզական նախադպրոցական հիմնարկ» մրցույթի անցկացում,2016
8,1,1,22,2016 թվականին Թեհրանում կայանալիք խուլերի ըմբշամարտի աշխարհի առաջնությանը Հայաստանի մարզական պատվիրակության մասնակցության ապահովում,2016
8,1,1,23,2016 թվականին Երեւանում խուլերի  շախմատի աշխարհի առաջնության անցկացման ապահովում,2016
8,2,0,0,Մշակութային ծառայություններ,2016
8,2,1,0,Գրադարաններ,2016
8,2,1,1,Գրադարանային ծառայություններ,2016
8,2,1,2,"Հրատարակությունների գրանցման, հաշվառման եւ մատենագիտական ծառայություններ",2016
8,2,2,0,Թանգարաններ եւ ցուցասրահներ,2016
8,2,2,1,Մշակութային օբյեկտների հիմնանորոգում,2016
8,2,2,2,Թանգարանային ծառայություններ եւ ցուցահանդեսներ,2016
8,2,2,3,Մշակութային օբյեկտների շինարարություն,2016
8,2,2,4,Հայաստանի Հանրապետության համայնքային բյուջեներին  սուբվենցիաների տրամադրում,2016
8,2,3,0,"Մշակույթի տներ, ակումբներ, կենտրոններ",2016
8,2,3,1,Մշակութային օբյեկտների հիմնանորոգում,2016
8,2,3,2,Համայնքային մշակույթի եւ ազատ ժամանցի կազմակերպում,2016
8,2,3,3,Մշակութային օբյեկտների շինարարություն,2016
8,2,4,0,Այլ մշակութային կազմակերպություններ,2016
8,2,4,1,Արխիվային ծառայություններ,2016
8,2,4,2,Մշակութային արժեքների փորձաքննության ծառայություններ,2016
8,2,4,3,Հայաստանի Հանրապետության համայնքային բյուջեներին  սուբվենցիաների տրամադրում,2016
8,2,4,4,Հայրենիք - սփյուռք գործակցության ծրագրերի իրականացում,2016
8,2,5,0,Արվեստ,2016
8,2,5,1,Մշակութային օբյեկտների հիմնանորոգում,2016
8,2,5,2,Օպերային եւ բալետային արվեստի ներկայացումներ,2016
8,2,5,3,Ազգային ակադեմիական թատերարվեստի ներկայացումներ,2016
8,2,5,4,Մշակութային միջոցառումների իրականացում,2016
8,2,5,5,Մշակութային օբյեկտների շինարարություն,2016
8,2,5,6,Աջակցություն օտարերկրյա պետություններում հայալեզու թատերական ներկայացումներին,2016
8,2,5,7,«Ժողովրդական» պատվավոր կոչման արժանացած անձանց ամենամսյա պատվովճար,2016
8,2,5,8,Հայաստանի Հանրապետության համայնքային բյուջեներին  սուբվենցիաների տրամադրում,2016
8,2,5,9,Թատերական ներկայացումներ,2016
8,2,5,10,Երաժշտարվեստի եւ պարարվեստի համերգներ,2016
8,2,5,11,Աջակցություն  հայ մշակույթի  միջազգային կենտրոններին,2016
8,2,5,12,«Ժողովրդական» պատվավոր կոչման արժանացած անձանց ամենամսյա պատվովճարի վճարման ծառայություններ,2016
8,2,5,13,Տարածքային համագործակցության եւ համահայկական մշակութային ծրագրերի իրականացում,2016
8,2,5,14,Ազգային ակադեմիական խմբերգային համերգներ,2016
8,2,5,15,"Ավստրիական «Վագներ-Բիրո Աուստրիա Ստեյջ Սիստեմս ԷյՋի», «Էլեկտրոնիկ Թիետր Կոնտրոլս Ջիէմբի Էյջ» եւ «Արթստեք» ընկերությունների կողմից «Հայաստանի պետական ֆիլհարմոնիկ նվագախումբ» եվ Գ.Սունդուկյանի անվան ազգային ակադեմիական թատրոն ՊՈԱԿ-ների վերազինման ծրագիր",2016
8,2,5,40,«Հայկական տպագրության 500-ամյակ» եւ «Երեւանը` 2012 թվականին  գրքի  համաշխարհային  մայրաքաղաք»  միջոցառումների իրականացում,2016
8,2,6,0,Կինեմատոգրաֆիա,2016
8,2,6,1,Կինոնկարների արտադրություն,2016
8,2,6,2,Ազգային կինոծրագրերի իրականացում,2016
8,2,6,3,Կինո-ֆոտո-ֆոնո հավաքածուի պահպանման ծառայություններ,2016
8,2,6,4,Փաստավավերագրական կինոծրագրերի իրականացում,2016
8,2,7,0,Հուշարձանների եւ մշակութային արժեքների վերականգնում եւ պահպանում,2016
8,2,7,1,Աջակցություն Թբիլիսիում գտնվող հայ գրողների պանթեոնի պահպանմանը,2016
8,2,7,2,Պատմամշակութային ժառանգության գիտահետազոտական աշխատանքներ,2016
8,2,7,3,Հուշարձանների տեխնիկական վիճակի մոնիտորինգ,2016
8,2,7,4,Աջակցություն հայկական պատմամշակութային հուշարձանների վավերագրմանը,2016
8,2,7,5,"Հուշարձանների ամրակայում, նորոգում եւ վերականգնում",2016
8,3,0,0,Ռադիո եւ հեռուստահաղորդումների հեռարձակման եւ հրատարակչական ծառայություններ,2016
8,3,1,0,Հեռուստառադիոհաղորդումներ,2016
8,3,1,1,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների  պահպանում",2016
8,3,1,2,Հեռուստատեսային ծառայություններ,2016
8,3,1,3,Ռադիո ծառայություններ,2016
8,3,1,4,Ռադիո եւ հեռուստատեսային ծառայություններ,2016
8,3,1,5,ԱՊՀ  երկրներում  հեռուստառադիոծրագրերի հեռարձակում,2016
8,3,1,6,Հասարակական կարծիքի ուսումնասիրման  ծառայություններ,2016
8,3,1,7,Տնտեսական վերլուծությունների ծառայություններ,2016
8,3,1,8,Գնումների գործընթացի հրապարակայնության ապահովում,2016
8,3,1,9,"Հայաստան-սփյուռք գործակցության թեմայով   հեռուստահաղորդումների  եւ տեսահոլովակների պատրաստում եւ հեռարձակում, ձեռքբերում եւ բազմացում",2016
8,3,1,10,Հոգեւոր-մշակութային հեռուստատեսային ծառայություններ,2016
8,3,1,11,«Հայաստանի հանրային հեռուստաընկերություն» ՓԲԸ-ի շենք - շինությունների հիմնանորոգում,2016
8,3,1,12,«Հայաստանի հանրային ռադիոընկերություն» ՓԲԸ-ի շենքի հիմնանորոգում,2016
8,3,1,13,«Հայաստանի հանրային հեռուստաընկերություն» ՓԲԸ-ի տեխնիկական վերազինում,2016
8,3,2,0,"Հրատարակչություններ, խմբագրություններ",2016
8,3,2,1,Պետական  մամուլի հրատարակում,2016
8,3,2,2,Գրականության հրատարակում,2016
8,3,2,3,Գիտական  ամսագրերի եւ մենագրությունների հրատարակում,2016
8,3,2,4,Տնտեսագիտական հրապարակումներ,2016
8,3,2,5,Ոչ պետական  մամուլի հրատարակում,2016
8,3,2,6,"Մանկական,մանկապատանեկան թերթերի եւ ամսագրերի հրատարակում",2016
8,3,2,7,"Հրատարակչական, տեղեկատվական եւ տպագրական ծառայություններ",2016
8,3,2,8,Աջակցություն Վրաստանի հայալեզու լրատվամիջոցներին,2016
8,3,2,9,Թարգմանչական ծառայություններ,2016
8,3,2,10,Մասնավորեցվող պետական գույքի վերաբերյալ տեղեկությունների հրապարակում,2016
8,3,2,11,Աջակցություն գրականության հրատարակմանը,2016
8,3,2,12,Տեղեկատվական եւ ուսուցողական կայքերի մշակման եւ սպասարկման ծառայություններ,2016
8,3,2,13,Ուսումնական եւ հանրամատչելի գրականության առաքում սփյուռքի համայնքներին,2016
8,3,2,14,«Հայկական սփյուռք» տարեգրքի հրատարակում,2016
8,3,2,15,Գրական ժառանգության պահպանում եւ տարածում,2016
8,3,3,0,Տեղեկատվության ձեռքբերում,2016
8,3,3,1,"Տեղեկատվության ձեռքբերման, պահպանման եւ արխիվացման ծառայություններ",2016
8,3,3,2,Հանրային իրազեկման ապահովում,2016
8,4,0,0,Կրոնական եւ հասարակական  այլ ծառայություններ,2016
8,4,1,0,Երիտասարդական ծրագրեր,2016
8,4,1,1,Երիտասարդական ծրագրեր,2016
8,4,1,2,Երիտասարդական ծրագրերի շրջանակներում թրաֆիքինգի դեմ պայքարի միջոցառումներ,2016
8,4,1,3,«Արի տուն» ծրագրի շրջանակներում սփյուռքի երիտասարդության  ճանաչողական այցելություններ Հայաստան,2016
8,4,1,4,Աջակցություն Հայաստանում ինտելեկտուալ խաղերի զարգացմանը,2016
8,4,1,5,«Երիտասարդ ընտանիքին` մատչելի բնակարան» պետական նպատակային ծրագրի համաֆինանսավորում,2016
8,4,2,0,"Քաղաքական կուսակցություններ, հասարակական կազմակերպություններ, արհմիություններ",2016
8,4,2,1,"Աջակցություն քաղաքական կուսակցություններին,  հասարակական  կազմակերպություններին, արհմիություններին",2016
8,4,3,0,Կրոնական եւ հասարակական այլ ծառայություններ,2016
8,5,0,0,"Հանգստի, մշակույթի եւ կրոնի գծով հետազոտական եւ նախագծային աշխատանքներ",2016
8,5,1,0,"Հանգստի, մշակույթի եւ կրոնի գծով հետազոտական եւ նախագծային աշխատանքներ",2016
8,6,0,0,"Հանգիստ, մշակույթ եւ կրոն (այլ դասերին չպատկանող)",2016
8,6,1,0,"Հանգիստ, մշակույթ եւ կրոն (այլ դասերին չպատկանող)",2016
8,6,1,1,"Գործադիր իշխանության, պետական կառավարման հանրապետական եւ տարածքային կառավարման մարմինների պահպանում (նախարարությունների աշխատակազմերի  մասով)",2016
8,6,1,2,Նախարարության «Ծրագրերի իրականացման գրասենյակ» պետական հիմնարկի պահպանում,2016
9,0,0,0,ԿՐԹՈՒԹՅՈՒՆ,2016
9,1,0,0,Նախադպրոցական եւ տարրական ընդհանուր կրթություն,2016
9,1,1,0,Նախադպրոցական կրթություն,2016
9,1,1,1,Նախադպրոցական կրթություն,2016
9,1,1,2,Նախադպրոցական կրթության գծով պետության կողմից համայնքի ղեկավարին պատվիրակված լիազորությունների իրականացման ֆինանսավորում,2016
9,1,2,0,Տարրական ընդհանուր կրթություն,2016
9,1,2,1,Հանրակրթական ուսուցում,2016
9,1,2,2,Երաժշտական դպրոցներում ուսուցում,2016
9,1,2,3,Հատուկ կրթություն,2016
9,1,2,4,Ներառական կրթություն,2016
9,1,2,5,Հանրակրթական ուսուցման գծով պետության կողմից համայնքի ղեկավարին պատվիրակված լիազորությունների իրականացման ֆինանսավորում,2016
