CONTID,CONTRACT,COMREF,CONTAMOUNT,PAYAMOUNT,PREAMOUNT,PAYPREAMOUNT,CONTBEGIN,CONTEND,BENCUST,DATA
18,588857001,ՀՀ ԱԺ ԳՀԱՇՁԲ-19/5,9750000.0,0.0,9750000.0,9750000.0,20191122,20191225,ԱՐՏ ՊԼԱՍ ՍՊԸ,20191224
18,589809001,ՀՀ ԱԺ ԳՀԱՇՁԲ-19/3,1690000.0,0.0,0.0,0.0,20190621,20191230,ՆՈՐԱՇԵՆ ԱԿ,20191224
19,497249001,ՀՀ ԱԺ ԳՀԾՁԲ-19/2,6157170.0,5521570.0,0.0,0.0,20190215,20191230,ՕՎՆԵ ՍՊԸ,20191224
19,509884001,ՀՀ ԱԺ ԳՀԾՁԲ-19/3,204360.0,204360.0,0.0,0.0,20190131,20191230,ԿԱՐԿՈՄԱՎՏՈ ՍԵՐՎԻՍ ՍՊԸ,20191224
19,525562001,ՀՀ ԱԺ ՄԱԾՁԲ-19/4,313940.0,313940.0,0.0,0.0,20190307,20191225,ԵՈՒՐՈՄՈԹՈՐՍ ՓԲԸ,20191224
19,544940001,ՀՀ ԱԺ ԳՀԾՁԲ-19/5,808500.0,808500.0,0.0,0.0,20190415,20191225,ՖԼԵՇ ՄՈՏՈՐՍ ՍՊԸ,20191224
19,548341001,ՀՀ ԱԺ ՄԱԾՁԲ-19/13,217150.0,217150.0,0.0,0.0,20190328,20191230,ՏՈՅՈՏԱ ԵՐԵՎԱՆ ՍՊԸ,20191224
20,509886001,ՀՀ ԱԺ ՄԱԱՊՁԲ-19/4 ԻՆՏ,75000.0,75000.0,0.0,0.0,20190320,20191225,ԻՆՏ. ՄԵՆՏԱՍ ԳՐՈՒՓ ՍՊԸ,20191224
20,513584001,ՀՀ ԱԺ ՄԱԱՊՁԲ-19/4 ԽԱՍ,186000.0,186000.0,0.0,0.0,20190319,20191225,ԽԱՍ-ԽԱԶ ՍՊԸ,20191224
20,522681001,ՀՀ ԱԺ ՄԱԱՊՁԲ-19/7,132000.0,132000.0,0.0,0.0,20190408,20191225,ԽԱՍ-ԽԱԶ ՍՊԸ,20191224
20,525575001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/2.ՍՄԱՐԹ,1236499.8,1236499.8,0.0,0.0,20190503,20191225,ՍՄԱՐԹԼԱՅՆ ՍՊԸ,20191224
20,526378001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/2.ՊԱՊ,623700.0,623700.0,0.0,0.0,20190503,20191225,ԱՌԷԱ ՊԱՊԻՐՈԻՍ ՍՊԸ,20191224
20,529197001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/2.ԻՆՖ,138843.6,138843.6,0.0,0.0,20190510,20191225,ԻՆՖԻՆԻՏԻ ԳՐՈՒՊ ՍՊԸ,20191224
20,532836001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/7 ՍՏԱՐՏ,16590.0,16590.0,0.0,0.0,20190520,20191225,ՍՏԱՐՏԿՈՊԻ ՍՊԸ,20191224
20,535794001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/7 ՄՎ,33360.0,33360.0,0.0,0.0,20190523,20191225,Մ Վ ՍԵՐՎԻՍ ՍՊԸ,20191224
20,535795001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/5,300000.0,300000.0,0.0,0.0,20190503,20191225,ՏԵԽՆՈ ՍԻԹԻ ՍՊԸ,20191224
20,539266001,Ա8834967405,60000.0,60000.0,0.0,0.0,20190624,20191225,ԽԱՍ-ԽԱԶ ՍՊԸ,20191224
20,544938001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/7 ՌԵՏ,84000.0,84000.0,0.0,0.0,20190522,20191225,ՌԵՏՐՈ ՖԻԼԻՆԳՍ ՍՊԸ,20191224
20,547116001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/12 ՌԵՏ,568000.0,568000.0,0.0,0.0,20190701,20191225,ՌԵՏՐՈ ՖԻԼԻՆԳՍ ՍՊԸ,20191224
20,548320001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/23-ԴԱՎ,63000.0,63000.0,0.0,0.0,20190807,20191230,ԴԱՎԻԹ ՀՈՎՀԱՆՆԻՍՅԱՆ ԱՁ,20191224
20,549915001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/12 ՄՎ,76800.0,76800.0,0.0,0.0,20190709,20191225,Մ Վ ՍԵՐՎԻՍ ՍՊԸ,20191224
20,551283001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/12 ՌՄ,1932480.0,1932480.0,0.0,0.0,20190702,20191225,ՊԱՏՐՈՆ ՌՄ ՍՊԸ,20191224
20,561978001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/23-ԱՌԷԱ,520464.0,520464.0,0.0,0.0,20190807,20191230,ԱՌԷԱ ՊԱՊԻՐՈՒՍ ՍՊԸ,20191224
20,561979001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/23-ՄԵԾ,292242.9,292242.9,0.0,0.0,20190813,20191230,ՄԵԾ ԾԻԱԾԱՆ ՍՊԸ,20191224
20,561980001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/25,132000.0,132000.0,0.0,0.0,20190716,20191230,ՏԵԽՆՈ ՍԻԹԻ ՍՊԸ,20191224
20,565686001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/23-ՄԷՄԱ,48828.0,48828.0,0.0,0.0,20190812,20191230,ՄԷՄԱ ՍՊԸ,20191224
20,571015001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/30-ՊԱՏՐՈՆ,226500.0,226500.0,0.0,0.0,20190814,20191230,ՊԱՏՐՈՆ ՌՄ ՍՊԸ,20191224
20,571271001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/34,31200.0,31200.0,0.0,0.0,20190930,20191230,ՊԱՏՐՈՆ ՌՄ ՍՊԸ,20191224
20,573050001,ՀՀ ԱԺ ՄԱԱՊՁԲ-19/12,857960.0,857960.0,0.0,0.0,20190521,20191225,ԷԼԱԱՄՈԴԱ ՍՊԸ,20191224
21,527928001,"Բ6930997067, Ա5898816660",120000.0,120000.0,0.0,0.0,20190516,20191225,ԱՐՏԱԳՐՈ ՍՊԸ,20191224
21,530784001,Բ4163390198,88000.0,88000.0,0.0,0.0,20190530,20191225,ՀՐԱՇՔ ԱՅԳԻ ՍՊԸ,20191224
22,563433001,ՀՀ ԱԺ ԷԱՃԱՊՁԲ-19/5-1,3640000.0,3640000.0,0.0,0.0,20181227,20191230,ՄԱՔՍ ՕԻԼ ՍՊԸ,20191224
22,566155001,ՀՀ ԱԺ ԷԱՃԱՊՁԲ-19/4.-1,7123800.0,7123800.0,0.0,0.0,20190114,20191230,ՖԼԵՇ ՍՊԸ,20191224
22,566156001,ՀՀ ԱԺ ԷԱՃԱՊՁԲ-19/6-1,1050000.0,1050000.0,0.0,0.0,20181227,20191230,ՖԼԵՇ ՍՊԸ,20191224
23,488044001,ՀՀ ԱԺ ԷԱՃԱՊՁԲ-19/2-1,1373760.0,1373760.0,0.0,0.0,20181206,20191230,Էյչ Գրուպ ՍՊԸ,20191224
23,490728001,ՀՀ ԱԺ ՄԱԱՊՁԲ-19/1,108000.0,108000.0,0.0,0.0,20190207,20191225,ՓԱՐԻԶՅԱՆ ՍՈՒՐՃ ՖԱԿՏՈՐԻ ՍՊԸ,20191224
23,509887001,ՀՀ ԱԺ ՄԱԱՊՁԲ-19/5,108600.0,108600.0,0.0,0.0,20190319,20191230,ԽԱՍ-ԽԱԶ ՍՊԸ,20191224
23,512926001,ՀՀ ԱԺ ԷԱՃԱՊՁԲ-19/8.-1,7019999.9,7019999.9,0.0,0.0,20181224,20191228,ԷՅՉ ԳՐՈՒՊ ՍՊԸ,20191224
23,512927001,ՀՀ ԱԺ ԷԱՃԱՊՁԲ-19/3-1,1170000.0,1170000.0,0.0,0.0,20190114,20191231,ՏԻԳՄԱՆ ԳՐՈՒՊ ՍՊԸ,20191224
23,525561001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/1 ՊԵՏ,119849.8,119849.8,0.0,0.0,20190429,20191225,ՊԵՏՐՈՍՅԱՆ ՀՈԼԴԻՆԳ ՍՊԸ,20191224
23,526876001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/1 ՏԻԳ,576000.0,576000.0,0.0,0.0,20190422,20191225,ՏԻԳՄԱՆ ԳՐՈՒՊ ՍՊԸ,20191224
23,529748001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/1 ՄԵԾ,109200.0,109200.0,0.0,0.0,20190426,20191225,ՄԵԾ ԾԻԱԾԱՆ ՍՊԸ,20191224
23,540404001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/11,1232000.0,1232000.0,0.0,0.0,20190619,20191225,ՄԵՀՐԱԲ ՄԵՀՐԱԲՅԱՆ ԱՁ,20191224
23,549282001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/1 ՀԻԴ,193200.0,193200.0,0.0,0.0,20190423,20191225,ՀԻԴՐՈ ԳՐՈՒՊ ՍՊԸ,20191224
23,563520001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/26,393000.0,393000.0,0.0,0.0,20190726,20191230,ՕՊՏՇԻՆ ՍՊԸ,20191224
24,525576001,ՀՀ ԱԺ ՄԱԾՁԲ-19/27,335000.0,335000.0,0.0,0.0,20190426,20191225,ՅՈՒՊԻՏԵՐ ՖՈՏՈ ԷՔՍՊՐԵՍ ՍՊԸ,20191224
24,532235001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/10 ԷԴ,600660.0,600660.0,0.0,0.0,20190520,20191225,ԷԴՄՈՆԴ ԱՍԱՏՐՅԱՆ ԱՁ,20191224
24,533034001,ՀՀ ԱԺ ՄԱԱՊՁԲ-19/15,127360.0,127360.0,0.0,0.0,20190523,20191225,ԽԱՍ-ԽԱԶ ՍՊԸ,20191224
24,533035001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/10 ԿՈՄՊ,681600.0,681600.0,0.0,0.0,20190515,20191225,ԿՈՄՊԱՍՍ ՍՊԸ,20191224
24,533442001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/9 ՍԱՄ,307000.0,307000.0,0.0,0.0,20190520,20191225,ՏԻԳՐԱՆ ՍԱՄՎԵԼՅԱՆ ԱՁ,20191224
24,533443001,ՀՀ ԱԺ ՄԱԱՊՁԲ-19/13-ԽԽ,43150.0,43150.0,0.0,0.0,20190523,20191225,ԽԱՍ-ԽԱԶ ՍՊԸ,20191224
24,535796001,ՀՀ ԱԺ ՄԱԱՊՁԲ-19/13-ԹԹ,36000.0,36000.0,0.0,0.0,20190523,20191225,ԹՈԻԼՍ-ԹԱՈՒՆ ՍՊԸ,20191224
24,535797001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/4-ՏԻԳ,178800.0,178800.0,0.0,0.0,20190603,20191225,ՏԻԳՄԱՆ ԳՐՈՒՊ ՍՊԸ,20191224
24,535798001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/4-ԿՈՄՊ,534000.0,534000.0,0.0,0.0,20190604,20191225,ԿԱՄՊԱՍՍ ՍՊԸ,20191224
24,536033001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/4-ՊԱՏ,140640.0,140640.0,0.0,0.0,20190604,20191225,ՊԱՏՐՈՆ ՌՄ ՍՊԸ,20191224
24,536034001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/4-ՆՈՐՄ,386130.0,386130.0,0.0,0.0,20190604,20191225,ՆՈՐՄԱ-ՊԼՅՈՒՍ ՍՊԸ,20191224
24,536035001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/4-ԿԱՆՏ,202000.0,202000.0,0.0,0.0,20190604,20191225,ԿԱՆՏԱՍՈՒՎ ՍՊԸ,20191224
24,537323001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/10 ՌԵՏ,726000.0,726000.0,0.0,0.0,20190522,20191225,ՌԵՏՐՈ ՖԻԼԻՆԳՍ ՍՊԸ,20191224
24,537324001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/4-ՎԱՆ,39600.0,39600.0,0.0,0.0,20190604,20191225,ՎԱՆԴԻՍՏ ՍՊԸ,20191224
24,537347001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/9 ՆՈՎԱ,299000.0,299000.0,0.0,0.0,20190524,20191225,ՆՈՎԱ ԹՐԵՅԴ ՍՊԸ,20191224
24,538563001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/1 ՄԷՄ,399960.0,399960.0,0.0,0.0,20190422,20191225,ՄԷՄԱ ՍՊԸ,20191224
24,538565001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/10 ՄՈՎ,624000.0,624000.0,0.0,0.0,20190516,20191225,ՄՈՎՍԵՍՅԱՆ ՍՊԸ,20191224
24,540667001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/10 ՍԵԳ,72000.0,72000.0,0.0,0.0,20190611,20191225,ՍԵԳ ՍՊԸ,20191224
24,541750001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/3-ՀԻԴՐՈ,261600.0,261600.0,0.0,0.0,20190627,20191225,ՀԻԴՐՈ ԳՐՈՒՊ ՍՊԸ,20191224
24,544141001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/3-ՊՀ,278100.0,278100.0,0.0,0.0,20190627,20191225,ՊԵՏՐՈՍՅԱՆ ՀՈԼԴԻՆԳ ՍՊԸ,20191224
24,544939001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/22 ԻԱՏԵԼ,192000.0,192000.0,0.0,0.0,20190712,20191225,ԻԱՅՍԻՏԵԼԵԿՈՄ ՍՊԸ,20191224
24,545279001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/3-ԱՌՄ,624000.0,624000.0,0.0,0.0,20190702,20191225,ՍՅ.ՌՈՒ.ՄԱ. ՍՊԸ,20191224
24,545876001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/22-ԷԼ,163440.0,163440.0,0.0,0.0,20190716,20191225,ԷԼԼԻՊՍ ՋԻԷՅ ՍՊԸ,20191224
24,548422001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/24 ԿՈՄՊ,112800.0,112800.0,0.0,0.0,20190717,20191225,ԿՈՄՊՄԱՐԿԵՏ ՍՊԸ,20191224
24,549283001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/4-ՌԵՏ,637998.0,637998.0,0.0,0.0,20190614,20191225,ՌԵՏՐՈ ՖԻԼԻՆԳՍ ՍՊԸ,20191224
24,552217001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/9 ՌԵՏ,56000.0,56000.0,0.0,0.0,20190522,20191225,ՌԵՏՐՈ ՖԻԼԻՆԳՍ ՍՊԸ,20191224
24,557402001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/29,97000.0,97000.0,0.0,0.0,20190722,20191225,ՄՈՎՍԵՍՅԱՆ ՍՊԸ,20191224
24,557403001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/22 ԱՐՏ,388995.0,388995.0,0.0,0.0,20190712,20191225,ԱՐՏՅՈՄ ՍԱՀԱԿՅԱՆ ԱՁ,20191224
24,562727001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/22-ՍԵԳ,18000.0,18000.0,0.0,0.0,20190716,20191225,ՍԵԳ ՍՊԸ,20191224
24,563519001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/3-ԱՌՄ,809700.0,809700.0,0.0,0.0,20190702,20191225,ՍՅՌՈՒՄԱ ՍՊԸ,20191224
24,571014001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/24 ՊՌՈ,939000.0,939000.0,0.0,0.0,20190716,20191225,ՊՌՈ ԻՆՎԵՍՏ ՍՊԸ,20191224
24,573051001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/20,600000.0,600000.0,0.0,0.0,20190710,20191230,ՊԻՊԱՍ ՖՈՒԴ ՍՊԸ,20191224
31,459963001,,482000.0,482000.0,0.0,0.0,20190108,20191220, Վարդանանց Բիզնես Կենտրոն ՍՊԸ,20191224
31,461715001,,1503200.0,1502419.8,0.0,0.0,20190121,20191220,-ՀԷՑ- ՓԲԸ,20191224
32,457974001,,410000.0,409181.4,0.0,0.0,20190108,20191220,--ՎԵՈՆ Արմենիա-- ՓԲԸ,20191224
32,457976001,,3000000.0,2939848.0,0.0,0.0,20190108,20191220,Յուքոմ ՍՊԸ,20191224
32,457977001,,625300.0,620103.0,0.0,0.0,20190108,20191220,ՄՏՍ Հայաստան ՓԲԸ,20191224
32,464847001,,325000.0,325000.0,0.0,0.0,20190108,20191220,ՀՀ ԿԱ ԱԶԳԱՅԻՆ ԱՆՎՏԱՆԳՈՒԹՅԱՆ ԾԱՌԱՅՈՒ,20191224
32,477703001,,200400.0,200400.0,0.0,0.0,20190204,20191220,ՋԻԷՆՍԻ-ԱԼՖԱ ՓԲԸ,20191224
32,518891001,,12000.0,12000.0,0.0,0.0,20190417,20191220,ՋԻԷՆՍԻ-ԱԼՖԱ ՓԲԸ,20191224
33,554947001,,121000.0,121000.0,0.0,0.0,20190910,20191220,-ԻՆԳՈ ԱՐՄԵՆԻԱ-ՓԲԸ,20191224
34,459960001,,6794664.0,6794664.0,0.0,0.0,20190108,20191220,Արթուր Մանուկի Զաքարյան,20191224
34,459961001,,2428000.0,2426664.0,0.0,0.0,20190108,20191220,Մերի Հենրիկի Հակոբյան,20191224
34,459962001,,1797336.0,1797336.0,0.0,0.0,20190108,20191220,Խաչիկ Հակոբի Զաքարյան,20191224
34,459964001,,22068000.0,22068000.0,0.0,0.0,20190108,20191220,Վարդանանց Բիզնես Կենտրոն ՍՊԸ,20191224
36,472303001,,456000.0,456000.0,0.0,0.0,20190201,20191220,ԼԻՆԿ ՍՊԸ,20191224
36,472304001,,200000.0,200000.0,0.0,0.0,20190201,20191220,-ԵրՄՄԳՀԻ- ՓԲԸ,20191224
36,476887001,,600000.0,600000.0,0.0,0.0,20190201,20191220,-ԼՍՈՖՏ- ՍՊԸ,20191224
36,477704001,,90000.0,90000.0,0.0,0.0,20190201,20191220,Լիդեր Պրոֆի,20191224
36,489003001,,610000.0,596660.0,0.0,0.0,20190218,20191220,ԱՁ Մանվել Ջալավյան,20191224
36,539121001,,2302800.0,2302800.0,0.0,0.0,20190702,20191220,Էյչ Գրուպ ՍՊԸ,20191224
36,543764001,,120000.0,120000.0,0.0,0.0,20190717,20191220,ԱՁ Գրիգոր Ֆարիշյան,20191224
37,522083001,,11988.0,11988.0,0.0,0.0,20190419,20191220,Աստղիկ Գրատուն ՍՊԸ,20191224
37,522085001,,259340.0,259340.0,0.0,0.0,20190419,20191220,Մավալետա ՍՊԸ,20191224
40,460864001,,420000.0,420000.0,0.0,0.0,20190108,20191220,ՀՀՈ ՊՊԳՎ կենտրոնական պահպանության,20191224
41,589451001,,599970.2000000001,0.0,0.0,0.0,20191216,20191225,Գեւորգյան եւ Ներսիսյան ՍՊԸ,20191224
42,467921001,,2363000.0,1350900.0,0.0,0.0,20190110,20191220,Մ ԲԻ Ռ ՍՊԸ,20191224
42,479913001,,744000.0,640650.0,0.0,0.0,20190211,20191220,ՏՈՅՈՏԱ ԵՐԵՎԱՆ ՍՊԸ,20191224
42,489002001,,200000.0,185000.0,0.0,0.0,20190215,20191220,ԱՁ ԳՐԻԳՈՐ ԱՅՎԱԶՅԱՆ,20191224
43,489004001,,87440.40000000001,87440.40000000001,0.0,0.0,20190219,20191220,Քոփի Փրինթ ՍՊԸ,20191224
43,508400001,,66420.0,66396.0,0.0,0.0,20190315,20191220,Էդմոնդ Ասատրյան Վիրաբի Ա/Ձ,20191224
43,510281001,,15300.0,15300.0,0.0,0.0,20190318,20191220,ՊԱՏՐՈՆ ՌՄ ՍՊԸ,20191224
43,510282001,,201240.0,201240.0,0.0,0.0,20190315,20191220,Մովսեսյան ՍՊԸ,20191224
43,518890001,,60030.0,60030.0,0.0,0.0,20190416,20191220,Ստարտկոպի ՍՊԸ,20191224
43,518892001,,22140.0,22140.0,0.0,0.0,20190416,20191220,ՊԱՏՐՈՆ ՌՄ ՍՊԸ,20191224
43,522086001,,189350.0,189350.0,0.0,0.0,20190422,20191220,ԱԶԱՏ ԱՍԱՏՐՅԱՆ ԱՆԴՐԱՆԻԿԻ,20191224
43,527179001,,27900.0,27900.0,0.0,0.0,20190521,20191220,Էլլիպս Ջի Էյ ՍՊԸ,20191224
