GRP,SUBGROUP,CLASS,PROGRAM,MINID,ITEM,PLAN,CHANGE,AMOUNT,CONTID,DATA
1,1,1,2,105034,4111,718602700.0,0.0,716541638.0,28,20211220
1,1,1,2,105034,4112,198049800.0,0.0,166998608.0,29,20211220
1,1,1,2,105034,4113,45566700.0,0.0,45566700.0,30,20211220
1,1,1,2,105034,4212,3502200.0,-60000.0,2515265.2,31,20211220
1,1,1,2,105034,4213,0.0,60000.0,60000.0,32,20211220
1,1,1,2,105034,4214,8017700.0,-2103500.0,4304246.4,33,20211220
1,1,1,2,105034,4215,400000.0,-46000.0,354000.0,34,20211220
1,1,1,2,105034,4216,33086700.0,0.0,33086664.0,35,20211220
1,1,1,2,105034,4221,76029800.0,-7440900.0,40160519.3,36,20211220
1,1,1,2,105034,4232,4767800.0,0.0,4060480.0,37,20211220
1,1,1,2,105034,4234,820000.0,-410000.0,409920.0,38,20211220
1,1,1,2,105034,4235,948000.0,-724000.0,0.0,39,20211220
1,1,1,2,105034,4237,1500000.0,-750000.0,229160.0,40,20211220
1,1,1,2,105034,4239,970000.0,-97000.0,872700.0,41,20211220
1,1,1,2,105034,4252,2590000.0,0.0,1989967.5,42,20211220
1,1,1,2,105034,4261,4075000.0,-807400.0,3026690.0,43,20211220
1,1,1,2,105034,4264,9500000.0,-1075000.0,8424000.0,44,20211220
1,1,1,2,105034,4267,1221700.0,246000.0,1450360.0,45,20211220
1,1,1,2,105034,4822,110000.0,0.0,100752.0,46,20211220
1,1,1,3,101001,4111,541981500.0,0.0,485965466.0,47,20211220
1,1,1,3,101001,4112,128933700.0,0.0,121470001.0,48,20211220
1,1,1,3,101001,4113,25918200.0,0.0,25918200.0,49,20211220
1,1,1,3,101001,4212,55997200.0,-8000000.0,44442121.4,50,20211220
1,1,1,3,101001,4213,7560000.0,-2000000.0,3938100.0,51,20211220
1,1,1,3,101001,4214,23990800.0,-14584250.0,7066859.1,52,20211220
1,1,1,3,101001,4215,1000000.0,-250000.0,748000.0,53,20211220
1,1,1,3,101001,4216,0.0,345000.0,312600.0,54,20211220
1,1,1,3,101001,4221,438900000.0,-96600000.0,327251841.3,55,20211220
1,1,1,3,101001,4231,1000000.0,0.0,0.0,56,20211220
1,1,1,3,101001,4232,3904800.0,-800000.0,2811900.0,57,20211220
1,1,1,3,101001,4233,2468000.0,-1800000.0,0.0,58,20211220
1,1,1,3,101001,4234,3000000.0,2340000.0,4317700.0,59,20211220
1,1,1,3,101001,4235,0.0,400000.0,400000.0,60,20211220
1,1,1,3,101001,4236,30620000.0,-1600000.0,26264000.0,61,20211220
1,1,1,3,101001,4237,157000000.0,23800000.0,167590569.1,62,20211220
1,1,1,3,101001,4241,0.0,950000.0,694000.0,63,20211220
1,1,1,3,101001,4251,3746000.0,-3250000.0,0.0,64,20211220
1,1,1,3,101001,4252,10295300.0,0.0,8043154.7,65,20211220
1,1,1,3,101001,4261,9134500.0,-2740000.0,4602240.0,66,20211220
1,1,1,3,101001,4262,547000.0,144000.0,541300.0,67,20211220
1,1,1,3,101001,4264,16416700.0,5854000.0,22160716.8,68,20211220
1,1,1,3,101001,4267,5102300.0,2361850.0,4875791.8,69,20211220
1,1,1,3,101001,4269,0.0,814000.0,813100.0,70,20211220
1,1,1,3,101001,4822,2590000.0,15400.0,2605261.0,71,20211220
1,1,1,3,101001,4861,126100000.0,-25400000.0,99236380.0,72,20211220
1,1,1,3,101003,4111,2621099100.0,-206675700.0,2218664067.0,73,20211220
1,1,1,3,101003,4112,599551300.0,0.0,571434222.0,74,20211220
1,1,1,3,101003,4113,149334100.0,55100.0,149389200.0,75,20211220
1,1,1,3,101003,4212,185393300.0,-47871200.0,121879300.8,76,20211220
1,1,1,3,101003,4213,9476200.0,0.0,5035978.8,77,20211220
1,1,1,3,101003,4214,103326500.0,-39391300.0,27600544.5,78,20211220
1,1,1,3,101003,4215,3500000.0,0.0,1801000.0,79,20211220
1,1,1,3,101003,4216,31165200.0,-23511570.0,0.0,80,20211220
1,1,1,3,101003,4221,789666200.0,-193685770.0,426178665.4,81,20211220
1,1,1,3,101003,4231,4000000.0,0.0,2332568.0,82,20211220
1,1,1,3,101003,4232,90073000.0,-52213300.0,16068556.4,83,20211220
1,1,1,3,101003,4234,17982600.0,0.0,7758954.0,84,20211220
1,1,1,3,101003,4235,4800000.0,16859485.0,15409490.0,85,20211220
1,1,1,3,101003,4237,225000000.0,-39500.0,200393429.4,86,20211220
1,1,1,3,101003,4239,1570000.0,-265000.0,708150.0,87,20211220
1,1,1,3,101003,4251,50000000.0,2292700.0,43266027.0,88,20211220
1,1,1,3,101003,4252,19250000.0,3113000.0,14636761.6,89,20211220
1,1,1,3,101003,4261,54276100.0,-39950515.0,6083099.4,90,20211220
1,1,1,3,101003,4262,2000000.0,0.0,0.0,91,20211220
1,1,1,3,101003,4264,60080000.0,-3750100.0,40652898.0,92,20211220
1,1,1,3,101003,4269,855000.0,-87500.0,384996.5,93,20211220
1,1,1,3,101003,4729,0.0,15000000.0,15000000.0,94,20211220
1,1,1,3,101003,4822,4318700.0,0.0,1391930.0,95,20211220
1,1,1,3,101003,4861,150000000.0,-15000000.0,134944879.7,96,20211220
1,1,1,3,104001,4111,1023191800.0,-25096900.0,954324570.0,97,20211220
1,1,1,3,104001,4112,210757100.0,9983679.0,171448227.0,98,20211220
1,1,1,3,104001,4113,81583400.0,0.0,81583400.0,99,20211220
1,1,1,3,104001,4212,15974800.0,0.0,10646673.3,100,20211220
1,1,1,3,104001,4214,10935500.0,-3980000.0,6197877.3,101,20211220
1,1,1,3,104001,4215,320000.0,150000.0,342031.0,102,20211220
1,1,1,3,104001,4221,8264800.0,-2543400.0,5127300.0,103,20211220
1,1,1,3,104001,4231,2500000.0,-2500000.0,0.0,104,20211220
1,1,1,3,104001,4232,9375000.0,-3645000.0,5258760.0,105,20211220
1,1,1,3,104001,4234,35219400.0,-13302760.0,14931520.9,106,20211220
1,1,1,3,104001,4235,50400000.0,-3659800.0,26640000.0,107,20211220
1,1,1,3,104001,4237,3000000.0,0.0,1973240.0,108,20211220
1,1,1,3,104001,4239,552600.0,1353900.0,1507000.0,109,20211220
1,1,1,3,104001,4241,1600000.0,-200000.0,1400000.0,110,20211220
1,1,1,3,104001,4252,4161600.0,-74600.0,2149092.0,111,20211220
1,1,1,3,104001,4261,6926500.0,-2652900.0,3679357.0,112,20211220
1,1,1,3,104001,4264,7780400.0,-3166800.0,4213600.0,113,20211220
1,1,1,3,104001,4267,240000.0,260700.0,495200.0,114,20211220
1,1,1,3,104001,4269,350000.0,158000.0,448000.0,115,20211220
1,1,1,3,104001,4621,6904600.0,-947919.0,5956680.3,116,20211220
1,1,1,3,104001,4822,88000.0,744000.0,782117.0,117,20211220
1,1,1,3,104003,4111,1028985800.0,-6940000.0,872146064.0,118,20211220
1,1,1,3,104003,4112,290034400.0,-2082000.0,263615537.0,119,20211220
1,1,1,3,104003,4113,83191600.0,0.0,83191599.0,120,20211220
1,1,1,3,104003,4212,25001200.0,-3096600.0,19696481.2,121,20211220
1,1,1,3,104003,4213,459500.0,100000.0,519712.2,122,20211220
1,1,1,3,104003,4214,17068800.0,475000.0,16175748.4,123,20211220
1,1,1,3,104003,4215,250000.0,-99000.0,151000.0,124,20211220
1,1,1,3,104003,4216,521900.0,-170900.0,332500.0,125,20211220
1,1,1,3,104003,4217,303800.0,-303800.0,0.0,126,20211220
1,1,1,3,104003,4221,6900000.0,-3482000.0,548700.0,127,20211220
1,1,1,3,104003,4231,1520000.0,-692000.0,574800.0,128,20211220
1,1,1,3,104003,4232,195373000.0,-77856400.0,99363415.0,129,20211220
1,1,1,3,104003,4233,0.0,841500.0,0.0,130,20211220
1,1,1,3,104003,4234,395000.0,-395000.0,0.0,131,20211220
1,1,1,3,104003,4237,4500000.0,-779440.0,2943015.5,132,20211220
1,1,1,3,104003,4239,3940000.0,9065000.0,9405000.0,133,20211220
1,1,1,3,104003,4241,300000.0,100800.0,388792.0,134,20211220
1,1,1,3,104003,4251,0.0,5907000.0,2220847.2,135,20211220
1,1,1,3,104003,4252,1667000.0,-259600.0,1249752.7,136,20211220
1,1,1,3,104003,4261,13943900.0,-3864160.0,9215385.8,137,20211220
1,1,1,3,104003,4264,3910000.0,-1342600.0,1312000.0,138,20211220
1,1,1,3,104003,4266,0.0,730000.0,725290.0,139,20211220
1,1,1,3,104003,4267,766600.0,-174500.0,473740.0,140,20211220
1,1,1,3,104003,4269,0.0,186000.0,186000.0,141,20211220
1,1,1,3,104003,4621,5747900.0,0.0,5416400.0,142,20211220
1,1,1,3,104003,4822,480100.0,54000.0,470916.5,143,20211220
1,1,1,3,104003,4831,0.0,42000.0,42000.0,144,20211220
1,1,1,3,104024,4221,0.0,0.0,0.0,145,20211220
1,1,1,3,104024,4822,0.0,0.0,0.0,146,20211220
1,1,1,3,106002,4111,365007200.0,-35055100.0,303051200.0,147,20211220
1,1,1,3,106002,4112,72676000.0,-6738700.0,62507802.0,148,20211220
1,1,1,3,106002,4113,31611800.0,-3284600.0,28327200.0,149,20211220
1,1,1,3,106002,4212,13221800.0,-4498093.3,7928879.4,150,20211220
1,1,1,3,106002,4213,197400.0,0.0,127220.0,151,20211220
1,1,1,3,106002,4214,5424000.0,-1000000.0,3790738.1,152,20211220
1,1,1,3,106002,4215,160000.0,0.0,86000.0,153,20211220
1,1,1,3,106002,4221,1918600.0,-1410000.0,189000.0,154,20211220
1,1,1,3,106002,4232,4700000.0,-1911806.7,1607000.0,155,20211220
1,1,1,3,106002,4234,200000.0,0.0,80000.0,156,20211220
1,1,1,3,106002,4235,9500000.0,-3860000.0,3000000.0,157,20211220
1,1,1,3,106002,4237,300000.0,0.0,300000.0,158,20211220
1,1,1,3,106002,4241,200000.0,-200000.0,0.0,159,20211220
1,1,1,3,106002,4252,1600000.0,300000.0,1749650.0,160,20211220
1,1,1,3,106002,4261,800000.0,-580000.0,220000.0,161,20211220
1,1,1,3,106002,4264,3456000.0,-215000.0,3144750.0,162,20211220
1,1,1,3,106002,4267,400000.0,0.0,400000.0,163,20211220
1,1,1,3,106002,4729,30000000.0,0.0,30000000.0,164,20211220
1,1,1,3,106002,4822,307000.0,0.0,176204.0,165,20211220
1,1,1,3,106003,4111,395270400.0,-54620400.0,281851397.0,166,20211220
1,1,1,3,106003,4112,80372100.0,-12948600.0,58669776.0,167,20211220
1,1,1,3,106003,4113,32562300.0,-4634400.0,27892139.0,168,20211220
1,1,1,3,106003,4212,7800000.0,200000.0,7087467.0,169,20211220
1,1,1,3,106003,4213,219100.0,0.0,59220.0,170,20211220
1,1,1,3,106003,4214,6683200.0,-2710600.0,3297948.0,171,20211220
1,1,1,3,106003,4215,320000.0,0.0,163000.0,172,20211220
1,1,1,3,106003,4221,1388200.0,-1000000.0,0.0,173,20211220
1,1,1,3,106003,4232,5102000.0,-2710000.0,1602000.0,174,20211220
1,1,1,3,106003,4234,270000.0,0.0,40500.0,175,20211220
1,1,1,3,106003,4235,10000000.0,-10000000.0,0.0,176,20211220
1,1,1,3,106003,4237,300000.0,0.0,291283.0,177,20211220
1,1,1,3,106003,4239,100000.0,0.0,100000.0,178,20211220
1,1,1,3,106003,4241,200000.0,0.0,80840.0,179,20211220
1,1,1,3,106003,4252,1196000.0,0.0,994500.0,180,20211220
1,1,1,3,106003,4261,1677000.0,0.0,1400853.0,181,20211220
1,1,1,3,106003,4264,6729000.0,-1402000.0,4759300.0,182,20211220
1,1,1,3,106003,4267,438600.0,0.0,437460.0,183,20211220
1,1,1,3,106003,4729,30000000.0,0.0,29515000.0,184,20211220
1,1,1,3,106003,4822,356000.0,0.0,99705.0,185,20211220
1,1,1,3,106004,4111,398609800.0,-45017700.0,302466419.0,186,20211220
1,1,1,3,106004,4112,80014600.0,-7454500.0,68973769.0,187,20211220
1,1,1,3,106004,4113,33873900.0,-3286400.0,30544137.0,188,20211220
1,1,1,3,106004,4212,13440900.0,2692300.0,15147546.7,189,20211220
1,1,1,3,106004,4213,218300.0,260000.0,434042.0,190,20211220
1,1,1,3,106004,4214,6486000.0,-4061800.0,2424051.9,191,20211220
1,1,1,3,106004,4215,160000.0,0.0,46000.0,192,20211220
1,1,1,3,106004,4221,4438200.0,0.0,4438000.0,193,20211220
1,1,1,3,106004,4232,2740000.0,0.0,2736900.0,194,20211220
1,1,1,3,106004,4233,0.0,500000.0,0.0,195,20211220
1,1,1,3,106004,4234,200000.0,-200000.0,0.0,196,20211220
1,1,1,3,106004,4235,10000000.0,-10000000.0,0.0,197,20211220
1,1,1,3,106004,4237,300000.0,500000.0,635984.8,198,20211220
1,1,1,3,106004,4241,0.0,300000.0,250000.0,199,20211220
1,1,1,3,106004,4252,1195400.0,-300000.0,727050.0,200,20211220
1,1,1,3,106004,4261,1677000.0,-310000.0,1102900.0,201,20211220
1,1,1,3,106004,4264,3856000.0,10000.0,3760110.0,202,20211220
1,1,1,3,106004,4267,438600.0,0.0,438600.0,203,20211220
1,1,1,3,106004,4729,30000000.0,-2493000.0,25415000.0,204,20211220
1,1,1,3,106004,4822,466400.0,0.0,380600.0,205,20211220
1,1,1,3,106004,4831,0.0,1493000.0,1492694.0,206,20211220
1,1,1,3,106005,4111,540836500.0,-50271400.0,462929945.0,207,20211220
1,1,1,3,106005,4112,108207600.0,-11329600.0,88486955.0,208,20211220
1,1,1,3,106005,4113,46317100.0,-2137100.0,44180000.0,209,20211220
1,1,1,3,106005,4212,15529300.0,-4126000.0,9564861.8,210,20211220
1,1,1,3,106005,4213,305500.0,0.0,275220.0,211,20211220
1,1,1,3,106005,4214,3860000.0,0.0,2440127.5,212,20211220
1,1,1,3,106005,4215,200000.0,0.0,148000.0,213,20211220
1,1,1,3,106005,4216,685000.0,-599400.0,85600.0,214,20211220
1,1,1,3,106005,4221,10290000.0,-2300000.0,7220200.0,215,20211220
1,1,1,3,106005,4232,2480000.0,0.0,1716668.0,216,20211220
1,1,1,3,106005,4233,0.0,220000.0,220000.0,217,20211220
1,1,1,3,106005,4234,200000.0,-150000.0,8800.0,218,20211220
1,1,1,3,106005,4235,15000000.0,-220000.0,10850000.0,219,20211220
1,1,1,3,106005,4237,300000.0,800000.0,1100000.0,220,20211220
1,1,1,3,106005,4239,100000.0,0.0,0.0,221,20211220
1,1,1,3,106005,4241,170000.0,0.0,137515.0,222,20211220
1,1,1,3,106005,4251,1000000.0,0.0,999998.0,223,20211220
1,1,1,3,106005,4252,2190000.0,0.0,1518720.0,224,20211220
1,1,1,3,106005,4261,2340000.0,-400000.0,1634797.0,225,20211220
1,1,1,3,106005,4264,4375000.0,-810000.0,3565000.0,226,20211220
1,1,1,3,106005,4267,612000.0,-200000.0,89335.0,227,20211220
1,1,1,3,106005,4729,30000000.0,0.0,27770000.0,228,20211220
1,1,1,3,106005,4822,212000.0,0.0,183570.0,229,20211220
1,1,1,3,106006,4111,438615400.0,-15328300.0,380860645.5,230,20211220
1,1,1,3,106006,4112,88388500.0,-6305400.0,76538990.0,231,20211220
1,1,1,3,106006,4113,36930200.0,-2843000.0,34087200.0,232,20211220
1,1,1,3,106006,4212,13985400.0,-2903000.0,9521881.1,233,20211220
1,1,1,3,106006,4213,229600.0,0.0,189300.0,234,20211220
1,1,1,3,106006,4214,6838800.0,-1160000.0,4641560.7,235,20211220
1,1,1,3,106006,4215,160000.0,0.0,93000.0,236,20211220
1,1,1,3,106006,4216,1800000.0,-1350000.0,450000.0,237,20211220
1,1,1,3,106006,4221,9868800.0,-4045500.0,4835600.0,238,20211220
1,1,1,3,106006,4232,1802000.0,0.0,1652000.0,239,20211220
1,1,1,3,106006,4233,60500.0,0.0,60500.0,240,20211220
1,1,1,3,106006,4234,200000.0,400000.0,600000.0,241,20211220
1,1,1,3,106006,4235,14800000.0,700000.0,15500000.0,242,20211220
1,1,1,3,106006,4237,300000.0,1650000.0,1847220.0,243,20211220
1,1,1,3,106006,4239,0.0,181000.0,180000.0,244,20211220
1,1,1,3,106006,4241,1500000.0,-1295000.0,198180.0,245,20211220
1,1,1,3,106006,4251,1000000.0,-100000.0,830216.9,246,20211220
1,1,1,3,106006,4252,948700.0,245000.0,1106700.0,247,20211220
1,1,1,3,106006,4261,1729400.0,0.0,1554320.0,248,20211220
1,1,1,3,106006,4264,4107300.0,384000.0,4481650.0,249,20211220
1,1,1,3,106006,4267,452200.0,0.0,255160.0,250,20211220
1,1,1,3,106006,4269,0.0,308000.0,258773.5,251,20211220
1,1,1,3,106006,4729,30000000.0,0.0,30000000.0,252,20211220
1,1,1,3,106006,4822,409000.0,200000.0,565396.0,253,20211220
1,1,1,3,106007,4111,407500100.0,-38564600.0,343837430.0,254,20211220
1,1,1,3,106007,4112,81045600.0,-6024000.0,67305802.0,255,20211220
1,1,1,3,106007,4113,35383000.0,-3703500.0,31679500.0,256,20211220
1,1,1,3,106007,4212,10217000.0,2500000.0,11830689.4,257,20211220
1,1,1,3,106007,4213,36300.0,0.0,36300.0,258,20211220
1,1,1,3,106007,4214,5973100.0,-1924100.0,2893600.2,259,20211220
1,1,1,3,106007,4215,120000.0,20000.0,124000.0,260,20211220
1,1,1,3,106007,4216,12233300.0,0.0,12233300.0,261,20211220
1,1,1,3,106007,4221,8268800.0,-3420000.0,4546200.0,262,20211220
1,1,1,3,106007,4232,2712000.0,-272000.0,1862000.0,263,20211220
1,1,1,3,106007,4233,0.0,264000.0,0.0,264,20211220
1,1,1,3,106007,4234,160000.0,16500.0,150000.0,265,20211220
1,1,1,3,106007,4235,20000000.0,-10000000.0,9936000.0,266,20211220
1,1,1,3,106007,4237,300000.0,0.0,209980.0,267,20211220
1,1,1,3,106007,4239,450000.0,0.0,229950.0,268,20211220
1,1,1,3,106007,4252,1012000.0,350000.0,1361020.0,269,20211220
1,1,1,3,106007,4261,1295000.0,0.0,1103528.4,270,20211220
1,1,1,3,106007,4264,2955000.0,0.0,2885250.0,271,20211220
1,1,1,3,106007,4267,452200.0,0.0,452100.0,272,20211220
1,1,1,3,106007,4729,30000000.0,-3000000.0,27000000.0,273,20211220
1,1,1,3,106007,4822,410100.0,70000.0,447825.0,274,20211220
1,1,1,3,106008,4111,478792700.0,-29914600.0,404676331.0,275,20211220
1,1,1,3,106008,4112,95876200.0,-1740300.0,84573030.0,276,20211220
1,1,1,3,106008,4113,40921700.0,-2244500.0,38677200.0,277,20211220
1,1,1,3,106008,4212,15608200.0,-6362900.0,9231888.6,278,20211220
1,1,1,3,106008,4213,270500.0,150000.0,371400.0,279,20211220
1,1,1,3,106008,4214,7069200.0,-3721800.0,3340629.0,280,20211220
1,1,1,3,106008,4215,160000.0,70000.0,229000.0,281,20211220
1,1,1,3,106008,4216,1200000.0,-900000.0,300000.0,282,20211220
1,1,1,3,106008,4221,4377300.0,-858100.0,3108900.0,283,20211220
1,1,1,3,106008,4232,2630000.0,0.0,2426999.8,284,20211220
1,1,1,3,106008,4234,200000.0,-70000.0,0.0,285,20211220
1,1,1,3,106008,4235,15900000.0,-15899999.0,0.0,286,20211220
1,1,1,3,106008,4237,300000.0,0.0,297280.0,287,20211220
1,1,1,3,106008,4241,196400.0,-137400.0,35400.0,288,20211220
1,1,1,3,106008,4252,950000.0,0.0,948605.5,289,20211220
1,1,1,3,106008,4261,1732500.0,-677000.0,1031426.0,290,20211220
1,1,1,3,106008,4264,4123000.0,-482000.0,3444720.0,291,20211220
1,1,1,3,106008,4267,549800.0,1053000.0,1584980.0,292,20211220
1,1,1,3,106008,4729,30000000.0,0.0,23405000.0,293,20211220
1,1,1,3,106008,4822,364000.0,200000.0,548700.0,294,20211220
1,1,1,3,106009,4111,401698600.0,-35794200.0,334055404.0,295,20211220
1,1,1,3,106009,4112,100382100.0,-6674400.0,73444307.0,296,20211220
1,1,1,3,106009,4113,33677500.0,-2557400.0,31120100.0,297,20211220
1,1,1,3,106009,4212,11297700.0,-1168700.0,7238917.6,298,20211220
1,1,1,3,106009,4213,293700.0,0.0,264396.0,299,20211220
1,1,1,3,106009,4214,5683200.0,-590700.0,1718724.2,300,20211220
1,1,1,3,106009,4215,200000.0,137000.0,66746.0,301,20211220
1,1,1,3,106009,4216,996000.0,-747000.0,249000.0,302,20211220
1,1,1,3,106009,4221,12002900.0,-4401000.0,6850750.0,303,20211220
1,1,1,3,106009,4232,3067000.0,0.0,2953000.0,304,20211220
1,1,1,3,106009,4234,400000.0,0.0,398640.0,305,20211220
1,1,1,3,106009,4237,300000.0,0.0,300000.0,306,20211220
1,1,1,3,106009,4239,200000.0,0.0,200000.0,307,20211220
1,1,1,3,106009,4241,102600.0,5893000.0,5898055.0,308,20211220
1,1,1,3,106009,4252,2361000.0,1500000.0,2357700.0,309,20211220
1,1,1,3,106009,4261,1794000.0,0.0,814640.0,310,20211220
1,1,1,3,106009,4264,4334000.0,0.0,3751990.0,311,20211220
1,1,1,3,106009,4267,469200.0,0.0,464925.0,312,20211220
1,1,1,3,106009,4729,30000000.0,0.0,29710000.0,313,20211220
1,1,1,3,106009,4822,360000.0,0.0,308110.0,314,20211220
1,1,1,3,106009,4861,92000.0,0.0,88600.0,315,20211220
1,1,1,3,106010,4111,299173700.0,-10144300.0,259378153.0,316,20211220
1,1,1,3,106010,4112,61064200.0,-7113600.0,50311317.0,317,20211220
1,1,1,3,106010,4113,24414000.0,-1402000.0,23012000.0,318,20211220
1,1,1,3,106010,4212,7578200.0,-951400.0,6421216.4,319,20211220
1,1,1,3,106010,4213,153700.0,250000.0,291240.0,320,20211220
1,1,1,3,106010,4214,5102100.0,-1630600.0,3386786.7,321,20211220
1,1,1,3,106010,4215,160000.0,0.0,128000.0,322,20211220
1,1,1,3,106010,4221,4759200.0,-2300800.0,1851600.0,323,20211220
1,1,1,3,106010,4232,5474000.0,-3200000.0,1559800.0,324,20211220
1,1,1,3,106010,4234,200000.0,0.0,39000.0,325,20211220
1,1,1,3,106010,4235,8280000.0,0.0,2887500.0,326,20211220
1,1,1,3,106010,4237,300000.0,0.0,300000.0,327,20211220
1,1,1,3,106010,4239,100000.0,0.0,100000.0,328,20211220
1,1,1,3,106010,4241,429700.0,0.0,181345.0,329,20211220
1,1,1,3,106010,4252,1037500.0,0.0,1037500.0,330,20211220
1,1,1,3,106010,4261,1183000.0,0.0,995360.0,331,20211220
1,1,1,3,106010,4264,3979400.0,0.0,3628990.0,332,20211220
1,1,1,3,106010,4267,309400.0,0.0,308350.0,333,20211220
1,1,1,3,106010,4729,30000000.0,0.0,27035000.0,334,20211220
1,1,1,3,106010,4822,176200.0,0.0,172530.0,335,20211220
1,1,1,3,106011,4111,356126500.0,-27915000.0,290820995.0,336,20211220
1,1,1,3,106011,4112,71017600.0,-3052057.0,61745524.0,337,20211220
1,1,1,3,106011,4113,30732800.0,-8451743.0,22281057.0,338,20211220
1,1,1,3,106011,4212,7672300.0,-2802500.0,4706090.5,339,20211220
1,1,1,3,106011,4213,184200.0,0.0,129920.0,340,20211220
1,1,1,3,106011,4214,5370300.0,-3475400.0,1753362.3,341,20211220
1,1,1,3,106011,4215,160000.0,-7000.0,153000.0,342,20211220
1,1,1,3,106011,4221,6683000.0,-1347600.0,4690900.0,343,20211220
1,1,1,3,106011,4232,1739000.0,-102000.0,1637000.0,344,20211220
1,1,1,3,106011,4233,0.0,121000.0,121000.0,345,20211220
1,1,1,3,106011,4234,178200.0,-17800.0,78000.0,346,20211220
1,1,1,3,106011,4235,10800000.0,-3710000.0,6700000.0,347,20211220
1,1,1,3,106011,4237,300000.0,310000.0,319800.0,348,20211220
1,1,1,3,106011,4241,50000.0,0.0,50000.0,349,20211220
1,1,1,3,106011,4251,1500000.0,0.0,1500000.0,350,20211220
1,1,1,3,106011,4252,2713000.0,1300000.0,3980600.0,351,20211220
1,1,1,3,106011,4261,1404000.0,-40600.0,1216100.0,352,20211220
1,1,1,3,106011,4264,4000000.0,1652000.0,4818972.9,353,20211220
1,1,1,3,106011,4267,367200.0,60000.0,427200.0,354,20211220
1,1,1,3,106011,4269,0.0,255000.0,255000.0,355,20211220
1,1,1,3,106011,4729,80000000.0,-2892000.0,74963000.0,356,20211220
1,1,1,3,106011,4822,269900.0,18000.0,278220.0,357,20211220
1,1,1,3,106011,4831,0.0,80000.0,80000.0,358,20211220
1,1,1,27,104001,4237,0.0,2023100.0,1409240.0,359,20211220
1,1,1,27,104001,4822,0.0,175000.0,175000.0,360,20211220
1,1,1,4,104001,4632,1073552500.0,0.0,1073552500.0,361,20211220
1,1,1,5,105034,4221,0.0,0.0,0.0,362,20211220
1,1,1,5,105034,4861,18234200.0,-1092700.0,0.0,363,20211220
1,1,1,5,105034,5121,570000.0,0.0,0.0,364,20211220
1,1,1,5,105034,5122,0.0,522700.0,518100.0,365,20211220
1,1,1,6,101002,5122,150000000.0,-113781000.0,34055966.9,366,20211220
1,1,1,34,105034,5122,0.0,21661400.0,21594000.0,367,20211220
1,1,1,7,101001,5122,5000000.0,20000000.0,23501006.9,368,20211220
1,1,1,7,101003,5122,50000000.0,39320600.0,51296139.4,369,20211220
1,1,1,7,104003,5122,0.0,13694000.0,9350247.0,370,20211220
1,1,1,7,106007,5122,0.0,395000.0,390000.0,371,20211220
1,1,1,8,101003,4111,152709400.0,0.0,141934876.0,372,20211220
1,1,1,8,101003,4112,34014000.0,17814600.0,49847060.0,373,20211220
1,1,1,8,101003,4113,9617200.0,0.0,9617200.0,374,20211220
1,1,1,8,101003,4212,4583800.0,-1100000.0,2851344.1,375,20211220
1,1,1,8,101003,4213,76000.0,0.0,51840.0,376,20211220
1,1,1,8,101003,4214,1838700.0,-980000.0,665416.8,377,20211220
1,1,1,8,101003,4215,160000.0,-48000.0,112000.0,378,20211220
1,1,1,8,101003,4221,7500000.0,0.0,7391020.0,379,20211220
