CONTID,CONTRACT,COMREF,CONTAMOUNT,PAYAMOUNT,PREAMOUNT,PAYPREAMOUNT,CONTBEGIN,CONTEND,BENCUST,DATA
19,639784001,ՀՀ ԱԺ ԳՀԱՊՁԲ-20/4 ԱԿ,315900.0,157950.0,0,0,20191212,20201230,ԱԿՎԱՐԻԴ ՍՊԸ,20200329
21,622873001,ՀՀ ԱԺ ԳՀԱՊՁԲ-20/1,47880000.0,11970000.0,0,0,20191106,20201230,ՍԻՓԻԷՍ ՕԻԼ ՍՊԸ,20200329
23,631249001,ՀՀ ԱԺ ԳՀԱՊՁԲ-19/45,470000.0,470000.0,0,0,20191226,20201230,ՄՀԵՐ ՄՈՒՐԱԴՅԱՆ ԱՁ,20200329
30,606151001,,1500000.0,495363.2,0,0,20190121,20201225,-Հայաստանի Էլեկտրական ցանցեր- ՓԲԸ,20200329
30,606152001,,466500.0,390040.0,0,0,20090826,20201225,Վարդանանց Բիզնես Կենտրոն ՍՊԸ,20200329
31,606153001,,3000000.0,685975.0,0,0,20140930,20201225,-Յուքոմ- ՍՊԸ,20200329
31,606154001,,528000.0,45000.0,0,0,20140131,20201225,ՄՏՍ Հայաստան ՓԲԸ,20200329
31,606155001,,500000.0,113553.8,0,0,20130715,20201225,ՎԵՈՆ Արմենիա ՓԲԸ,20200329
31,619872001,,12000.0,0.0,0,0,20200201,20201225,-ՋԻԷՆՍԻ-ԱԼՖԱ- ՓԲԸ,20200329
31,619873001,,201000.0,0.0,0,0,20200201,20201225,ՋԻԷՆՍԻ-ԱԼՖԱ ՓԲԸ,20200329
31,619875001,,718560.0,119760.0,0,0,20191223,20201225,Յուքոմ ՍՊԸ,20200329
31,630018001,,960000.0,0.0,0,0,20200214,20201225,--ՅՈՒՔՈՄ-- ՍՊԸ,20200329
32,619874001,,354000.0,354000.0,0,0,20191230,20201231,Ռոսգոսստրախ-Արմենիա ԱՓԲԸ,20200329
33,608301001,,149778.0,149778.0,0,0,20170912,20201220,Խաչիկ Հակոբի Զաքարյան,20200329
33,608302001,,202300.0,202222.0,0,0,20111103,20200125,Մերի Հենրիկի Հակոբյան,20200329
33,609656001,,22068000.0,3862934.0,0,0,20090826,20201225,Վարդանանց Բիզնես Կենտրոն ՍՊԸ,20200329
33,616196001,,6794664.0,1698666.0,0,0,20170912,20201225,Արթուր Մանուկի Զաքարյան,20200329
33,634352001,,3872000.0,703922.0,0,0,20200206,20201225,Խաչիկ Հակոբի Զաքարյան,20200329
35,619868001,,200000.0,0.0,0,0,20200204,20201225,-ԵրՄՄԳՀԻ- ՓԲԸ,20200329
35,619869001,,600000.0,0.0,0,0,20200204,20201220,-ԼՍՈՖՏ- ՍՊԸ,20200329
35,619870001,,456000.0,0.0,0,0,20200204,20201225, ԼԻՆԿ ՍՊԸ,20200329
35,635463001,,90000.0,0.0,0,0,20200226,20201220,Լիդեր Պրոֆի ՍՊԸ,20200329
35,635464001,,621800.0,0.0,0,0,20200225,20201220,ԱՁ Մանվել Ջալավյան,20200329
36,628060001,,360000.0,0.0,0,0,20200212,20201225,Ռումորս ՍՊԸ,20200329
37,619867001,,50000.0,50000.0,0,0,20200204,20201225,-ՍԻՍՏԵՄԷՔՍ- ՍՊԸ,20200329
39,616197001,,420000.0,42000.0,0,0,20140110,20201225,ՀՀՈ ՊՊԳՎ կենտրոնական պահպանության,20200329
40,619871001,,1840000.0,158782.0,0,0,20200114,20201225,Օվնե ՍՊԸ,20200329
40,622887001,,550000.0,39000.0,0,0,20200207,20201220,-Տոյոտա-Երեւան- ՍՊԸ,20200329
40,641477001,,200000.0,0.0,0,0,20200313,20201225,ԱՁ Մանվել Ջալավյան,20200329
42,611400001,,4056975.0,1900000.0,0,0,20200130,20201220,ՍԻՓԻԷՍ ՕԻԼ Սահմանափակ պատասխանատվու,20200329
42,641478001,,362000.0,0.0,0,0,20200313,20201220,Արպանիվ ՍՊԸ,20200329
43,639937001,,91000.0,91000.0,0,0,20200317,20201220,Ա/Ձ Տիգրան Մելքումյան,20200329
48,598479001,012.03.19.0490,11846400.0,9556853.9,0,0,20190301,20201230,Գազպրոմ Արմենիա ՓԲԸ,20200329
48,598480001,0317892,42031100.0,9835745.2,0,0,20190322,20201230,Հայաստանի էլեկտրական ցանցեր ՓԲԸ,20200329
49,598481001,4-10-8,8000000.0,1484280.0,0,0,20190301,20201230,ՎԵՈԼԻԱ ՋՈՒՐ ՓԲԸ,20200329
49,620109001,ՀՆԱ-ՄԱ-ԾՁԲ-20/11,330000.0,30000.0,0,0,20200207,20201230,ԵրՄիք ՍՊԸ,20200329
50,598577001,112758332,3500000.0,796001.3,0,0,20151001,20201230,ՎԵՈՆ Արմենիա ՓԲԸ,20200329
50,598578001,010819761,700000.0,256323.6,0,0,20070101,20201230,ՎԵՈՆ Արմենիա ՓԲԸ,20200329
50,600754001,ՀՆԱ-ՄԱ-ԾՁԲ-20/08,1500000.0,222350.6,0,0,20200117,20201230,Յուքոմ ՓԲԸ,20200329
50,606402001,ՀՆԱ-ԳՀԾՁԲ-20/01,712800.0,118800.0,0,0,20191128,20201230,ՎԵՈՆ Արմենիա ՓԲԸ,20200329
50,606403001,PD-25-01-20,600000.0,62665.0,0,0,20200113,20201230,Հայփոստ ՓԲԸ,20200329
50,606404001,ՀՆԱ-ԳՀԾՁԲ-20/03,720000.0,120000.0,0,0,20191224,20201230,ՎԻ ԻՔՍ ՍՈՖԹ ՍՊԸ,20200329
50,617418001,ՀՆԱ-ՄԱ-ԾՁԲ-20/09,73000.0,0.0,0,0,20200203,20200630,ԵրՄՄԳՀԻ ՓԲԸ,20200329
50,625320001,ՀՆԱ-ՄԱ-ԾՁԲ-20/14,739200.0,67200.0,0,0,20200212,20201230,Լոկատոր ՓԲԸ,20200329
50,625321001,ՀՆԱ-ՄԱ-ԾՁԲ-20/07,402000.0,67000.0,0,0,20200117,20201230,Յուքոմ ՓԲԸ,20200329
51,620110001,ՀՆԱ-ՄԱ-ԾՁԲ-20/12,748000.0,748000.0,0,0,20200131,20201230,ԱՐՄԵՆԻԱ ԻՆՇՈՒՐԱՆՍ ԱՊԱՀՈՎԱԳՐԱԿԱՆ ՍՊԸ,20200329
54,606406001,ՀՆԱ-ՄԱ-ԾՁԲ-20/06,3034800.0,505800.0,0,0,20200122,20201230,Հայկական ծրագրեր ՍՊԸ,20200329
54,628194001,ՀՆԱ-ՄԱ-ԾՁԲ-20/20,360000.0,360000.0,0,0,20200218,20201230,Հելիքս Կոնսալտինգ ՍՊԸ,20200329
55,604448001,ՀՆԱ-ԳՀԱՊՁԲ-20/02,764400.0,64000.0,0,0,20191224,20201230,"ՀՀ մամուլի տարածման գործակալություն
 ՓԲԸ",20200329
55,606401001,ՀՆԱ-ԳՀԾՁԲ-20/05-1,1200000.0,100000.0,0,0,20200117,20201230,Ռումորս ՍՊԸ,20200329
55,606405001,ՀՆԱ-ԳՀԾՁԲ-20/05-2,720000.0,120000.0,0,0,20200122,20201230,ՄԵԴԻԱՄԱՔՍ ՄԵԴԻԱ ՔՈՄՓԱՆԻ ՍՊԸ,20200329
56,637611001,ՀՆԱ-ՄԱ-ԾՁԲ-20/22,40000.0,40000.0,0,0,20200305,20201230,ԱՎՅԱՆ ՍՊԸ,20200329
60,610360001,ՀՆԱ-ԳՀԾՁԲ-19/75,600000.0,0.0,0,0,20191022,20201230,Ար եւ Ար Դիզայն Քնսթրաքշն ՍՊԸ,20200329
60,640444001,ՀՆԱ-ԳՀԾՁԲ-20/13,5500000.0,0.0,0,0,20200313,20201230,ՋԻԷՆՋԻՔԵՅ ԳՐՈՒՊ ՓԲԸ,20200329
60,642332001,ՀՆԱ-ԳՀԾՁԲ-20/25-2,600000.0,0.0,0,0,20200324,20201230,ԱՁ Անուշ Պետրոսյան,20200329
61,630673001,ՀՆԱ-ՄԱ-ԱՊՁԲ-20/16,336000.0,336000.0,0,0,20200224,20201230,ՅՈՒՆԻՔՈՄՓ ՓԲԸ,20200329
62,639607001,ՀՆԱ-ԳՀԱՊՁԲ-20/23,97920.0,0.0,0,0,20200313,20201230,Պետրոսյան Հոլդինգ ՍՊԸ,20200329
63,634504001,ՀՆԱ-ԳՀԱՊՁԲ-20/15,3885000.0,2719500.0,0,0,20200304,20201230,ՍԻՓԻԷՍ  ՕԻԼ ՍՊԸ,20200329
64,635029001,ՀՆԱ-ԳՀԱՊՁԲ-20/18-1,1083600.0,0.0,0,0,20200305,20201230,ԷՔՍՏՐԱ ՀՈԼԴԻՆԳ ՍՊԸ,20200329
64,635030001,ՀՆԱ-ԳՀԱՊՁԲ-20/18-2,1260000.0,126000.0,0,0,20200305,20201230,Պետրոսյան Հոլդինգ ՍՊԸ,20200329
64,635031001,ՀՆԱ-ԳՀԱՊՁԲ-20/18-3,27200.0,0.0,0,0,20200305,20201230,ՌԵԱՔԻՄ- ՍՊԸ,20200329
64,635032001,Բ0510374130,44200.0,44200.0,0,0,20200305,20201230,Մագտոնի ՍՊԸ,20200329
64,635302001,Ա2490181847,132299.0,132298.0,0,0,20200304,20201230,ԳԼԱԶԵԹ ՍՊԸ,20200329
64,640772001,Ա3965939111/Ա7440217125,240160.0,240160.0,0,0,20200312,20201230,Էկոֆորմ ՍՊԸ,20200329
64,640773001,Ա4254669228/Բ7087285570,127000.0,127000.0,0,0,20200313,20201230,Մագտոնի ՍՊԸ,20200329
64,641541001,Բ1533433557,704700.0,704700.0,0,0,20200319,20201230,ԱԶԱՏ ԱՍԱՏՐՅԱՆ ԱՆԴՐԱՆԻԿԻ ԱՁ,20200329
64,642366001,Բ5671596637,162500.0,162500.0,0,0,20200323,20201230,Մագտոնի ՍՊԸ,20200329
64,642367001,Ա1316644778,31584.0,31584.0,0,0,20200320,20201230,ԷԿՈՖՈՐՄ ՍՊԸ,20200329
64,642399001,Ա8551854228,514080.0,514078.3,0,0,20200324,20201230,Էկոֆորմ ՍՊԸ,20200329
70,610116001,015.09.18.0030/3,2800000.0,942142.0,0,0,20200130,20201225,-Գազպրոմ Արմենիա- ՓԲԸ,20200329
70,610117001,015.09.18.0030,35000000.0,11019346.9,0,0,20200130,20201225,-Գազպրոմ Արմենիա- ՓԲԸ,20200329
70,610118001,012.03.19.0030/5,2500000.0,1067103.0,0,0,20200130,20201225,-Գազպրոմ Արմենիա- ՓԲԸ,20200329
70,610131001,012.03.19.0030/1,2500000.0,1230845.0,0,0,20200130,20201225,-Գազպրոմ Արմենիա- ՓԲԸ,20200329
70,610228001,012.09.18.0030/2,4100000.0,1493694.0,0,0,20200130,20201225,-Գազպրոմ Արմենիա- ՓԲԸ,20200329
70,615195001,ԿՊ0105,85000000.0,21853514.7,0,0,20200204,20201225,-Հայաստանի էլեկտրական ցանցեր- ՓԲԸ,20200329
70,621837001,ՀՀՎԱ-20/001-Գ,2500000.0,621435.0,0,0,20200211,20201225,Գազպրոմ Արմենիա ՓԲԸ,20200329
70,628728001,ՀՀՎԱ-20/001-Է,1000000.0,93032.0,0,0,20200220,20201225,-Հայաստանի էլեկտրական ցանցեր- ՓԲԸ,20200329
71,623993001,ՀՀՎԱ-20/001-Ջ,300000.0,29313.0,0,0,20200213,20201225,-Վեոլիա Ջուր- ՓԲԸ,20200329
71,629391001,2-12-48,7500000.0,1819800.0,0,0,20200221,20201225,Վեոլիա Ջուր ՓԲԸ,20200329
72,630290001,061991,3000000.0,263288.0,0,0,20200225,20201225,-ՄՏՍ Հայաստան- ՓԲԸ,20200329
72,630291001,"112758719, 112785769",8000000.0,980943.9,0,0,20200225,20201225,--ՎԵՈՆ Արմենիա-- ՓԲԸ,20200329
72,630293001,113303392,3000000.0,197058.4,0,0,20200225,20201225,-ՎԵՈՆ Արմենիա- ՓԲԸ,20200329
72,630294001,114751926,19000000.0,2450501.7,0,0,20200225,20201225,--ՎԵՈՆ Արմենիա-- ՓԲԸ,20200329
72,630295001,Ա0438271227,7129.0,7129.0,0,0,20200225,20201225,-ՄՏՍ Հայաստան- ՓԲԸ,20200329
72,630296001,Ա0680188137,13336.0,13336.0,0,0,20200225,20201225,-ՄՏՍ Հայաստան- ՓԲԸ,20200329
72,635074001,ՀՀՍՆ-02/15,1000000.0,40220.0,0,0,20200306,20201225,-Յուքոմ- ՍՊԸ,20200329
72,635075001,Ա1347187468,8500.0,8500.0,0,0,20200306,20201225,-ՄՏՍ Հայաստան- ՓԲԸ,20200329
72,635076001,Ա1582677698,15900.0,15900.0,0,0,20200306,20201225,-ՄՏՍ Հայաստան- ՓԲԸ,20200329
72,642707001,Ա2512564942,15900.0,15900.0,0,0,20200325,20201225,-ՄՏՍ Հայաստան- ՓԲԸ,20200329
72,642708001,Ա2269155934,8207.0,8207.0,0,0,20200325,20201225,-ՄՏՍ Հայաստան- ՓԲԸ,20200329
73,642709001,ՀՀՎԱ-ՄԱ-ԾՁԲ-20/7,1824000.0,1824000.0,0,0,20200325,20201231,-ՍԻԼ ԻՆՇՈՒՐԱՆՍ- ՓԲԸ,20200329
77,643141001,ՀՀՎԱ-ՄԱ-ԾՁԲ-20/1,2700000.0,0.0,0,0,20200327,20201225,--Հելիքս Կոնսալտինգ-- ՍՊԸ,20200329
80,635260001,ԱԻՆ 209,64800.0,5400.0,0,0,20200306,20201225,ՍՕՍ Սիսթեմս ՍՊԸ,20200329
81,627154001,ՀՀՎԱ-ՀԲՄԱՇՁԲ-19/2-1,47384940.0,20178770.0,0,0,20200218,20201225,Ավետիսյան Քոնսթրաքշն ՍՊԸ,20200329
82,638460001,ՀՀՎԱ-ԳՀԾՁԲ-20/6-1,12250000.0,1201532.9,0,0,20200313,20201225,ՋԻԷՆՋԻՔԵՅ ԳՐՈՒՊ ՓԲԸ,20200329
83,643106001,ՀՀՎԱ-ԳՀԱՊՁԲ-20/13-5,53000.0,15900.0,0,0,20200326,20201225,Վերտեքս Գրուպ ՍՊԸ,20200329
85,638327001,ՀՀՎԱ-ԳՀԱՊՁԲ-20/5-1,37506000.0,37506000.0,0,0,20200313,20201225,-ՄԱՔՍ ՕԻԼ- ՍՊԸ,20200329
93,610281001,"ԿՊ012401
",14667400.0,2067428.8,0,0,20200108,20201230,«Հայաստանի էլեկտրական ցանցեր» ՓԲԸ,20200329
94,616555001,021/01/11/2014,1000000.0,228127.0,0,0,20200211,20201230,«Յուքոմ» ՓԲԸ,20200329
94,630678001,112761658 S4002,1000000.0,249016.0,0,0,20150309,20201230,«ՎԵՈՆ Արմենիա» ՓԲԸ,20200329
94,633492001,PD-117-02-20,1000000.0,364000.0,0,0,20200316,20201230,«Հայփոստ» ՓԲԸ,20200329
97,616557001,ՏԿԵՆ-ՄԱ-ԾՁԲ-2020/2,999600.0,0.0,0,0,20200201,20201230,Գեւորգ Սիմոնյան Ջիվանի,20200329
98,616554001,Ա1363624747,180000.0,30000.0,0,0,20200131,20201230,«Հայկական ծրագրեր» ՍՊԸ,20200329
99,633071001,"ՏԿԵՆ-ԳՀԾՁԲ-2020/3Ծ
",1000000.0,250000.0,0,0,20200303,20201230,Բիլլ Սթոուն ՍՊԸ,20200329
99,638670001,ՏԿԵՆ-ԳՀԾՁԲ-2020/1Ծ-1,245000.0,245000.0,0,0,20200316,20201230,«Հայկարլի» ՍՊԸ,20200329
99,638671001,ՏԿԵՆ-ԳՀԾՁԲ-2020/1Ծ,397000.0,397000.0,0,0,20200316,20201230,«Միսմա» ՍՊԸ,20200329
101,629952001,"Բ1882360577
",32000.0,32000.0,0,0,20200224,20201230,Էմմա Չոբանյան ԱՁ,20200329
102,634272001,437/19,108000.0,108000.0,0,0,20200306,20201230,«Տրանսիմպեքս» ՍՊԸ,20200329
106,610596001,"Ա9762366923
",20000.0,20000.0,0,0,20200131,20201230,«ԷՎՐԻԴԵՅ» ՓԲԸ,20200329
106,639326001,Ա0448571535,100620.0,0.0,0,0,20200317,20201230,«Արսանիտ» ՍՊԸ,20200329
113,599644001,ԿՊ 0010,16000000.0,5181755.8,0,0,20200116,20201225,Հայաստանի էլեկտրական ցանցեր ՓԲԸ,20200329
113,605814001,011.08.13.00346,2200000.0,1281567.0,0,0,20200123,20201225,Գազպրոմ Արմենիա ՓԲԸ,20200329
113,605815001,015.02.15.0346/2,1000000.0,452034.0,0,0,20200123,20201225,Գազպրոմ Արմենիա ՓԲԸ,20200329
113,605816001,012.12.18.0346/4,1000000.0,437043.0,0,0,20200123,20201225,Գազպրոմ Արմենիա ՓԲԸ,20200329
114,605732001,07-0060-3,359500.0,104000.0,0,0,20200123,20201225,-Վեոլիա Ջուր- ՓԲԸ,20200329
114,622507001,ՀՀԱՆ-ՄԱԾՁԲ-20/10,60000.0,0.0,0,0,20200212,20201220,-Երեւանի կանխարգելիչ ախտահանում- ՓԲԸ,20200329
115,605730001,PD-53-01-20,3000000.0,600000.0,0,0,20200123,20201225,-ՀԱՅՓՈՍՏ-ՓԲԸ,20200329
115,605731001,112763058 S4002,12500000.0,2571211.2,0,0,20200123,20201225,-ՎԵՈՆ Արմենիա- ՓԲԸ,20200329
116,611510001,Բ 1313352731,171000.0,171000.0,0,0,20200131,20201225,-ԱՐՄԵՆԻԱ ԻՆՇՈՒՐԱՆՍ- ԱՊԱՀՈՎԱԳՐԱԿԱՆ Ա,20200329
117,621978001,Ստեփանավան-2019,222000.0,37000.0,0,0,20200211,20201225,ՀՀ Լոռւ մարզի Ստեփանավանի համայնքապ,20200329
117,642127001,Գորիս-2019,129000.0,0.0,0,0,20200324,20201225,Գորիսի քաղաքային համայնք,20200329
119,610240001,ՀՀԱՆ-ԳՀԾՁԲ-20/2,300000.0,45000.0,0,0,20200130,20201225,ՎԻ ԳՐՈՒՊ ՍՊԸ,20200329
119,630128001,ՀՀԱՆ-ԳՀԾՁԲ-20/3,500000.0,0.0,0,0,20200224,20201225,Ռումորս ՍՊԸ,20200329
120,610842001,ՀՀԱՆ-ՄԱԾՁԲ-20/3,305000.0,0.0,0,0,20200131,20201225,-ԵրՄՄԳՀԻ- ՓԲԸ,20200329
120,610843001,ՀՀԱՆ-ՄԱԾՁԲ-20/4,8500000.0,1416666.0,0,0,20200131,20201225,Մեյսիս Ինֆորմեյշն Սիսթեմս ՍՊԸ,20200329
120,610844001,ՀՀԱՆ-ՄԱԾՁԲ-20/5,2548800.0,424800.0,0,0,20200131,20201225,Հայկական Ծրագրեր ՍՊԸ,20200329
120,610845001,ՀՀԱՆ-ՄԱԾՁԲ-20/7,1680000.0,0.0,0,0,20200131,20201225,Մեգասոֆթ ՍՊԸ,20200329
120,611182001,ՀՀԱՆ-ՄԱԾՁԲ-20/8,2304000.0,384000.0,0,0,20200131,20201225,ՎԻ ԻՔՍ ՍՈՖԹ ՍՊԸ,20200329
120,612256001,ՀՀԱՆ-ՄԱԾՁԲ-20/6,1440000.0,0.0,0,0,20200201,20201225,Լայմ Տեխ ՍՊԸ,20200329
121,610242001,Բ 5131632554,99996.0,0.0,0,0,20200130,20201225,Բլից Մեդիա ՍՊԸ,20200329
126,637674001,Բ 7774549264,48000.0,48000.0,0,0,20200312,20201225,Արտակ Հարությունյան ԱՁ,20200329
126,641243001,ՀՀԱՆ-ԳՀԱՊՁԲ-20/1-8,193100.0,0.0,0,0,20200320,20201225,Սմարթլայն ՍՊԸ,20200329
126,641258001,ՀՀԱՆ-ԳՀԱՊՁԲ-20/1-9,1461480.0,0.0,0,0,20200320,20201225,ՊԱՏՐՈՆ ՌՄ ՍՊԸ,20200329
126,641288001,ՀՀԱՆ-ԳՀԱՊՁԲ-20/1-10,2145000.0,0.0,0,0,20200201,20201225,Նորմա-պլյուս ՍՊԸ,20200329
126,641289001,ՀՀԱՆ-ԳՀԱՊՁԲ-20/1-1,4826934.0,0.0,0,0,20200320,20201225,ՍԴԴ ԳՐՈՒՊ ՍՊԸ,20200329
126,641348001,ՀՀԱՆ-ԳՀԱՊՁԲ-20/1-5,88050.0,0.0,0,0,20200201,20201225,Էմ Սի Էս Կովկաս ՍՊԸ,20200329
126,641349001,ՀՀԱՆ-ԳՀԱՊՁԲ-20/1-4,195000.0,0.0,0,0,20200201,20201225,Փեն բոքս ՍՊԸ,20200329
126,641351001,ՀՀԱՆ-ԳՀԱՊՁԲ-20/1-6,261200.0,0.0,0,0,20200201,20201225,-ԱՌԷԱ ՊԱՊԻՐՈՒՍ- ՍՊԸ,20200329
127,628203001,ՀՀԱՆ-ԳՀԱՊՁԲ-20/5-2,2556000.0,1022400.0,0,0,20200219,20201225,ՍԻՓԻԷՍ ՕԻԼ Սահմանափակ պատասխանատվու,20200329
127,628207001,ՀՀԱՆ-ԳՀԱՊՁԲ-20/5-1,1819200.0,728000.0,0,0,20200219,20201225,ՖԼԵՇ ՍՊԸ,20200329
137,599648044,00331521/մարզպետարան/,10756300.0,3137056.2,0,0,20200108,20201220,-Հայաստանի Էլեկտրական ցանցեր- ՓԲԸ,20200329
137,599649044,"0331589 /Աշտարակի ՍԾՏԳ/
",1000000.0,459885.4,0,0,20200108,20201220,-Հայաստանի Էլեկտրական ցանցեր- ՓԲԸ,20200329
137,599650044,"0286670 /Ապարանի ՍԾՏԳ/
",700000.0,206811.8,0,0,20190108,20201220,-Հայաստանի Էլեկտրական ցանցեր- ՓԲԸ,20200329
137,599651044,"0285353 /Ծաղկահովիտի ՍԾՏԳ/
",700000.0,0.0,0,0,20200108,20201220,-Հայաստանի Էլեկտրական ցանցեր- ՓԲԸ,20200329
138,608327044,"33554476
",172800.0,10980.0,0,0,20200108,20201220,--Վեոլա Ջուր-- ՓԲԸ,20200329
139,600963044,"21-Ա01
",540000.0,0.0,0,0,20200108,20201220,ՀՀ ԿԱ ԱԶԳԱՅԻՆ ԱՆՎՏԱՆԳՈՒԹՅԱՆ ԾԱՌԱՅՈՒ,20200329
139,600964044,"112984894 S-61-12

",5115400.0,704031.9,0,0,20200108,20201220,ՎԵՈՆ Արմենիա ՓԲԸ,20200329
139,608328044,PD-46-01-2020,200000.0,0.0,0,0,20200117,20201220,--ՀԱՅՓՈՍՏ-- ՓԲԸ,20200329
139,608329044,ՀՀԱՄ-ՀԿ-ՄԱԾՁԲ-20/02,576000.0,0.0,0,0,20200121,20201220,Հատուկ Կապ ՓԲԸ,20200329
142,633800044,ՀՀԱՄ-ԵՐՄՄԳՀԻ-ՄԱԾՁԲ-20/03,115000.0,0.0,0,0,20200217,20201215,-Երեւանի մաթեմատիկական մեքենաների գի,20200329
142,633801044,ՀՀԱՄ-ՑՕՀ-ԳՀԾՁԲ-20/02,1440000.0,0.0,0,0,20200225,20201215,ՎԻ ԻՔՍ ՍՈՖԹ ՍՊԸ,20200329
147,633802044,ՀՀԱՄ-ՎԹ-ՄԱԾՁԲ-20/04,150000.0,0.0,0,0,20200312,20201215,Ստեփանյան Կորյուն Ղուկասի,20200329
147,633803044,ՀՀԱՄ-ՄԱԾՁԲ-20/01,1000000.0,0.0,0,0,20200220,20201215,ԱՆԱՆԴԱ ՍՊԸ,20200329
149,633795044,ՀՀԱՄ-ԳՀԱՊՁԲ-20/03,3999931.6,0.0,0,0,20200131,20201220,ՖԼԵՇ ՍՊԸ,20200329
156,600209041,N 07108136590-20,2359800.0,1116300.0,0,0,20200101,20201215,Գազպրոմ Արմենիա ՓԲԸ,20200329
156,600210041,N 102,5040400.0,1088495.0,0,0,20200101,20201215,Հայաստանի  էլեկտրական ցանցեր ՓԲԸ,20200329
157,600208041,N 67135046-20,189600.0,15660.0,0,0,20200101,20201215,Վեոլիա Ջուր ՓԲԸ,20200329
157,636442041,ԱՄ-ՄԱ-ԾՁԲ-20/06-ԱՄ,35200.0,0.0,0,0,20200309,20201215,"Արտաշատի կանխարգելիչ ախտահանում դու
ստր ՓԲԸ",20200329
158,600207041,N 113039917-113069529-20,430400.0,77273.0,0,0,20200101,20201215,Վեոն Արմենիա ՓԲԸ,20200329
158,600213041,N 113066324-112743329-20,5497600.0,720033.0,0,0,20200101,20201215,Վեոն Արմենիա   ՓԲԸ,20200329
158,600214041,N 117860137-20,215200.0,28800.0,0,0,20200101,20201215,Վեոն  Արմենիա ՓԲԸ,20200329
159,611055041,Բ 1006088570,41000.0,41000.0,0,0,20200129,20201215,Ինգո Արմենիա  ԱՓԲԸ,20200329
161,613917041,ԱՄ-ԳՀԾՁԲ-20/1-ԱՄ,1380000.0,92000.0,0,0,20200113,20201215,Վի ԻՔՍ  ՍՈՖՏ  ՍՊԸ,20200329
161,626203041,ԱՄ-ՄԱԾՁԲ-20/04-ԱՄ,95000.0,0.0,0,0,20200217,20201215,Հայկական ծրագրեր  ՍՊԸ,20200329
161,626204041,ԱՄ-ՄԱԾՁԲ-20/03-ԱՄ,115000.0,0.0,0,0,20200217,20201215,ԵՐՄՄԳՀԻ ՓԲԸ,20200329
161,635936041,ԱՄ-ՄԱ-ԾՁԲ-20/05-ԱՄ,500000.0,0.0,0,0,20200302,20201215,ԼՍՈՖՏ ՍՊԸ,20200329
