CONTID,CONTRACT,COMREF,CONTAMOUNT,PAYAMOUNT,PREAMOUNT,PAYPREAMOUNT,CONTBEGIN,CONTEND,BENCUST,DATA
13,278335001,ՀՀ ԱԺ ՇՀԾՁԲ-15/3-2016,8400000.0,8400000.0,0.0,0.0,20160125,20161230,Կարկոմավտո ՍԵրվիս ՍՊԸ,20161229
13,292260001,ՀՀ ԱԺ-ԲԸԱՀԾՁԲ-16/3-005,6958000.0,6958000.0,0.0,0.0,20160210,20161230,Տոյոտա Երեւան ՍՊԸ,20161229
13,306122001,ԱԺ-ԲԸԱՀԾՁԲ-16/3-006,33490.0,33490.0,0.0,0.0,20160212,20161230,Եուրոմոթորս,20161229
13,322225001,ՀՀ ԱԺ-ԲԸԱՀԾՁՆ-16/3-020,2600000.0,2600000.0,0.0,0.0,20161216,20161230,Մուրան ՍՊԸ,20161229
14,286303001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/3-2016,6028750.0,6028750.0,0.0,0.0,20151229,20161230,Սմարթլայն ՍՊԸ,20161229
14,287454001,005365519,925000.0,925000.0,0.0,0.0,20160331,20161225,Տիգման Գրուպ ՍՊԸ,20161229
14,288226001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/8-2016-1ՄԱԳ,1353600.0,1353600.0,0.0,0.0,20160329,20161230,Մագնատէս ՍՊԸ,20161229
14,288228001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/8-2016-Մ,1921800.0,1921800.0,0.0,0.0,20160325,20161230,Մագնատէս ՍՊԸ,20161229
14,288229001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/8-2016-Լ,340000.0,340000.0,0.0,0.0,20160325,20161230,Լիմուշ ՍՊԸ,20161229
14,288230001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/8-2016-1-ԿՈՄ,1269000.0,1269000.0,0.0,0.0,20160329,20161230,Կոմպասս ՍՊԸ,20161229
14,288233001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/8-2016-Դ,103500.0,103500.0,0.0,0.0,20160325,20161230,Դիջիթեք ՍՊԸ,20161229
14,288235001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/8-2016-ՄԻԿ,40200.0,40200.0,0.0,0.0,20160325,20161230,Միկրորինգ ՍՊԸ,20161229
14,288236001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/8-2016-Ն,64050.0,64050.0,0.0,0.0,20160325,20161230,Նորմա պլյուս ՍՊԸ,20161229
14,289657001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/8-2016-2Ա,119600.0,119600.0,0.0,0.0,20160329,20161230,Արվատեկ ՍՊԸ,20161229
14,290087001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/8-2016-1ՍԻԼ,3643200.0,3643200.0,0.0,0.0,20160329,20161230,Սիլվա Յոլչյան ԱՁ,20161229
14,300577001,1761782341,558000.0,558000.0,0.0,0.0,20160418,20161225,Տիգման Գրուպ,20161229
14,300582001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/8-2016-1ՊԱՏ,1929780.0,1929780.0,0.0,0.0,20160329,20161230,Պատրոն ՌՄ,20161229
14,300583001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/8-2016-Պ,1488210.0,1488210.0,0.0,0.0,20160325,20161230,Պատրոն ՌՄ,20161229
14,300588001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/8-2016-Կ,2640000.0,2640000.0,0.0,0.0,20160325,20161230,Կոմպասս,20161229
14,300589001,4810523618,893100.0,893100.0,0.0,0.0,20160420,20161225,Արթուր Հարությունյան ԱՁ,20161229
14,301758001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/8-2016-Ս,316000.0,316000.0,0.0,0.0,20160325,20161230,Սիլվա Յոլչյան ԱՁ,20161229
14,303045001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/8-2016-5ՍԵԳ,95000.0,95000.0,0.0,0.0,20160518,20161230,ՍԵԳ ՍՊԸ,20161229
14,303046001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/8-2016-1ՍՄԱ,4875000.0,4875000.0,0.0,0.0,20160329,20161230,Սմարթլայն ՍՊԸ,20161229
14,309819001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/8-2016-5SIL,1630800.0,1630800.0,0.0,0.0,20160518,20161230,Սիլվա Յոլչյան ԱՁ,20161229
14,313927001,Բ 1778221195,990400.0,990400.0,0.0,0.0,20161018,20161225,Կարեն Քոսոյան ԱՁ,20161229
15,300578001,5606016753,180000.0,180000.0,0.0,0.0,20160427,20161225,Տիգրան Հարությունյան ԱՁ,20161229
15,300579001,0067434797,75000.0,75000.0,0.0,0.0,20160427,20161225,Արտեմիս ՍՊԸ,20161229
15,304278001,4109544552,350000.0,350000.0,0.0,0.0,20160721,20161225,Հրաշք Այգի ՍՊԸ,20161229
15,304565001,3045627239,742500.0,742500.0,0.0,0.0,20160721,20161225,Տիգրան Հարությունյան ԱՁ,20161229
15,311635001,B 7356022972,800000.0,800000.0,0.0,0.0,20161011,20161225,Ագրո մաստեր ՍՊԸ,20161229
15,311680001,Բ 3521325268,500000.0,500000.0,0.0,0.0,20161011,20161225,Արտեմիս ՍՊԸ,20161229
16,280761001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/1-2016 ,114888160.0,114888160.0,0.0,0.0,20160301,20161230,Ֆլեշ ՍՊԸ,20161229
17,287368001,6231503955,980000.0,980000.0,0.0,0.0,20160405,20161225,Տիգման Գրուպ ՍՊԸ,20161229
17,292079001,6114938185,991000.0,991000.0,0.0,0.0,20160420,20161225,Արթուր Հարությունյան ԱՁ,20161229
17,300577001,1761782341,132880.0,132880.0,0.0,0.0,20160418,20161225,Տիգման Գրուպ,20161229
17,313300001,Բ 8151324800,994000.0,994000.0,0.0,0.0,20161020,20161225,Կարեն Քոսոյան ԱՁ,20161229
17,322223001,Բ 1500128394,999750.0,999750.0,0.0,0.0,20161221,20161230,Կարեն Քոսոյան ԱՁ,20161229
17,322314001,Բ3055945888,731400.0,731400.0,0.0,0.0,20161223,20161230,Արթուր Հարությունյան ԱՁ,20161229
18,277145001,5553589373,254180.0,254180.0,0.0,0.0,20160203,20161225,Յուպիտեր Ֆոտո Էքսպրես ՍՊԸ,20161229
18,288227001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/8-2016-2Մ,469800.0,469800.0,0.0,0.0,20160329,20161230,Մագնատէս ՍՊԸ,20161229
18,288231001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/8-2016-2ԷԼ,194000.0,194000.0,0.0,0.0,20160329,20161230,Էլկոմպ ՍՊԸ,20161229
18,288232001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/8-2016-3ԷՅՉ,102720.0,102720.0,0.0,0.0,20160325,20161230,Էյչ Գրուպ ՍՊԸ,20161229
18,288234001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/8-2016-3ՏՈՆ,104850.0,104850.0,0.0,0.0,20160325,20161230,Տոնէքս ՍՊԸ,20161229
18,288237001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/8-2016-3 ԼԻՄ,680000.0,680000.0,0.0,0.0,20160325,20161230,Լիմուշ ՍՊԸ,20161229
18,288239001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/8-2016-3ՆՈՐ,97665.0,97665.0,0.0,0.0,20160325,20161230,Նորմա պլյուս ՍՊԸ,20161229
18,288292001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/8-2016-3ՍԵԳ,85000.0,85000.0,0.0,0.0,20160325,20161230,ՍԵԳ ՍՊԸ,20161229
18,288715001,9338468002,967500.0,967500.0,0.0,0.0,20160415,20161225,Տիգման Գրուպ ՍՊԸ,20161229
18,289633001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/8-2016-3-ԿՈՄ,913200.0,913200.0,0.0,0.0,20160325,20161230,Կոմպասս ՍՊԸ,20161229
18,292749001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/8-2016-3ՍՏԱ,229020.0,229020.0,0.0,0.0,20160325,20161230,ՍՏԱՐՏԿՈՊԻ,20161229
18,292750001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/8-2016-3ՊԱՏ,1096440.0,1096440.0,0.0,0.0,20160325,20161230,Պատրոն ՌՄ ՍՊԸ,20161229
18,292751001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/8-2016-2Պ,194580.0,194580.0,0.0,0.0,20160329,20161230,Պատրոն ՌՄ ՍՊԸ,20161229
18,295025001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/8-2016-3-ՄԻԿ,3342900.0,3342900.0,0.0,0.0,20160325,20161230,Միկրորինգ ՍՊԸ,20161229
18,300577001,1761782341,292500.0,292500.0,0.0,0.0,20160418,20161225,Տիգման Գրուպ,20161229
18,300581001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/12-2016,2186100.0,2186100.0,0.0,0.0,20160428,20161230,Մագնատես ՍՊԸ,20161229
18,301759001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/8-2016-7SIL,406300.0,406300.0,0.0,0.0,20160520,20161230,Սիլվա Յոլչյան ԱՁ,20161229
18,303047001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/8-2016-7ՍԵԳ,570500.0,570500.0,0.0,0.0,20160520,20161230,ՍԵԳ ՍՊԸ,20161229
18,304350001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/8-2016-4,5870460.0,5870460.0,0.0,0.0,20160506,20161230,Սիլվա Յոլչյան ԱՁ,20161229
18,309820001,ՀՀ ԱԺ ՇՀԱՊՁԲ-15/8-2016-6,4141485.0,4141485.0,0.0,0.0,20160516,20161230,Սիլվա Յոլչյան ԱՁ,20161229
18,310369001,Բ 74825462799,231000.0,231000.0,0.0,0.0,20160922,20161225,Յուպիտեր Ֆոտո Էքսպրես,20161229
18,316532001,Բ 8510358815,992550.0,992550.0,0.0,0.0,20161115,20161225,Կարեն Քոսոյան,20161229
18,319391001,Բ 3099703763,997250.0,997250.0,0.0,0.0,20161209,20161225,Կարեն Քոսոյան ԱՁ,20161229
18,320798001,Բ 5084359153,300000.0,300000.0,0.0,0.0,20161214,20161225,Յուպիտեր ֆոտո Էքսպրես ՍՊԸ,20161229
18,322575001,Բ 6908402131,250000.0,250000.0,0.0,0.0,20161223,20161230,Արթուր Հարությունյան ԱՁ,20161229
24,259703001,,1300000.0,1020228.0,0.0,0.0,20130918,20161225,«ՀԱՅԱՍՏԱՆԻ ԷԼԵԿՏՐԱԿԱՆ ՑԱՆՑԵՐ»,20161229
24,271929001,,800000.0,381500.0,0.0,0.0,20160108,20161225,«ՎԱՐԴԱՆԱՆՑ ԲԻԶՆԵՍ ԿԵՆՏՐՈՆ»,20161229
26,261871001,,2000000.0,1435917.0,0.0,0.0,20160108,20161225,Ղ-ՏԵԼԵԿՈՄ,20161229
26,266355001,,2500000.0,1355780.0,0.0,0.0,20160108,20161225,«ԱՐՄԵՆԻԱ ՏԵԼԵՖՈՆ ԿՈՄՊԱՆԻ»,20161229
26,266356001,,3500000.0,2611000.0,0.0,0.0,20160108,20161225,«ՅՈՒՔՈՄ»,20161229
26,277820001,,325000.0,325000.0,0.0,0.0,20160108,20161225,"ՀՀ ԿԱ ԱԶԳԱՅԻՆ ԱՆՎՏԱՆԳՈՒԹՅԱՆ ԾԱՌԱՅՈՒ
ԹՅՈՒՆ",20161229
26,282021001,,204000.0,204000.0,0.0,0.0,20160219,20161225,«ԱՐՄԵՆԻԱՆ ԴԵՅԹԱՔՈՄ ՔԱՄՓՆԻ»,20161229
26,283271001,,1647600.0,1510327.0,0.0,0.0,20160219,20161225,«ԱՐՄԵՆԻԱ ՏԵԼԵՖՈՆ ԿՈՄՊԱՆԻ»,20161229
26,298849001,,100000.0,97000.0,0.0,0.0,20160111,20161225,ՀԱՅՓՈՍՏ,20161229
27,273705001,,569860.0,569860.0,0.0,0.0,20160120,20161225,ԻՆԳՈ ԱՐՄԵՆԻԱ ԱՊԱՀՈՎԱԳՐԱԿԱՆ,20161229
28,270870001,,2428000.0,2224442.0,0.0,0.0,20160108,20161225,Մերի Հենրիկի Հակոբյան,20161229
28,271928001,,22068000.0,20229000.0,0.0,0.0,20160101,20161225,«ՎԱՐԴԱՆԱՆՑ ԲԻԶՆԵՍ ԿԵՆՏՐՈՆ»,20161229
28,280124001,,2340000.0,2145000.0,0.0,0.0,20160108,20161225,«ՓՐՈՓԵՐԹԻ ՍՈԼՅՈՒՇՆԶ»,20161229
29,285586001,,370000.0,370000.0,0.0,0.0,20160325,20161225,ԱՐՄԵՆԻԱ ԹՐԱՎԵԼ+Մ,20161229
29,288361001,,640000.0,640000.0,0.0,0.0,20160402,20161225,«ՍԱՐՅԱՆ 1 ԹՐԵՎԼ ՔԼԱԲ»,20161229
29,295881001,,272000.0,272000.0,0.0,0.0,20160408,20161225,ԱՐՄԵՆԻԱ ԹՐԱՎԵԼ+Մ,20161229
29,296980001,,788540.0,788540.0,0.0,0.0,20160526,20161225,«ՍԱՐՅԱՆ 1 ԹՐԵՎԼ ՔԼԱԲ»,20161229
29,296981001,,592000.0,592000.0,0.0,0.0,20160526,20161225,ԱՐՄԵՆԻԱ ԹՐԱՎԵԼ+Մ,20161229
30,281562001,,420000.0,420000.0,0.0,0.0,20160108,20161225,ԿԵՆՏՐՈՆ .ՇՐՋ .ՊԱՀՊԱՆՈՒԹՅԱՆ ԲԱԺԻՆ,20161229
31,281358001,,600000.0,600000.0,0.0,0.0,20160219,20161225,Լ ՍՈՖՏ,20161229
31,283578001,,288000.0,288000.0,0.0,0.0,20160219,20161225,ԼԻՆԿ,20161229
31,283579001,,200000.0,200000.0,0.0,0.0,20160218,20161225,"ԵՐԵՎԱՆԻ ՄԱԹԵՄԱՏԻԿԱԿԱՆ ՄԵՔԵՆԱՆԵՐԻ ԳԻ
ՏԱՀԵՏԱԶՈՏԱԿԱՆ ԻՆՍՏԻՏՈՒՏ",20161229
31,290402001,,585000.0,585000.0,0.0,0.0,20160414,20161225,ՄԱՏՏԵՔ,20161229
32,281359001,,431400.0,431400.0,0.0,0.0,20160218,20161225,ԲԼԻՑ-ՄԵԴԻԱ,20161229
32,283718001,,28500.0,28500.0,0.0,0.0,20160315,20161225,ԱՍՏՂԻԿ ԳՐԱՏՈՒՆ,20161229
32,320261001,,119250.0,119250.0,0.0,0.0,20161213,20161225,«ԱՍՏՂԻԿ ԳՐԱՏՈՒՆ»,20161229
33,319193001,,972000.0,972000.0,0.0,0.0,20161205,20161225,«ՀԱՅԱՈՒԴԻՏ»,20161229
35,283269001,,3074000.0,3074000.0,0.0,0.0,20160219,20161225,«Մ - ԲԻ-Ռ,20161229
35,283270001,,720000.0,720000.0,0.0,0.0,20160311,20161225,«Մ - ԲԻ-Ռ,20161229
36,293208001,,1887335.0,1887335.0,0.0,0.0,20160425,20161225,«ՍՄԱՐԹԼԱՅՆ»,20161229
36,294754001,,57800.0,57800.0,0.0,0.0,20160510,20161225,«ՍՄԱՐԹԼԱՅՆ»,20161229
36,294756001,,636000.0,636000.0,0.0,0.0,20160510,20161225,ԿՈՄՊԱՍՍ,20161229
36,294796001,,484000.0,484000.0,0.0,0.0,20160510,20161225,ՍԵԳ,20161229
36,294797001,,334920.0,334920.0,0.0,0.0,20160510,20161225,«ՍԵՐԺ ԿՈՄՊՅՈՒՏԵՐՍ»,20161229
36,294798001,,494070.0,494070.0,0.0,0.0,20160510,20161225,ՊԱՏՐՈՆ ՌՄ,20161229
36,320563001,,121250.0,121250.0,0.0,0.0,20161215,20161225,«ԾԻԾԵՌՆԱԿ-2»,20161229
37,280125001,,12704600.0,12704600.0,0.0,0.0,20160330,20161225,ՖԼԵՇ,20161229
37,295880001,,579200.0,576000.0,0.0,0.0,20160520,20161225,ԱՐՊԱՆԻՎ,20161229
37,296634001,,32000.0,32000.0,0.0,0.0,20160527,20161225,«ԷԼԲԱՏ»,20161229
37,308086001,,26500.0,26500.0,0.0,0.0,20160811,20161225,«ԷԼԲԱՏ»,20161229
37,309768001,,26500.0,26500.0,0.0,0.0,20160919,20161225,«ԷԼԲԱՏ»,20161229
38,291618001,,1721070.0,1721070.0,0.0,0.0,20160422,20161225,ԼԻԴԵՐ ՔՈՄՓԱՆԻ,20161229
42,276922001,00490/2016,20000000.0,16524802.0,0.0,0.0,20160222,20161225,«ԳԱԶՊՐՈՄ ԱՐՄԵՆԻԱ»,20161229
42,284254001,NԿՊ0065,46508778.0,46508778.0,0.0,0.0,20160325,20161225,«ՀԱՅԱՍՏԱՆԻ ԷԼԵԿՏՐԱԿԱՆ ՑԱՆՑԵՐ»,20161229
43,286591001,ՀՀՆԱ-ԲԸԱՀԾՁԲ-16/7,1480000.0,1480000.0,0.0,0.0,20160406,20161225,«ԵՐԵՎԱՆԻ ԿԱՆԽԱՐԳԵԼԻՉ ԱԽՏԱՀԱՆՈՒՄ»,20161229
43,286594001,4-10-8/2016,2398583.0,2398583.0,0.0,0.0,20160406,20161225,ԵՐԵՎԱՆ ՋՈՒՐ,20161229
44,268219001,099/01/08/2011/2016,1630537.0,1630537.0,0.0,0.0,20160202,20161225,«ՅՈՒՔՈՄ»,20161229
44,273128001,ՀՀՆԱ-ՇՀԾՁԲ-15/1-15/76-1,1941600.0,1779988.0,0.0,0.0,20160325,20161225,«ԱՐՄԵՆԻԱ ՏԵԼԵՖՈՆ ԿՈՄՊԱՆԻ»,20161229
44,276691001,12/09,196800.0,196800.0,0.0,0.0,20160222,20161225,Ղ-ՏԵԼԵԿՈՄ,20161229
44,283463001,ՀՀՆԱ-ԲԸԱՀԾՁԲ-16/03,1800000.0,1800000.0,0.0,0.0,20160322,20161225,ԲԵՍԹ ՍՈՖԹ,20161229
44,284104001,ՀՀՆԱ-ԲԸԱՀԾՁԲ-16/05/6505-ES-3,66000.0,60500.0,0.0,0.0,20160325,20161225,«ԷՅԲԻՍԻԴՈՄԵՆ»,20161229
44,287687001,3,1623125.0,1623125.0,0.0,0.0,20160412,20161225,"ՀՀ  ԿԱ ԱԶԳԱՅԻՆ ԱՆՎՏԱՆԳՈՒԹՅԱՆ ԾԱՌԱՅՈ
ՒԹՅՈՒՆ",20161229
44,288461001,ՀՀՆԱ-ԲԸԱՀԾՁԲ-16/06,145000.0,145000.0,0.0,0.0,20160415,20161225,"ԵՐԵՎԱՆԻ ՄԱԹԵՄԱՏԻԿԱԿԱՆ ՄԵՔԵՆԱՆԵՐԻ ԳԻ
ՏԱՀԵՏԱԶՈՏԱԿԱՆ ԻՆՍՏԻՏՈՒՏ",20161229
44,288776001,S4002/2016,6057691.0,5957691.0,0.0,0.0,20160418,20161225,«ԱՐՄԵՆԻԱ ՏԵԼԵՖՈՆ ԿՈՄՊԱՆԻ»,20161229
44,293629001,010819761/2016,5620014.0,5619814.0,0.0,0.0,20160516,20161225,«ԱՐՄԵՆԻԱ ՏԵԼԵՖՈՆ ԿՈՄՊԱՆԻ»,20161229
44,302074001,63,1701875.0,1701875.0,0.0,0.0,20160719,20161225,"ՀՀ  ԿԱ ԱԶԳԱՅԻՆ ԱՆՎՏԱՆԳՈՒԹՅԱՆ ԾԱՌԱՅՈ
ՒԹՅՈՒՆ",20161229
44,314452001,124,1701875.0,1701875.0,0.0,0.0,20161111,20161225,"ՀՀ  ԿԱ ԱԶԳԱՅԻՆ ԱՆՎՏԱՆԳՈՒԹՅԱՆ ԾԱՌԱՅՈ
ՒԹՅՈՒՆ",20161229
44,315801001,PD-212-02-16,950000.0,286667.0,0.0,0.0,20161122,20161225,ՀԱՅՓՈՍՏ,20161229
44,322277001,186,1701875.0,1701875.0,0.0,0.0,20161224,20161225,"ՀՀ  ԿԱ ԱԶԳԱՅԻՆ ԱՆՎՏԱՆԳՈՒԹՅԱՆ ԾԱՌԱՅՈ
ՒԹՅՈՒՆ",20161229
45,281777001,ՀՀՆԱ-ԲԸԱՀԾՁԲ-16/8,1762021.0,1762021.0,0.0,0.0,20160315,20161225,ՍԻԼ ԻՆՇՈՒՐԱՆՍ ԱՊԱՀՈՎԱԳՐԱԿԱՆ ՓԲԸ,20161229
46,281264001,504,31165200.0,31165200.0,0.0,0.0,20160312,20161225,«ԷՐԵԲՈՒՆԻ-ՊԼԱԶԱ»,20161229
48,287442001,Բ8606380220,210000.0,210000.0,0.0,0.0,20160411,20161225,«ԷՅ ՍԻ ԷՍ»,20161229
48,302567001,ԿՎ-8,120000.0,120000.0,0.0,0.0,20160722,20161225,Ստեփանյան Հրաչյա,20161229
48,310862001,Բ7585266852,180000.0,180000.0,0.0,0.0,20161012,20161225,«ԷՅ ՍԻ ԷՍ»,20161229
48,312228001,ԿՎ-14,47000.0,47000.0,0.0,0.0,20161025,20161225,Հասմիկ Բարխուդարյան,20161229
48,322287001,ԿՎ-20,60000.0,60000.0,0.0,0.0,20161224,20161225,Լեւոն Սարգսյան,20161229
48,322867001,Բ3182129058,95000.0,95000.0,0.0,0.0,20161227,20161225,ԱՐՏԱՇԵՍ ԷՄԻՆ Ա/Ձ,20161229
49,276035001,ՀՀՆԱ-ԲԸԱՀԾՁԲ-16/04,1944000.0,1944000.0,0.0,0.0,20160218,20161225,«ՀԱՅԿԱԿԱՆ ԾՐԱԳՐԵՐ»,20161229
50,279499001,ՀՀՆԱ-ՇՀԱՊՁԲ-15/20-15/71-1,353650.0,352980.0,0.0,0.0,20160302,20161225,"«ՀՀ ՄԱՄՈՒԼԻ ՏԱՐԱԾՄԱՆ ԳՈՐԾԱԿԱԼՈՒԹՅՈՒ
Ն»",20161229
50,285833001,ՀՀՆԱ-ՇՀԱՇՁԲ-15/3-16/7-1,26000.0,26000.0,0.0,0.0,20160401,20161225,ԱՍՈՂԻԿ ՍՊԸ,20161229
50,287428001,ՀՀՆԱ-ՇՀԱՇՁԲ-15/3-16/1-2,343500.0,343500.0,0.0,0.0,20160411,20161225,Իրինա Մելքոնյան Ա/Ձ,20161229
50,288797001,ՀՀՆԱ-ՇՀԱՊՁԲ-15/20-16/3-1,3958888.0,3958888.0,0.0,0.0,20160418,20161225,«ՊՐԵՍ ՍՏԵՆԴ»,20161229
50,290295001,ՀՀՆԱ-ՇՀԱՇՁԲ-15/3-16/1-1,18000.0,18000.0,0.0,0.0,20160426,20161225,ՄԻՍՄԱ,20161229
50,292222001,ՀՀՆԱ-ՇՀԱՇՁԲ-15/3-16/19-1,10800.0,10800.0,0.0,0.0,20160505,20161225,ԼԵԳԱԼ-ՊԼՅՈՒՍ,20161229
50,292617001,ՀՀՆԱ-ՇՀԱՇՁԲ-15/3-16/11-2,2021600.0,2021600.0,0.0,0.0,20160506,20161225,ԱՆՏԱՐԵՍ,20161229
50,293913001,ՀՀՆԱ-ՇՀԱՇՁԲ-15/3-16/11-1,15000.0,15000.0,0.0,0.0,20160517,20161225,ՀԱՅՐԱՊԵՏ  ՀՐԱՏԱՐԱԿՉՈՒԹՅՈՒՆ,20161229
50,293926001,ՀՀՆԱ-ՇՀԱՇՁԲ-15/3-16/11-3,212400.0,212400.0,0.0,0.0,20160517,20161225,ՅԱՍՈՆ,20161229
50,296641001,ՀՀՆԱ-ՇՀԱՇՁԲ-15/3-16/28-1,91200.0,91200.0,0.0,0.0,20160606,20161225,ԱՆՏԱՐԵՍ,20161229
50,301707001,ՀՀՆԱ-ՇՀԱՇՁԲ-15/3-16/33,386000.0,386000.0,0.0,0.0,20160715,20161225,ԱԿՏԻՍ,20161229
50,302353001,ՀՀՆԱ-ՇՀԱՇՁԲ-15/3-16/38-1,33600.0,33600.0,0.0,0.0,20160721,20161225,ԱՆՏԱՐԵՍ,20161229
50,303171001,ՀՀՆԱ-ՇՀԱՇՁԲ-15/3-16/38-2,506160.0,506160.0,0.0,0.0,20160728,20161225,Արման Ասմանգուլյան Ա/Ձ,20161229
50,303604001,ՀՀՆԱ-ՇՀԱՇՁԲ-15/3-16/32-1,402480.0,402480.0,0.0,0.0,20160802,20161225,ԼԵԳԱԼ-ՊԼՅՈՒՍ,20161229
50,316284001,ՀՀՆԱ-ՇՀԱՇՁԲ-15/3-16/59,26000.0,26000.0,0.0,0.0,20161125,20161225,Արման Ասմանգուլյան Ա/Ձ,20161229
50,322789001,ՀՀՆԱ-ՇՀԱՇՁԲ-15/3-16/74,75480.0,75480.0,0.0,0.0,20161227,20161225,Արման Ասմանգուլյան Ա/Ձ,20161229
50,323085001,15/71-1/1,33600.0,33600.0,0.0,0.0,20161225,20161225,"«ՀՀ ՄԱՄՈՒԼԻ ՏԱՐԱԾՄԱՆ ԳՈՐԾԱԿԱԼՈՒԹՅՈՒ
Ն»",20161229
51,287430001,ՀՀՆԱ-ՇՀԾՁԲ-15/21-15/80-1,129640.0,129640.0,0.0,0.0,20160411,20161225,ՆՈՒԳ-ՀԱՆՍԱ,20161229
